end,total_shot_number,shot_number,shooter_team,team0_stones,team1_stones,translational_velocity,angular_velocity,shot_angle
2,2,1,team1,1,1,2.3936454543820362,-1.570796327,1.5169531054507215
2,3,1,team0,2,1,2.404710453671914,-15.707963267948966,1.515451418917572
2,4,2,team1,2,2,2.3972929644030367,-1.570796327,1.5161583445439302
2,5,2,team0,3,2,2.4113279846796427,-15.707963267948966,1.5126425742311072
2,6,3,team1,3,3,2.390950200761283,-1.570796327,1.5137024215221722
2,7,3,team0,4,3,2.414754193703303,-15.707963267948966,1.51635914279438
2,8,4,team1,4,4,2.390767972170713,-1.570796327,1.511659241542236
2,9,4,team0,3,4,3.9894910615665284,0.5,1.5764341314962582
2,10,5,team1,3,5,2.394665633937081,-1.570796327,1.5200598364907592
2,11,5,team0,3,5,4.001025953282311,0.5,1.5762128823343164
2,12,6,team1,3,6,2.397582750599623,-1.570796327,1.5188608601229558
2,13,6,team0,3,4,4.008952454337772,0.5,1.5685718038216414
2,14,7,team1,3,5,2.392475241835123,-1.570796327,1.514695801158925
2,15,7,team0,4,5,2.3881809130201104,-15.707963267948966,1.5065250191507757
2,16,8,team1,4,6,2.4001602545303014,-1.570796327,1.5175249948079788
3,1,0,team0,1,0,2.402125771238511,-15.707963267948966,1.5180411638809286
3,2,1,team1,1,1,2.397528886550108,-1.570796327,1.516484450692153
3,3,1,team0,2,1,2.408957156224979,15.707963267948966,1.6255876329436514
3,4,2,team1,2,2,2.412663576744747,-1.570796327,1.5160402975035148
3,5,2,team0,3,2,2.412180376392617,15.707963267948966,1.6318452986412315
3,6,3,team1,3,3,2.40120381368339,-1.570796327,1.5146170985037752
3,7,3,team0,4,3,2.3926467451306954,15.707963267948966,1.6285944354646522
3,8,4,team1,4,4,2.399980869591049,-1.570796327,1.5185855399112624
3,9,4,team0,5,4,2.396142408584245,15.707963267948966,1.626857025970457
3,10,5,team1,5,5,2.4000935729894564,-1.570796327,1.516471843395018
3,11,5,team0,6,5,2.3976971736872428,15.707963267948966,1.6270478830211468
3,12,6,team1,6,6,2.413613979483331,-1.570796327,1.5172391941269436
3,13,6,team0,4,5,4.013208949800668,0.5,1.5745523651788236
3,14,7,team1,4,6,2.4079848138952857,-1.570796327,1.517295087638092
3,15,7,team0,4,5,3.9867205736714486,0.5,1.5749903768708886
3,16,8,team1,4,6,2.3890956178800766,-1.570796327,1.5142939817740837
4,1,0,team0,1,0,2.394592657673433,-15.707963267948966,1.5143718604122511
4,2,1,team1,1,1,2.402252675316486,-1.570796327,1.514408721286796
4,3,1,team0,2,1,2.4038159067633877,15.707963267948966,1.626064435611378
4,4,2,team1,2,2,2.3911851810885314,-1.570796327,1.5165796184354872
4,5,2,team0,3,2,2.4231286925537554,15.707963267948966,1.6255306645563834
4,6,3,team1,3,3,2.396290959071342,-1.570796327,1.5156482530506812
4,7,3,team0,2,3,4.002032822006547,0.5,1.565479461788849
4,8,4,team1,2,4,2.3833837837647347,-1.570796327,1.520593726236416
4,9,4,team0,3,4,2.3997483166430755,15.707963267948966,1.6341096035227674
4,10,5,team1,3,5,2.3998111387747705,-1.570796327,1.5167148452820525
4,11,5,team0,4,5,2.3973016173343473,15.707963267948966,1.6233392897665782
4,12,6,team1,4,6,2.3880269522403452,-1.570796327,1.5159706886013973
4,13,6,team0,5,6,2.400884989457564,15.707963267948966,1.627183884486366
4,14,7,team1,5,7,2.4022531583241618,-1.570796327,1.5162499243489453
4,15,7,team0,6,7,2.4015883613712314,15.707963267948966,1.6255230530348124
4,16,8,team1,6,8,2.389366788554287,-1.570796327,1.517668517167939
5,1,0,team1,0,1,2.399822367348621,-1.570796327,1.5161724636519125
5,2,1,team0,0,1,4.008942619294911,0.5,1.5711086796338574
5,3,1,team1,0,2,2.4000490481466703,-1.570796327,1.5132933497391428
5,4,2,team0,0,0,4.003269003277774,0.5,1.5765493961232517
5,5,2,team1,0,1,2.396933670433399,-1.570796327,1.5172753108734633
5,6,3,team0,0,1,4.002194391854792,0.5,1.5699054565126618
5,7,3,team1,0,2,2.4103510002799107,-1.570796327,1.514279963567339
5,8,4,team0,1,1,4.004591843601373,0.5,1.5767225668003741
5,9,4,team1,1,2,2.405426692322326,-1.570796327,1.514481205486447
5,10,5,team0,1,2,4.006434267201049,0.5,1.5707754946243822
5,11,5,team1,1,3,2.4078445428985145,-1.570796327,1.5159398182943569
5,12,6,team0,1,3,4.006185088215038,0.5,1.5690428035873498
5,13,6,team1,1,4,2.4028858985541244,-1.570796327,1.517752097281019
5,14,7,team0,1,4,4.005305909208454,0.5,1.567272348275971
5,15,7,team1,1,5,2.385443147884502,-1.570796327,1.517001787182056
5,16,8,team0,1,5,3.9944844658755048,0.5,1.5693290521689442
6,1,0,team0,1,0,2.398646442836434,-15.707963267948966,1.5161456380683824
6,2,1,team1,1,1,2.3839601006551367,-1.570796327,1.5144025240280428
6,3,1,team0,2,1,2.4006387281538664,15.707963267948966,1.6235885278278024
6,4,2,team1,2,2,2.393038495303214,-1.570796327,1.5173623168505659
6,5,2,team0,3,2,2.4157500365145523,15.707963267948966,1.6331262118525405
6,6,3,team1,3,3,2.401028257845519,-1.570796327,1.5162450554370819
6,7,3,team0,1,2,3.9874295593991507,0.5,1.568791322184123
6,8,4,team1,1,3,2.4017828011611533,-1.570796327,1.514636111478636
6,9,4,team0,1,3,4.0067357041205485,0.5,1.566602008333056
6,10,5,team1,1,4,2.395235429679043,-1.570796327,1.5180767876173018
6,11,5,team0,1,3,3.996349674261984,0.5,1.5695638157877625
6,12,6,team1,1,4,2.3916474305434496,-1.570796327,1.5115950189665417
6,13,6,team0,1,4,4.014924874346322,0.5,1.563174354975797
6,14,7,team1,1,5,2.40379265263587,-1.570796327,1.5133315615981582
6,15,7,team0,1,5,4.001501739146299,0.5,1.56701753727472
6,16,8,team1,1,6,2.409234836545414,-1.570796327,1.5159346103702291
7,1,0,team0,1,0,2.3928146632195255,-15.707963267948966,1.5149492282115247
7,2,1,team1,1,1,2.4069268053989923,-1.570796327,1.5160302452390806
7,3,1,team0,2,1,2.4272225013913165,15.707963267948966,1.6278064861155748
7,4,2,team1,2,2,2.391462390492827,-1.570796327,1.5162974250792405
7,5,2,team0,3,2,2.4038922172116615,15.707963267948966,1.6307475849690016
7,6,3,team1,3,3,2.402506030830929,-1.570796327,1.515932525037259
7,7,3,team0,3,3,4.000650441760862,0.5,1.566428141223046
7,8,4,team1,3,4,2.4027113303943883,-1.570796327,1.5121889085385725
7,9,4,team0,3,3,3.9974998709279936,0.5,1.5680928890008825
7,10,5,team1,3,4,2.397160808587901,-1.570796327,1.5166839043255627
7,11,5,team0,3,3,3.991969612232159,0.5,1.5669722568696687
7,12,6,team1,3,4,2.3899744829269474,-1.570796327,1.5160742007091716
7,13,6,team0,3,2,4.003769425934626,0.5,1.5774226946096133
7,14,7,team1,3,3,2.400908895275754,-1.570796327,1.5182942767752767
7,15,7,team0,3,3,4.000941877405213,0.5,1.569972888631329
7,16,8,team1,3,4,2.4064858170399055,-1.570796327,1.5173032585099508
8,1,0,team0,1,0,2.394526964988131,-15.707963267948966,1.5153818094192932
8,2,1,team1,1,1,2.395014502730985,-1.570796327,1.513434698095149
8,3,1,team0,2,1,2.4051223746645367,15.707963267948966,1.6256982239379805
8,4,2,team1,2,2,2.3982628285648326,-1.570796327,1.5169016019013062
8,5,2,team0,3,2,2.3984119663471417,15.707963267948966,1.6280941937991207
8,6,3,team1,3,3,2.3953923922713654,-1.570796327,1.5187547094204739
8,7,3,team0,4,3,2.401298256514929,15.707963267948966,1.629285304306096
8,8,4,team1,4,4,2.397654198940643,-1.570796327,1.5161728749908865
8,9,4,team0,5,4,2.421416995271966,15.707963267948966,1.6299407527654342
8,10,5,team1,5,5,2.3959375630300577,-1.570796327,1.515170665785535
8,11,5,team0,6,5,2.398431972455783,15.707963267948966,1.629175183007447
8,12,6,team1,6,6,2.3982321464331737,-1.570796327,1.5181873008385138
8,13,6,team0,7,6,2.3893856568286873,15.707963267948966,1.6299318072251312
8,14,7,team1,7,7,2.3888306290351804,-1.570796327,1.5158625837391217
8,15,7,team0,8,7,2.404902257688765,15.707963267948966,1.6296621214273777
8,16,8,team1,8,8,2.4003058133264235,-1.570796327,1.5153221325863646
9,1,0,team1,0,1,2.400039561904575,-1.570796327,1.5174377183120649
9,2,1,team0,0,1,4.003636638325353,0.5,1.5704171507498026
9,3,1,team1,0,2,2.3904607182003565,-1.570796327,1.519946662879148
9,4,2,team0,0,2,4.014091420175243,0.5,1.5741431384701927
9,5,2,team1,0,3,2.4077007979509215,-1.570796327,1.5162334872241592
9,6,3,team0,0,1,3.9939535809466555,0.5,1.5720402933284454
9,7,3,team1,0,2,2.3944574604065187,-1.570796327,1.515409125417988
9,8,4,team0,0,2,4.003541654618295,0.5,1.570283626911505
9,9,4,team1,0,3,2.404269094656514,-1.570796327,1.5160141727577026
9,10,5,team0,0,3,3.9948231900062283,0.5,1.5730930094848097
9,11,5,team1,0,4,2.402720798869386,-1.570796327,1.5184258692651746
9,12,6,team0,0,4,3.996488573945568,0.5,1.5658947091395394
9,13,6,team1,0,5,2.4058859208781853,-1.570796327,1.5177811751055994
9,14,7,team0,0,5,4.0060088503035365,0.5,1.5661875833084278
9,15,7,team1,0,6,2.4027939044062805,-1.570796327,1.514642077371175
9,16,8,team0,0,6,4.0025544098664385,0.5,1.568159666607881
