end,team,stone_index,x,y,distance_to_button
0,team0,2,0.90958172082901,37.81724548339844,1.137
0,team1,0,-0.44281548261642456,38.592933654785156,0.452
0,team1,1,-0.46270763874053955,38.14128112792969,0.585
0,team1,3,-0.035451408475637436,38.61172866821289,0.117
0,team1,4,-0.0848759263753891,38.120792388916016,0.389
0,team1,5,0.16360124945640564,37.94049835205078,0.583
0,team1,6,0.3719225227832794,37.6439208984375,0.933
0,team1,7,-0.09151097387075424,37.25999069213867,1.243
1,team0,4,-1.3242441415786743,36.98564147949219,2.012
1,team1,1,-0.5327017903327942,37.820068359375,0.864
1,team1,5,-0.3111163079738617,38.31452560424805,0.362
1,team1,7,0.22678524255752563,38.02997589111328,0.522
2,team0,3,-0.24513916671276093,38.14080047607422,0.435
2,team0,4,0.3520701229572296,38.211647033691406,0.455
2,team0,5,-0.6362318992614746,36.893089294433594,1.728
2,team0,7,0.5374928116798401,36.70346450805664,1.875
2,team1,0,-1.317947506904602,39.01271438598633,1.414
2,team1,1,-0.5400410294532776,37.882110595703125,0.821
2,team1,4,-0.2607770562171936,37.76102828979492,0.784
2,team1,5,-0.48124727606773376,37.56992721557617,1.047
2,team1,6,0.0716085284948349,38.06141662597656,0.444
2,team1,7,0.220042884349823,37.806427001953125,0.728
3,team0,0,-0.30920350551605225,38.87876510620117,0.489
3,team0,2,-0.525314211845398,37.713714599609375,0.946
3,team0,3,-0.7393457293510437,38.5699462890625,0.743
3,team0,7,1.1457642316818237,37.990516662597656,1.254
3,team1,1,0.9447796940803528,38.945411682128906,1.045
3,team1,3,-0.0825265422463417,38.540321350097656,0.092
3,team1,4,1.7192012071609497,38.11126708984375,1.763
3,team1,5,0.6749553680419922,38.201133728027344,0.738
3,team1,6,-0.021757354959845543,38.186180114746094,0.315
3,team1,7,0.10114996135234833,37.73261642456055,0.774
4,team0,1,-0.39400574564933777,38.51450729370117,0.394
4,team0,2,-0.018257832154631615,38.457332611083984,0.046
4,team0,4,-0.6424526572227478,37.70210647583008,1.024
4,team0,5,0.026469694450497627,37.8971061706543,0.603
4,team0,6,-0.4923041760921478,37.45024871826172,1.159
4,team0,7,0.021041294559836388,37.27605056762695,1.224
4,team1,0,0.3053739368915558,38.085716247558594,0.515
4,team1,1,0.39782294631004333,38.8841438293457,0.553
4,team1,2,-0.9735796451568604,38.33722686767578,0.987
4,team1,3,-0.627158522605896,38.073638916015625,0.758
4,team1,4,0.5325030088424683,37.89735412597656,0.804
4,team1,5,0.3910973370075226,37.45930480957031,1.112
4,team1,6,-0.19831354916095734,37.713661193847656,0.811
4,team1,7,0.10448433458805084,36.775596618652344,1.728
5,team0,5,1.0131148099899292,37.53174591064453,1.401
5,team1,2,-0.3036736249923706,38.44427490234375,0.309
5,team1,4,0.056259896606206894,38.47235107421875,0.063
5,team1,5,-0.39583343267440796,37.98798751831055,0.647
5,team1,6,0.19174662232398987,37.96361541748047,0.57
5,team1,7,-0.034619882702827454,37.77928161621094,0.722
6,team0,5,-0.3005426526069641,37.5208740234375,1.024
6,team1,1,0.017469460144639015,39.32744598388672,0.828
6,team1,2,-0.16783912479877472,37.879886627197266,0.642
6,team1,4,-0.13359928131103516,36.69969177246094,1.805
6,team1,5,0.09972894936800003,38.7077522277832,0.23
6,team1,6,0.22739258408546448,37.71321105957031,0.819
6,team1,7,0.14966349303722382,37.36743927001953,1.142
7,team0,0,-0.08224689960479736,39.51880645751953,1.022
7,team0,2,-0.7244356870651245,38.97728729248047,0.868
7,team0,5,1.0465590953826904,39.3503532409668,1.348
7,team1,1,-0.782317042350769,38.21207809448242,0.834
7,team1,4,0.041506942361593246,38.56821060180664,0.08
7,team1,6,-0.3296584188938141,38.67395782470703,0.373
7,team1,7,0.0957014337182045,37.724185943603516,0.782
8,team0,0,-0.09700845927000046,38.59687423706055,0.137
8,team0,1,-0.38212525844573975,38.20130920410156,0.485
8,team0,2,-0.7327759265899658,38.24690628051758,0.775
8,team0,3,-0.08337224274873734,38.26805877685547,0.246
8,team0,4,-0.6014423370361328,37.882511138916016,0.862
8,team0,5,-0.22735783457756042,37.690208435058594,0.841
8,team0,6,-0.8756288290023804,37.56853485107422,1.278
8,team0,7,-0.49586576223373413,37.52571105957031,1.093
8,team1,0,0.6373525857925415,38.31232452392578,0.664
8,team1,1,0.2655443847179413,38.77619171142578,0.383
8,team1,2,0.24257028102874756,38.45233917236328,0.247
8,team1,3,0.09639214724302292,37.753902435302734,0.752
8,team1,4,0.48828980326652527,37.85410690307617,0.81
8,team1,5,0.05628729611635208,37.03959655761719,1.461
8,team1,6,0.4286729693412781,37.4584846496582,1.126
8,team1,7,0.22465957701206207,36.3199462890625,2.192
9,team1,1,-0.517518162727356,37.94164276123047,0.761
9,team1,3,-0.13793979585170746,38.72695541381836,0.266
9,team1,4,0.20241960883140564,38.55146026611328,0.209
9,team1,5,-0.5304767489433289,38.68932342529297,0.563
9,team1,6,-0.23487915098667145,38.27780532836914,0.323
9,team1,7,0.27842193841934204,37.021549224853516,1.504
