end,total_shot_number,shot_number,shooter_team,team0_stones,team1_stones,translational_velocity,angular_velocity,shot_angle
5,1,0,team0,1,0,2.405628202993422,-15.707963267948966,1.516238347547127
5,2,1,team1,1,1,2.4086597372754217,-1.570796327,1.5134818084493655
5,3,1,team0,0,1,3.9835240480010725,-0.0001,1.5625968358068738
5,4,2,team1,0,2,2.399612203897714,-1.570796327,1.516588913224731
5,5,2,team0,0,2,4.000761900121026,-0.0001,1.5654518090610996
5,6,3,team1,0,3,2.4010032589949337,-1.570796327,1.5159435194322115
5,7,3,team0,0,2,4.003331664182067,-0.0001,1.5688196816783537
5,8,4,team1,0,3,2.3934344789163133,-1.570796327,1.5145644340354207
5,9,4,team0,0,2,4.002620691488512,0.0001,1.5713367859386356
5,10,5,team1,0,3,2.3986398974670564,-1.570796327,1.516982661323843
5,11,5,team0,0,2,3.992681647664525,0.0001,1.5725848744640203
5,12,6,team1,0,3,2.403748745951541,-1.570796327,1.5147544662216892
5,13,6,team0,1,2,4.004121333948353,0.0001,1.5770113355169648
5,14,7,team1,1,3,2.396449997314834,-1.570796327,1.515226147047446
5,15,7,team0,1,2,3.999369062066295,0.0001,1.579322918923389
5,16,8,team1,1,3,2.399259662563324,-1.570796327,1.5189536177039062
6,1,0,team0,1,0,2.41109671090958,-15.707963267948966,1.5136819146522957
6,2,1,team1,1,1,2.4036477825597964,-1.570796327,1.5136667487139324
6,3,1,team0,1,1,4.007318812105905,0.0001,1.567387377986251
6,4,2,team1,1,2,2.3863016973001434,-1.570796327,1.5159855320515916
6,5,2,team0,1,2,4.012146097596047,0.0001,1.5702404539154928
6,6,3,team1,1,3,2.3855246246615973,-1.570796327,1.5147082426888665
6,7,3,team0,1,3,3.990743075880217,-0.0001,1.570800067453293
6,8,4,team1,1,4,2.4027188987303303,-1.570796327,1.5178374538462573
6,9,4,team0,1,4,3.994516012231686,0.0001,1.5682837422882765
6,10,5,team1,1,5,2.402277854659496,-1.570796327,1.5147485671130898
6,11,5,team0,1,3,3.9991385294726265,-0.0001,1.560509827465592
6,12,6,team1,1,4,2.401383198480374,-1.570796327,1.517453565576092
6,13,6,team0,2,4,2.395223063198777,-15.707963267948966,1.5098956819936196
6,14,7,team1,2,5,2.402980260092457,-1.570796327,1.5164297944198988
6,15,7,team0,1,3,3.9982488901710616,0.0001,1.5696656412941745
6,16,8,team1,1,4,2.385376069477598,-1.570796327,1.5155249681416867
7,1,0,team0,1,0,2.3980041304180353,-15.707963267948966,1.5160819621209984
7,2,1,team1,1,1,2.3910494821102626,-1.570796327,1.5171354644549848
7,3,1,team0,2,1,2.3904692923248936,15.707963267948966,1.6289767314317867
7,4,2,team1,2,2,2.4080468296878244,-1.570796327,1.5165279513381713
7,5,2,team0,2,1,4.013604221399758,0.0001,1.5776319978420357
7,6,3,team1,2,2,2.390228587061147,-1.570796327,1.5191035498197827
7,7,3,team0,2,2,4.001287406083898,0.0001,1.572677985466593
7,8,4,team1,2,3,2.3899984461344292,-1.570796327,1.516457470614798
7,9,4,team0,2,3,4.0093274743904646,-0.0001,1.568916814222362
7,10,5,team1,2,4,2.4046925412840383,-1.570796327,1.5140307035522802
7,11,5,team0,3,2,3.998575859521125,0.0001,1.5719041438373138
7,12,6,team1,3,3,2.392670300725109,-1.570796327,1.5148907462255816
7,13,6,team0,4,2,4.005169065274091,0.0001,1.578504428303691
7,14,7,team1,4,3,2.4047164630772633,-1.570796327,1.518199406356079
7,15,7,team0,3,3,4.006488215021086,0.0001,1.581466418090537
7,16,8,team1,3,4,2.406493927009259,-1.570796327,1.515037044177497
8,1,0,team0,1,0,2.4077487683563783,-15.707963267948966,1.5156932311752127
8,2,1,team1,1,1,2.3954307458363324,-1.570796327,1.5153870962281482
8,3,1,team0,2,1,2.4068644695842227,-15.707963267948966,1.5165961632074272
8,4,2,team1,2,2,2.4162752460303043,-1.570796327,1.51423307379688
8,5,2,team0,2,0,3.9917066235277723,0.0001,1.5725053111317704
8,6,3,team1,2,1,2.3955421221857383,-1.570796327,1.514675202223241
8,7,3,team0,3,1,2.3769402883277726,15.707963267948966,1.634494104415221
8,8,4,team1,3,2,2.3912719527796464,-1.570796327,1.5160397190718544
8,9,4,team0,4,2,2.395928222991441,15.707963267948966,1.6340297536172237
8,10,5,team1,4,3,2.400437356031655,-1.570796327,1.5175937869994265
8,11,5,team0,4,3,4.011630836416679,0.0001,1.5704173178812975
8,12,6,team1,4,4,2.411083679748478,-1.570796327,1.5127228567188458
8,13,6,team0,5,1,3.9895163550850796,-0.0001,1.5609696725595357
8,14,7,team1,5,2,2.405687096737885,-1.570796327,1.5206793361093878
8,15,7,team0,6,2,2.408864445768231,15.707963267948966,1.6338926270685867
8,16,8,team1,6,3,2.391576704721994,-1.570796327,1.517760289143057
9,1,0,team0,1,0,2.40140686846232,-15.707963267948966,1.5142727938873861
9,2,1,team1,1,1,2.4038753959663675,-1.570796327,1.5150976386471837
9,3,1,team0,2,1,2.4099229691462623,15.707963267948966,1.6257974675252584
9,4,2,team1,2,2,2.4045585801799323,-1.570796327,1.5154592822623856
9,5,2,team0,1,1,4.004837799692637,0.0001,1.5714317565230647
9,6,3,team1,1,2,2.395961023773249,-1.570796327,1.5146637652997574
9,7,3,team0,1,2,4.005974012181079,0.0001,1.5714886877301408
9,8,4,team1,1,3,2.398907835834075,-1.570796327,1.517441086707746
9,9,4,team0,1,3,4.010449491208849,0.0001,1.5732108613296036
9,10,5,team1,1,4,2.389958481115458,-1.570796327,1.515735288980164
9,11,5,team0,1,4,3.986980769308768,0.0001,1.5712317889590108
9,12,6,team1,1,5,2.40725337481963,-1.570796327,1.5191657407918293
9,13,6,team0,1,5,4.001644155890103,0.0001,1.5712581823254483
9,14,7,team1,1,6,2.4014594901886452,-1.570796327,1.517294422660274
9,15,7,team0,2,4,4.008315774708281,-0.0001,1.5643884618253403
9,16,8,team1,2,5,2.400138765434358,-1.570796327,1.5161803395525484
