x,y
0.000000,0.000000
0.120190,0.006618
0.239383,0.013180
0.357586,0.019689
0.474809,0.026143
0.591059,0.032544
0.706344,0.038891
0.820672,0.045186
0.934052,0.051429
1.046491,0.057620
1.157996,0.063759
1.268576,0.069848
1.378239,0.075886
1.486991,0.081874
1.594841,0.087812
1.701796,0.093701
1.807864,0.099541
1.913051,0.105333
2.017365,0.111076
2.120814,0.116772
2.223404,0.122421
2.325143,0.128023
2.426037,0.133578
2.526094,0.139087
2.625321,0.144550
2.723724,0.149968
2.821311,0.155342
2.918088,0.160670
3.014062,0.165954
3.109239,0.171195
3.203626,0.176392
3.297231,0.181546
3.390058,0.186657
3.482115,0.191726
3.573408,0.196752
3.663944,0.201737
3.753728,0.206681
3.842767,0.211583
3.931067,0.216445
4.018634,0.221266
4.105475,0.226048
4.191595,0.230790
4.277000,0.235492
4.361697,0.240155
4.445690,0.244780
4.528987,0.249366
4.611592,0.253915
4.693512,0.258425
4.774752,0.262898
4.855318,0.267334
4.935215,0.271733
5.014449,0.276096
5.093026,0.280422
5.170951,0.284713
5.248229,0.288968
5.324865,0.293188
5.400866,0.297372
5.476236,0.301522
5.550980,0.305637
5.625104,0.309719
5.698613,0.313766
5.771512,0.317780
5.843806,0.321760
5.915500,0.325708
5.986599,0.329623
6.057109,0.333505
6.127032,0.337355
6.196376,0.341173
6.265144,0.344959
6.333342,0.348714
6.400973,0.352438
6.468044,0.356131
6.534557,0.359793
6.600519,0.363425
6.665934,0.367027
6.730805,0.370599
6.795138,0.374141
6.858937,0.377654
6.922207,0.381137
6.984952,0.384592
7.047176,0.388018
7.108884,0.391416
7.170079,0.394785
7.230767,0.398127
7.290951,0.401440
7.350636,0.404727
7.409825,0.407986
7.468523,0.411217
7.526734,0.414423
7.584462,0.417601
7.641711,0.420753
7.698485,0.423879
7.754787,0.426979
7.810623,0.430054
7.865995,0.433102
7.920907,0.436126
7.975364,0.439124
8.029369,0.442098
8.082926,0.445047
8.136038,0.447971
8.188710,0.450871
8.240944,0.453747
8.292745,0.456599
8.344116,0.459428
8.395061,0.462233
8.445583,0.465014
8.495685,0.467773
8.545372,0.470509
8.594647,0.473222
8.643513,0.475912
8.691973,0.478581
8.740031,0.481227
8.787690,0.483851
8.834953,0.486453
8.881825,0.489034
8.928307,0.491593
8.974404,0.494131
9.020118,0.496648
9.065453,0.499145
9.110411,0.501620
9.154997,0.504075
9.199212,0.506509
9.243061,0.508924
9.286546,0.511318
9.329669,0.513692
9.372435,0.516047
9.414846,0.518382
9.456905,0.520698
9.498615,0.522995
9.539979,0.525272
9.581000,0.527531
9.621680,0.529770
9.662023,0.531992
9.702031,0.534195
9.741706,0.536379
9.781053,0.538546
9.820073,0.540694
9.858769,0.542825
9.897144,0.544938
9.935201,0.547033
9.972942,0.549111
10.010369,0.551172
10.047486,0.553215
10.084295,0.555242
10.120799,0.557252
10.156999,0.559245
10.192899,0.561222
10.228502,0.563182
10.263808,0.565126
10.298822,0.567054
10.333545,0.568966
10.367980,0.570862
10.402130,0.572742
10.435995,0.574607
10.469580,0.576456
10.502886,0.578290
10.535916,0.580108
10.568672,0.581912
10.601156,0.583700
10.633370,0.585474
10.665317,0.587233
10.696998,0.588978
10.728417,0.590708
10.759575,0.592423
10.790475,0.594124
10.821118,0.595812
10.851507,0.597485
10.881644,0.599144
10.911530,0.600790
10.941169,0.602422
10.970561,0.604040
10.999710,0.605645
11.028617,0.607237
11.057283,0.608815
11.085712,0.610380
11.113905,0.611933
11.141864,0.613472
11.169591,0.614999
11.197088,0.616513
11.224357,0.618014
11.251400,0.619503
11.278218,0.620980
11.304813,0.622444
11.331188,0.623896
11.357344,0.625336
11.383283,0.626764
11.409006,0.628181
11.434516,0.629585
11.459815,0.630978
11.484903,0.632360
11.509784,0.633730
11.534457,0.635088
11.558926,0.636435
11.583192,0.637772
11.607257,0.639097
11.631122,0.640411
11.654789,0.641714
11.678259,0.643006
11.701535,0.644287
11.724617,0.645558
11.747508,0.646819
11.770209,0.648069
11.792722,0.649308
11.815047,0.650537
11.837188,0.651757
11.859145,0.652965
11.880919,0.654164
11.902513,0.655353
11.923928,0.656532
11.945165,0.657702
11.966225,0.658861
11.987111,0.660011
12.007824,0.661152
12.028365,0.662283
12.048735,0.663404
12.068936,0.664517
12.088969,0.665620
12.108837,0.666714
12.128539,0.667798
12.148078,0.668874
12.167455,0.669941
12.186671,0.670999
12.205727,0.672048
12.224626,0.673089
12.243367,0.674121
12.261953,0.675144
12.280385,0.676159
12.298664,0.677165
12.316791,0.678164
12.334768,0.679153
12.352595,0.680135
12.370275,0.681108
12.387807,0.682074
12.405195,0.683031
12.422438,0.683980
12.439538,0.684922
12.456496,0.685856
12.473313,0.686782
12.489991,0.687700
12.506530,0.688611
12.522932,0.689514
12.539198,0.690409
12.555329,0.691297
12.571326,0.692178
12.587191,0.693052
12.602923,0.693918
12.618525,0.694777
12.633998,0.695629
12.649342,0.696474
12.664559,0.697312
12.679650,0.698143
12.694615,0.698967
12.709456,0.699784
12.724175,0.700594
12.738770,0.701398
12.753245,0.702195
12.767600,0.702985
12.781835,0.703769
12.795953,0.704546
12.809953,0.705317
12.823837,0.706082
12.837606,0.706840
12.851261,0.707591
12.864802,0.708337
12.878231,0.709076
12.891548,0.709810
12.904755,0.710537
12.917852,0.711258
12.930841,0.711973
12.943722,0.712682
12.956496,0.713386
12.969164,0.714083
12.981727,0.714775
12.994185,0.715461
13.006540,0.716141
13.018793,0.716816
13.030944,0.717485
13.042994,0.718148
13.054944,0.718806
13.066795,0.719459
13.078548,0.720106
13.090203,0.720748
13.101761,0.721384
13.113224,0.722015
13.124591,0.722641
13.135864,0.723262
13.147043,0.723877
13.158130,0.724488
13.169125,0.725093
13.180028,0.725693
13.190841,0.726289
13.201564,0.726879
13.212198,0.727465
13.222744,0.728045
13.233203,0.728621
13.243574,0.729192
13.253860,0.729759
13.264060,0.730320
13.274176,0.730877
13.284207,0.731430
13.294156,0.731977
13.304021,0.732520
13.313805,0.733059
13.323508,0.733593
13.333130,0.734123
13.342673,0.734649
13.352136,0.735170
13.361520,0.735686
13.370827,0.736199
13.380057,0.736707
13.389210,0.737211
13.398287,0.737711
13.407288,0.738206
13.416215,0.738698
13.425068,0.739185
13.433848,0.739669
13.442554,0.740148
13.451188,0.740624
13.459751,0.741095
13.468243,0.741563
13.476664,0.742026
13.485015,0.742486
13.493297,0.742942
13.501510,0.743394
13.509655,0.743843
13.517732,0.744287
13.525743,0.744729
13.533687,0.745166
13.541565,0.745600
13.549377,0.746030
13.557125,0.746456
13.564809,0.746879
13.572428,0.747299
13.579985,0.747715
13.587479,0.748128
13.594910,0.748537
13.602280,0.748943
13.609589,0.749345
13.616837,0.749744
13.624025,0.750140
13.631153,0.750532
13.638223,0.750922
13.645233,0.751308
13.652185,0.751690
13.659080,0.752070
13.665917,0.752447
13.672698,0.752820
13.679423,0.753190
13.686091,0.753557
13.692704,0.753921
13.699263,0.754283
13.705767,0.754641
13.712217,0.754996
13.718613,0.755348
13.724956,0.755697
13.731247,0.756044
13.737486,0.756387
13.743672,0.756728
13.749808,0.757066
13.755892,0.757401
13.761926,0.757733
13.767910,0.758062
13.773844,0.758389
13.779729,0.758713
13.785566,0.759034
13.791353,0.759353
13.797093,0.759669
13.802785,0.759982
13.808430,0.760293
13.814028,0.760601
13.819579,0.760907
13.825085,0.761210
13.830545,0.761511
13.835959,0.761809
13.841329,0.762105
13.846654,0.762398
13.851934,0.762689
13.857171,0.762977
13.862365,0.763263
13.867515,0.763547
13.872623,0.763828
13.877688,0.764107
13.882712,0.764383
13.887693,0.764658
13.892633,0.764930
13.897533,0.765199
13.902391,0.765467
13.907209,0.765732
13.911988,0.765995
13.916726,0.766256
13.921425,0.766515
13.926086,0.766771
13.930707,0.767026
13.935291,0.767278
13.939836,0.767528
13.944343,0.767777
13.948813,0.768023
13.953246,0.768267
13.957643,0.768509
13.962002,0.768749
13.966326,0.768987
13.970613,0.769223
13.974866,0.769457
13.979082,0.769689
13.983264,0.769920
13.987411,0.770148
13.991524,0.770374
13.995602,0.770599
13.999647,0.770822
14.003658,0.771043
14.007636,0.771262
14.011581,0.771479
14.015493,0.771694
14.019373,0.771908
14.023220,0.772120
14.027036,0.772330
14.030820,0.772538
14.034572,0.772745
14.038293,0.772950
14.041984,0.773153
14.045644,0.773354
14.049273,0.773554
14.052872,0.773752
14.056442,0.773949
14.059981,0.774144
14.063492,0.774337
14.066973,0.774529
14.070426,0.774719
14.073849,0.774907
14.077245,0.775094
14.080612,0.775280
14.083951,0.775463
14.087263,0.775646
14.090547,0.775827
14.093804,0.776006
14.097033,0.776184
14.100236,0.776360
14.103413,0.776535
14.106563,0.776708
14.109687,0.776880
14.112784,0.777051
14.115857,0.777220
14.118903,0.777388
14.121925,0.777554
14.124921,0.777719
14.127893,0.777883
14.130840,0.778045
14.133762,0.778206
14.136660,0.778366
14.139534,0.778524
14.142385,0.778681
14.145211,0.778836
14.148014,0.778991
14.150794,0.779144
14.153551,0.779296
14.156285,0.779446
14.158996,0.779595
14.161685,0.779744
14.164351,0.779890
14.166996,0.780036
14.169618,0.780180
14.172219,0.780324
14.174798,0.780466
14.177355,0.780606
14.179892,0.780746
14.182407,0.780884
14.184902,0.781022
14.187375,0.781158
14.189829,0.781293
14.192261,0.781427
14.194674,0.781560
14.197067,0.781692
14.199440,0.781822
14.201793,0.781952
14.204126,0.782080
14.206440,0.782208
14.208736,0.782334
14.211011,0.782459
14.213269,0.782584
14.215507,0.782707
14.217727,0.782829
14.219928,0.782950
14.222111,0.783071
14.224276,0.783190
14.226423,0.783308
14.228552,0.783425
14.230664,0.783542
14.232758,0.783657
14.234834,0.783771
14.236894,0.783885
14.238936,0.783997
14.240961,0.784108
14.242970,0.784219
14.244962,0.784329
14.246937,0.784438
14.248896,0.784545
14.250839,0.784652
14.252765,0.784758
14.254676,0.784864
14.256571,0.784968
14.258450,0.785071
14.260313,0.785174
14.262161,0.785276
14.263994,0.785377
14.265811,0.785477
14.267613,0.785576
14.269401,0.785674
14.271173,0.785772
14.272931,0.785869
14.274674,0.785965
14.276403,0.786060
14.278118,0.786154
14.279818,0.786248
14.281504,0.786341
14.283176,0.786433
14.284834,0.786524
14.286479,0.786615
14.288109,0.786704
14.289727,0.786794
14.291331,0.786882
14.292921,0.786969
14.294498,0.787056
14.296063,0.787142
14.297614,0.787228
14.299152,0.787312
14.300678,0.787396
14.302191,0.787480
14.303691,0.787562
14.305179,0.787644
14.306655,0.787726
14.308118,0.787806
14.309570,0.787886
14.311009,0.787965
14.312436,0.788044
14.313851,0.788122
14.315255,0.788199
14.316647,0.788276
14.318027,0.788352
14.319396,0.788427
14.320754,0.788502
14.322100,0.788576
14.323436,0.788650
14.324760,0.788722
14.326073,0.788795
14.327375,0.788866
14.328667,0.788938
14.329947,0.789008
14.331217,0.789078
14.332477,0.789147
14.333726,0.789216
14.334965,0.789284
14.336193,0.789352
14.337411,0.789419
14.338619,0.789486
14.339818,0.789552
14.341006,0.789617
14.342184,0.789682
14.343353,0.789746
14.344511,0.789810
14.345661,0.789873
14.346800,0.789936
14.347930,0.789998
14.349051,0.790060
14.350163,0.790121
14.351265,0.790182
14.352358,0.790242
14.353442,0.790302
14.354517,0.790361
14.355584,0.790420
14.356641,0.790478
14.357690,0.790536
14.358729,0.790593
14.359761,0.790650
14.360783,0.790706
14.361797,0.790762
14.362803,0.790817
14.363801,0.790872
14.364790,0.790926
14.365771,0.790980
14.366743,0.791034
14.367708,0.791087
14.368665,0.791140
14.369614,0.791192
14.370555,0.791244
14.371488,0.791295
14.372413,0.791346
14.373331,0.791397
14.374241,0.791447
14.375143,0.791497
14.376038,0.791546
14.376926,0.791595
14.377806,0.791643
14.378679,0.791691
14.379545,0.791739
14.380403,0.791786
14.381254,0.791833
14.382099,0.791880
14.382936,0.791926
14.383766,0.791971
14.384590,0.792017
14.385406,0.792062
14.386216,0.792106
14.387019,0.792150
14.387816,0.792194
14.388606,0.792238
14.389389,0.792281
14.390166,0.792324
14.390936,0.792366
14.391700,0.792408
14.392458,0.792450
14.393209,0.792491
14.393954,0.792532
14.394693,0.792573
14.395426,0.792613
14.396152,0.792653
14.396873,0.792693
14.397588,0.792732
14.398296,0.792771
14.398999,0.792810
14.399696,0.792848
14.400388,0.792887
14.401073,0.792924
14.401753,0.792962
14.402427,0.792999
14.403096,0.793036
14.403759,0.793072
14.404416,0.793108
14.405068,0.793144
14.405715,0.793180
14.406356,0.793215
14.406992,0.793250
14.407623,0.793285
14.408248,0.793319
14.408869,0.793353
14.409484,0.793387
14.410094,0.793421
14.410699,0.793454
14.411299,0.793487
14.411894,0.793520
14.412484,0.793553
14.413069,0.793585
14.413649,0.793617
14.414225,0.793648
14.414795,0.793680
14.415361,0.793711
14.415922,0.793742
14.416479,0.793773
14.417031,0.793803
14.417578,0.793833
14.418121,0.793863
14.418660,0.793893
14.419193,0.793922
14.419723,0.793951
14.420248,0.793980
14.420769,0.794009
14.421285,0.794037
14.421797,0.794065
14.422305,0.794093
14.422809,0.794121
14.423308,0.794149
