ts,end,total_shot_number,tv,av,sa_rad,sa_deg,est_distance,final_x_model,final_y_model,dc_x,dc_y,in_house,class,trajectory_file
2026-02-26T17:21:09.608,2,5,2.402702,15.707963,0.055243,3.17,38.149999,38.149999,4.216418,4.216418,38.149999,0,draw,trajectories\traj_016.csv
2026-02-26T17:21:09.711,2,7,2.398272,15.707963,0.053173,3.05,38.006740,38.006740,4.119411,4.119411,38.006740,0,draw,trajectories\traj_017.csv
2026-02-26T17:21:09.813,2,9,2.403880,15.707963,0.056713,3.25,38.184161,38.184161,4.277437,4.277437,38.184161,0,draw,trajectories\traj_018.csv
2026-02-26T17:21:09.914,2,11,2.424807,15.707963,0.097604,5.59,38.695031,38.695031,5.952645,5.952645,38.695031,0,hit,trajectories\traj_019.csv
2026-02-26T17:21:10.016,2,13,2.424382,15.707963,0.100444,5.76,38.663355,38.663355,6.060083,6.060083,38.663355,0,hit,trajectories\traj_020.csv
2026-02-26T17:21:10.112,2,15,2.433834,15.707963,0.098071,5.62,39.003923,39.003923,6.022081,6.022081,39.003923,0,hit,trajectories\traj_021.csv
2026-02-26T17:21:10.227,3,1,2.397555,15.707963,0.055568,3.18,37.972218,37.972218,4.207444,4.207444,37.972218,0,draw,trajectories\traj_022.csv
2026-02-26T17:21:10.323,3,3,2.389743,15.707963,0.056418,3.23,37.701695,37.701695,4.207166,4.207166,37.701695,0,draw,trajectories\traj_023.csv
2026-02-26T17:21:10.421,3,5,2.397364,15.707963,0.054704,3.13,37.969279,37.969279,4.173870,4.173870,37.969279,0,draw,trajectories\traj_024.csv
2026-02-26T17:21:10.567,3,7,2.401384,15.707963,0.053352,3.06,38.112671,38.112671,4.138909,4.138909,38.112671,0,draw,trajectories\traj_025.csv
2026-02-26T17:21:10.680,3,9,2.400918,15.707963,0.054688,3.13,38.091106,38.091106,4.187883,4.187883,38.091106,0,draw,trajectories\traj_026.csv
2026-02-26T17:21:10.795,3,11,2.387867,15.707963,0.056511,3.24,37.637335,37.637335,4.202877,4.202877,37.637335,0,draw,trajectories\traj_027.csv
2026-02-26T17:21:10.893,3,13,2.395965,15.707963,0.053970,3.09,37.924463,37.924463,4.140275,4.140275,37.924463,0,draw,trajectories\traj_028.csv
2026-02-26T17:21:11.008,3,15,2.402447,15.707963,0.052202,2.99,38.153893,38.153893,4.099345,4.099345,38.153893,0,draw,trajectories\traj_029.csv
2026-02-26T17:21:11.127,4,1,2.408767,15.707963,0.053202,3.05,38.366987,38.366987,4.163326,4.163326,38.366987,0,draw,trajectories\traj_030.csv
2026-02-26T17:21:11.222,4,3,2.405025,15.707963,0.054827,3.14,38.231507,38.231507,4.210164,4.210164,38.231507,0,draw,trajectories\traj_031.csv
2026-02-26T17:21:11.325,4,5,2.395746,15.707963,0.055164,3.16,37.911996,37.911996,4.184640,4.184640,37.911996,0,draw,trajectories\traj_032.csv
2026-02-26T17:21:11.422,4,7,2.391643,15.707963,0.057292,3.28,37.762810,37.762810,4.248073,4.248073,37.762810,0,draw,trajectories\traj_033.csv
2026-02-26T17:21:11.522,4,9,2.410562,15.707963,0.055159,3.16,38.420573,38.420573,4.245858,4.245858,38.420573,0,draw,trajectories\traj_034.csv
2026-02-26T17:21:11.618,4,11,2.388612,15.707963,0.055279,3.17,37.667902,37.667902,4.159588,4.159588,37.667902,0,draw,trajectories\traj_035.csv
2026-02-26T17:21:11.715,4,13,2.401575,15.707963,0.055541,3.18,38.110049,38.110049,4.223102,4.223102,38.110049,0,draw,trajectories\traj_036.csv
2026-02-26T17:21:11.810,4,15,2.409489,15.707963,0.053493,3.06,38.390617,38.390617,4.177437,4.177437,38.390617,0,draw,trajectories\traj_037.csv
2026-02-26T17:21:11.923,5,1,2.405011,15.707963,0.056283,3.22,38.224865,38.224865,4.265761,4.265761,38.224865,0,draw,trajectories\traj_038.csv
2026-02-26T17:21:12.024,5,3,2.405283,15.707963,0.056702,3.25,38.232405,38.232405,4.282901,4.282901,38.232405,0,draw,trajectories\traj_039.csv
2026-02-26T17:21:12.125,5,5,2.409429,15.707963,0.055266,3.17,38.381105,38.381105,4.245251,4.245251,38.381105,0,draw,trajectories\traj_040.csv
2026-02-26T17:21:12.221,5,7,2.402993,15.707963,0.056212,3.22,38.155854,38.155854,4.254615,4.254615,38.155854,0,draw,trajectories\traj_041.csv
2026-02-26T17:21:12.325,5,9,2.410371,15.707963,0.054555,3.13,38.416527,38.416527,4.221842,4.221842,38.416527,0,draw,trajectories\traj_042.csv
2026-02-26T17:21:12.426,5,11,2.399405,15.707963,0.055026,3.15,38.037827,38.037827,4.194492,4.194492,38.037827,0,draw,trajectories\traj_043.csv
2026-02-26T17:21:12.525,5,13,2.408911,15.707963,0.051644,2.96,38.378377,38.378377,4.104127,4.104127,38.378377,0,draw,trajectories\traj_044.csv
2026-02-26T17:21:12.641,5,15,2.390693,15.707963,0.054589,3.13,37.741750,37.741750,4.142112,4.142112,37.741750,0,draw,trajectories\traj_045.csv
2026-02-26T17:21:12.762,6,1,2.390696,15.707963,0.058928,3.38,37.723497,37.723497,4.305833,4.305833,37.723497,0,draw,trajectories\traj_046.csv
2026-02-26T17:21:12.859,6,3,2.397815,15.707963,0.056905,3.26,37.975433,37.975433,4.259320,4.259320,37.975433,0,draw,trajectories\traj_047.csv
2026-02-26T17:21:12.955,6,5,2.406663,15.707963,0.054592,3.13,38.288770,38.288770,4.207949,4.207949,38.288770,0,draw,trajectories\traj_048.csv
2026-02-26T17:21:13.077,6,7,2.408619,15.707963,0.056861,3.26,38.346404,38.346404,4.303065,4.303065,38.346404,0,draw,trajectories\traj_049.csv
2026-02-26T17:21:13.176,6,9,2.407617,15.707963,0.053759,3.08,38.325074,38.325074,4.179966,4.179966,38.325074,0,draw,trajectories\traj_050.csv
2026-02-26T17:21:13.280,6,11,2.419550,15.707963,0.058267,3.34,38.717268,38.717268,4.403725,4.403725,38.717268,0,draw,trajectories\traj_051.csv
2026-02-26T17:21:13.381,6,13,2.394804,15.707963,0.053425,3.06,37.887001,37.887001,4.114859,4.114859,37.887001,0,draw,trajectories\traj_052.csv
2026-02-26T17:21:13.477,6,15,2.404647,15.707963,0.055363,3.17,38.216251,38.216251,4.229072,4.229072,38.216251,0,draw,trajectories\traj_053.csv
2026-02-26T17:21:13.591,7,1,2.411757,15.707963,0.056643,3.25,38.455390,38.455390,4.307901,4.307901,38.455390,0,draw,trajectories\traj_054.csv
2026-02-26T17:21:13.690,7,3,2.400399,15.707963,0.056776,3.25,38.064517,38.064517,4.265229,4.265229,38.064517,0,draw,trajectories\traj_055.csv
2026-02-26T17:21:13.792,7,5,2.412051,15.707963,0.053557,3.07,38.478616,38.478616,4.190420,4.190420,38.478616,0,draw,trajectories\traj_056.csv
2026-02-26T17:21:13.887,7,7,2.402280,15.707963,0.052550,3.01,38.146703,38.146703,4.111958,4.111958,38.146703,0,draw,trajectories\traj_057.csv
2026-02-26T17:21:13.991,7,9,2.407930,15.707963,0.054714,3.13,38.331835,38.331835,4.217858,4.217858,38.331835,0,draw,trajectories\traj_058.csv
2026-02-26T17:21:14.092,7,11,2.410696,15.707963,0.054383,3.12,38.428455,38.428455,4.216614,4.216614,38.428455,0,draw,trajectories\traj_059.csv
2026-02-26T17:21:14.191,7,13,2.398677,15.707963,0.056633,3.24,38.006128,38.006128,4.252572,4.252572,38.006128,0,draw,trajectories\traj_060.csv
2026-02-26T17:21:14.291,7,15,2.409950,15.707963,0.057516,3.30,38.389361,38.389361,4.333802,4.333802,38.389361,0,draw,trajectories\traj_061.csv
2026-02-26T17:21:14.404,8,1,2.402259,15.707963,0.055045,3.15,38.135620,38.135620,4.207050,4.207050,38.135620,0,draw,trajectories\traj_062.csv
2026-02-26T17:21:14.506,8,3,2.406332,15.707963,0.055564,3.18,38.273297,38.273297,4.243789,4.243789,38.273297,0,draw,trajectories\traj_063.csv
2026-02-26T17:21:14.604,8,5,2.415211,15.707963,0.053772,3.08,38.586736,38.586736,4.211715,4.211715,38.586736,0,draw,trajectories\traj_064.csv
2026-02-26T17:21:14.698,8,7,2.416563,15.707963,0.052415,3.00,38.639107,38.639107,4.164864,4.164864,38.639107,0,draw,trajectories\traj_065.csv
2026-02-26T17:21:14.800,8,9,2.398271,15.707963,0.052869,3.03,38.007951,38.007951,4.107864,4.107864,38.007951,0,draw,trajectories\traj_066.csv
2026-02-26T17:21:14.897,8,11,2.404946,15.707963,0.054328,3.11,38.230868,38.230868,4.190747,4.190747,38.230868,0,draw,trajectories\traj_067.csv
2026-02-26T17:21:14.999,8,13,2.405071,15.707963,0.057625,3.30,38.221159,38.221159,4.317310,4.317310,38.221159,0,draw,trajectories\traj_068.csv
2026-02-26T17:21:15.092,8,15,2.405518,15.707963,0.057505,3.29,38.237019,38.237019,4.314595,4.314595,38.237019,0,draw,trajectories\traj_069.csv
2026-02-26T17:21:15.205,9,1,2.406590,15.707963,0.056219,3.22,38.279394,38.279394,4.269917,4.269917,38.279394,0,draw,trajectories\traj_070.csv
2026-02-26T17:21:15.300,9,3,2.413992,15.707963,0.054460,3.12,38.541740,38.541740,4.233199,4.233199,38.541740,0,draw,trajectories\traj_071.csv
2026-02-26T17:21:15.399,9,5,2.404747,15.707963,0.055892,3.20,38.217431,38.217431,4.249708,4.249708,38.217431,0,draw,trajectories\traj_072.csv
2026-02-26T17:21:15.497,9,7,2.402308,15.707963,0.056922,3.26,38.129351,38.129351,4.278801,4.278801,38.129351,0,draw,trajectories\traj_073.csv
2026-02-26T17:21:15.595,9,9,2.394039,15.707963,0.055820,3.20,37.850860,37.850860,4.202436,4.202436,37.850860,0,draw,trajectories\traj_074.csv
2026-02-26T17:21:15.716,9,11,2.388866,15.707963,0.055247,3.17,37.676673,37.676673,4.159431,4.159431,37.676673,0,draw,trajectories\traj_075.csv
2026-02-26T17:21:15.817,9,13,2.413869,15.707963,0.058465,3.35,38.520260,38.520260,4.387011,4.387011,38.520260,0,draw,trajectories\traj_076.csv
2026-02-26T17:21:15.929,9,15,2.409429,15.707963,0.100208,5.74,38.151620,38.151620,5.965317,5.965317,38.151620,0,draw,trajectories\traj_077.csv
