ts,end,total_shot_number,tv,av,sa_rad,sa_deg,est_distance,final_x_model,final_y_model,dc_x,dc_y,in_house,class,trajectory_file
2026-02-27T14:51:20.104,0,1,2.409995,-15.707963,1.515332,86.82,4.255211,4.255211,38.399755,38.399755,4.255211,0,other,trajectories\traj_000.csv
2026-02-27T14:51:20.228,0,3,2.403013,15.707963,1.624583,93.08,-4.162139,-4.162139,38.166748,38.166748,-4.162139,0,other,trajectories\traj_001.csv
2026-02-27T14:51:20.369,0,5,2.406698,15.707963,1.631750,93.49,-4.451577,-4.451577,38.262459,38.262459,-4.451577,0,other,trajectories\traj_002.csv
2026-02-27T14:51:20.500,0,7,2.394420,-15.707963,1.517559,86.95,4.106188,4.106188,37.874634,37.874634,4.106188,0,other,trajectories\traj_003.csv
2026-02-27T14:51:20.632,0,9,2.402384,-15.707963,1.511893,86.63,4.354682,4.354682,38.123374,38.123374,4.354682,0,other,trajectories\traj_004.csv
2026-02-27T14:51:20.763,0,11,2.357193,15.707963,1.627251,93.23,-4.074377,-4.074377,36.599761,36.599761,-4.074377,0,other,trajectories\traj_005.csv
2026-02-27T14:51:20.901,0,13,2.351885,15.707963,1.626451,93.19,-4.023601,-4.023601,36.424890,36.424890,-4.023601,0,other,trajectories\traj_006.csv
2026-02-27T14:51:21.039,0,15,2.344799,15.707963,1.626305,93.18,-3.989689,-3.989689,36.188422,36.188422,-3.989689,0,other,trajectories\traj_007.csv
2026-02-27T14:51:21.252,1,2,2.403159,-15.707963,1.515150,86.81,4.233727,4.233727,38.163954,38.163954,4.233727,0,other,trajectories\traj_008.csv
2026-02-27T14:51:21.383,1,4,2.373278,15.707963,1.627402,93.24,-4.145983,-4.145983,37.141497,37.141497,-4.145983,0,other,trajectories\traj_009.csv
2026-02-27T14:51:21.513,1,6,2.387800,15.707963,1.628743,93.32,-4.256637,-4.256637,37.628991,37.628991,-4.256637,0,other,trajectories\traj_010.csv
2026-02-27T14:51:21.645,1,8,2.388566,15.707963,1.628623,93.31,-4.255318,-4.255318,37.655591,37.655591,-4.255318,0,other,trajectories\traj_011.csv
2026-02-27T14:51:21.777,1,10,2.412297,15.707963,1.632313,93.52,-4.497627,-4.497627,38.452538,38.452538,-4.497627,0,other,trajectories\traj_012.csv
2026-02-27T14:51:21.911,1,12,2.354227,-15.707963,1.511592,86.61,4.162627,4.162627,36.488875,36.488875,4.162627,0,other,trajectories\traj_013.csv
