x,y
0.000000,0.000000
0.000128,0.002406
0.000255,0.004812
0.000383,0.007217
0.000511,0.009623
0.000638,0.012028
0.000766,0.014434
0.000894,0.016839
0.001021,0.019245
0.001149,0.021650
0.001277,0.024055
0.001405,0.026460
0.001532,0.028865
0.001660,0.031270
0.001788,0.033675
0.001916,0.036080
0.002043,0.038485
0.002171,0.040889
0.002299,0.043294
0.002427,0.045699
0.002554,0.048103
0.002682,0.050507
0.002810,0.052912
0.002938,0.055316
0.003065,0.057720
0.003193,0.060124
0.003321,0.062528
0.003449,0.064932
0.003577,0.067336
0.003705,0.069740
0.003832,0.072144
0.003960,0.074548
0.004088,0.076951
0.004216,0.079355
0.004344,0.081758
0.004472,0.084162
0.004599,0.086565
0.004727,0.088969
0.004855,0.091372
0.004983,0.093775
0.005111,0.096178
0.005239,0.098581
0.005367,0.100984
0.005495,0.103387
0.005623,0.105790
0.005751,0.108192
0.005879,0.110595
0.006006,0.112998
0.006134,0.115400
0.006262,0.117803
0.006390,0.120205
0.006518,0.122607
0.006646,0.125010
0.006774,0.127412
0.006902,0.129814
0.007030,0.132216
0.007158,0.134618
0.007286,0.137020
0.007414,0.139422
0.007542,0.141824
0.007670,0.144225
0.007798,0.146627
0.007926,0.149028
0.008054,0.151430
0.008182,0.153831
0.008310,0.156233
0.008438,0.158634
0.008566,0.161035
0.008695,0.163436
0.008823,0.165837
0.008951,0.168238
0.009079,0.170639
0.009207,0.173040
0.009335,0.175441
0.009463,0.177842
0.009591,0.180242
0.009719,0.182643
0.009847,0.185043
0.009976,0.187444
0.010104,0.189844
0.010232,0.192244
0.010360,0.194645
0.010488,0.197045
0.010616,0.199445
0.010744,0.201845
0.010873,0.204245
0.011001,0.206645
0.011129,0.209045
0.011257,0.211444
0.011385,0.213844
0.011514,0.216244
0.011642,0.218643
0.011770,0.221043
0.011898,0.223442
0.012026,0.225841
0.012155,0.228241
0.012283,0.230640
0.012411,0.233039
0.012539,0.235438
0.012668,0.237837
0.012796,0.240236
0.012924,0.242635
0.013052,0.245033
0.013181,0.247432
0.013309,0.249831
0.013437,0.252229
0.013565,0.254628
0.013694,0.257026
0.013822,0.259424
0.013950,0.261823
0.014079,0.264221
0.014207,0.266619
0.014335,0.269017
0.014464,0.271415
0.014592,0.273813
0.014720,0.276211
0.014849,0.278609
0.014977,0.281006
0.015105,0.283404
0.015234,0.285802
0.015362,0.288199
0.015491,0.290597
0.015619,0.292994
0.015747,0.295391
0.015876,0.297788
0.016004,0.300186
0.016133,0.302583
0.016261,0.304980
0.016389,0.307377
0.016518,0.309773
0.016646,0.312170
0.016775,0.314567
0.016903,0.316964
0.017032,0.319360
0.017160,0.321757
0.017289,0.324153
0.017417,0.326550
0.017546,0.328946
0.017674,0.331342
0.017803,0.333738
0.017931,0.336135
0.018060,0.338531
0.018188,0.340927
0.018317,0.343322
0.018445,0.345718
0.018574,0.348114
0.018702,0.350510
0.018831,0.352905
0.018959,0.355301
0.019088,0.357696
0.019216,0.360092
0.019345,0.362487
0.019474,0.364882
0.019602,0.367278
0.019731,0.369673
0.019859,0.372068
0.019988,0.374463
0.020117,0.376858
0.020245,0.379253
0.020374,0.381647
0.020502,0.384042
0.020631,0.386437
0.020760,0.388831
0.020888,0.391226
0.021017,0.393620
0.021146,0.396015
0.021274,0.398409
0.021403,0.400803
0.021532,0.403197
0.021660,0.405591
0.021789,0.407985
0.021918,0.410379
0.022046,0.412773
0.022175,0.415167
0.022304,0.417561
0.022432,0.419954
0.022561,0.422348
0.022690,0.424741
0.022819,0.427135
0.022947,0.429528
0.023076,0.431922
0.023205,0.434315
0.023334,0.436708
0.023462,0.439101
0.023591,0.441494
0.023720,0.443887
0.023849,0.446280
0.023977,0.448673
0.024106,0.451066
0.024235,0.453458
0.024364,0.455851
0.024493,0.458243
0.024621,0.460636
0.024750,0.463028
0.024879,0.465421
0.025008,0.467813
0.025137,0.470205
0.025266,0.472597
0.025394,0.474989
0.025523,0.477381
0.025652,0.479773
0.025781,0.482165
0.025910,0.484557
0.026039,0.486948
0.026168,0.489340
0.026297,0.491732
0.026425,0.494123
0.026554,0.496515
0.026683,0.498906
0.026812,0.501297
0.026941,0.503688
0.027070,0.506080
0.027199,0.508471
0.027328,0.510862
0.027457,0.513253
0.027586,0.515644
0.027715,0.518034
0.027844,0.520425
0.027973,0.522816
0.028102,0.525206
0.028231,0.527597
0.028360,0.529987
0.028489,0.532378
0.028618,0.534768
0.028747,0.537158
0.028876,0.539548
0.029005,0.541938
0.029134,0.544328
0.029263,0.546718
0.029392,0.549108
0.029521,0.551498
0.029650,0.553888
0.029779,0.556278
0.029908,0.558667
0.030037,0.561057
0.030166,0.563446
0.030295,0.565836
0.030424,0.568225
0.030553,0.570614
0.030682,0.573003
0.030812,0.575393
0.030941,0.577782
0.031070,0.580171
0.031199,0.582559
0.031328,0.584948
0.031457,0.587337
0.031586,0.589726
0.031715,0.592114
0.031845,0.594503
0.031974,0.596891
0.032103,0.599280
0.032232,0.601668
0.032361,0.604057
0.032490,0.606445
0.032620,0.608833
0.032749,0.611221
0.032878,0.613609
0.033007,0.615997
0.033136,0.618385
0.033266,0.620773
0.033395,0.623160
0.033524,0.625548
0.033653,0.627936
0.033783,0.630323
0.033912,0.632710
0.034041,0.635098
0.034170,0.637485
0.034300,0.639872
0.034429,0.642260
0.034558,0.644647
0.034687,0.647034
0.034817,0.649421
0.034946,0.651808
0.035075,0.654194
0.035205,0.656581
0.035334,0.658968
0.035463,0.661354
0.035593,0.663741
0.035722,0.666127
0.035851,0.668514
0.035981,0.670900
0.036110,0.673286
0.036239,0.675673
0.036369,0.678059
0.036498,0.680445
0.036627,0.682831
0.036757,0.685217
0.036886,0.687602
0.037015,0.689988
0.037145,0.692374
0.037274,0.694760
0.037404,0.697145
0.037533,0.699531
0.037663,0.701916
0.037792,0.704301
0.037921,0.706687
0.038051,0.709072
0.038180,0.711457
0.038310,0.713842
0.038439,0.716227
0.038569,0.718612
0.038698,0.720997
0.038828,0.723382
0.038957,0.725766
0.039087,0.728151
0.039216,0.730536
0.039346,0.732920
0.039475,0.735305
0.039605,0.737689
0.039734,0.740073
0.039864,0.742457
0.039993,0.744842
0.040123,0.747226
0.040252,0.749610
0.040382,0.751994
0.040511,0.754378
0.040641,0.756761
0.040770,0.759145
0.040900,0.761529
0.041030,0.763912
0.041159,0.766296
0.041289,0.768679
0.041418,0.771063
0.041548,0.773446
0.041677,0.775829
0.041807,0.778213
0.041937,0.780596
0.042066,0.782979
0.042196,0.785362
0.042326,0.787745
0.042455,0.790127
0.042585,0.792510
0.042715,0.794893
0.042844,0.797275
0.042974,0.799658
0.043104,0.802040
0.043233,0.804423
0.043363,0.806805
0.043493,0.809188
0.043622,0.811570
0.043752,0.813952
0.043882,0.816334
0.044011,0.818716
0.044141,0.821098
0.044271,0.823480
0.044401,0.825861
0.044530,0.828243
0.044660,0.830625
0.044790,0.833006
0.044920,0.835388
0.045049,0.837769
0.045179,0.840151
0.045309,0.842532
0.045439,0.844913
0.045568,0.847294
0.045698,0.849675
0.045828,0.852057
0.045958,0.854437
0.046088,0.856818
0.046217,0.859199
0.046347,0.861580
0.046477,0.863961
0.046607,0.866341
0.046737,0.868722
0.046867,0.871102
0.046996,0.873483
0.047126,0.875863
0.047256,0.878243
0.047386,0.880623
0.047516,0.883003
0.047646,0.885383
0.047776,0.887763
0.047906,0.890143
0.048035,0.892523
0.048165,0.894903
0.048295,0.897283
0.048425,0.899662
0.048555,0.902042
0.048685,0.904421
0.048815,0.906801
0.048945,0.909180
0.049075,0.911559
0.049205,0.913938
0.049335,0.916318
0.049465,0.918697
0.049595,0.921076
0.049725,0.923454
0.049855,0.925833
0.049985,0.928212
0.050115,0.930591
0.050245,0.932969
0.050375,0.935348
0.050505,0.937727
0.050635,0.940105
0.050765,0.942483
0.050895,0.944862
0.051025,0.947240
0.051155,0.949618
0.051285,0.951996
0.051415,0.954374
0.051545,0.956752
0.051675,0.959130
0.051805,0.961508
0.051935,0.963885
0.052065,0.966263
0.052195,0.968641
0.052325,0.971018
0.052455,0.973396
0.052586,0.975773
0.052716,0.978150
0.052846,0.980528
0.052976,0.982905
0.053106,0.985282
0.053236,0.987659
0.053366,0.990036
0.053496,0.992413
0.053627,0.994790
0.053757,0.997166
0.053887,0.999543
0.054017,1.001920
0.054147,1.004296
0.054277,1.006673
0.054408,1.009049
0.054538,1.011425
0.054668,1.013802
0.054798,1.016178
0.054928,1.018554
0.055059,1.020930
0.055189,1.023306
0.055319,1.025682
0.055449,1.028058
0.055580,1.030433
0.055710,1.032809
0.055840,1.035185
0.055970,1.037560
0.056101,1.039936
0.056231,1.042311
0.056361,1.044687
0.056491,1.047062
0.056622,1.049437
0.056752,1.051812
0.056882,1.054187
0.057013,1.056562
0.057143,1.058937
0.057273,1.061312
0.057404,1.063687
0.057534,1.066062
0.057664,1.068436
0.057795,1.070811
0.057925,1.073185
0.058055,1.075560
0.058186,1.077934
0.058316,1.080309
0.058446,1.082683
0.058577,1.085057
0.058707,1.087431
0.058838,1.089805
0.058968,1.092179
0.059098,1.094553
0.059229,1.096927
0.059359,1.099300
0.059490,1.101674
0.059620,1.104048
0.059751,1.106421
0.059881,1.108795
0.060011,1.111168
0.060142,1.113541
0.060272,1.115915
0.060403,1.118288
0.060533,1.120661
0.060664,1.123034
0.060794,1.125407
0.060925,1.127780
0.061055,1.130153
0.061186,1.132526
0.061316,1.134898
0.061447,1.137271
0.061577,1.139643
0.061708,1.142016
0.061838,1.144388
0.061969,1.146761
0.062099,1.149133
0.062230,1.151505
0.062360,1.153877
0.062491,1.156249
0.062621,1.158621
0.062752,1.160993
0.062883,1.163365
0.063013,1.165737
0.063144,1.168109
0.063274,1.170480
0.063405,1.172852
0.063536,1.175223
0.063666,1.177595
0.063797,1.179966
0.063927,1.182338
0.064058,1.184709
0.064189,1.187080
0.064319,1.189451
0.064450,1.191822
0.064581,1.194193
0.064711,1.196564
0.064842,1.198935
0.064973,1.201305
0.065103,1.203676
0.065234,1.206047
0.065365,1.208417
0.065495,1.210788
0.065626,1.213158
0.065757,1.215528
0.065887,1.217899
0.066018,1.220269
0.066149,1.222639
0.066280,1.225009
0.066410,1.227379
0.066541,1.229749
0.066672,1.232119
0.066803,1.234488
0.066933,1.236858
0.067064,1.239228
0.067195,1.241597
0.067326,1.243967
0.067456,1.246336
0.067587,1.248705
0.067718,1.251075
0.067849,1.253444
0.067980,1.255813
0.068110,1.258182
0.068241,1.260551
0.068372,1.262920
0.068503,1.265289
0.068634,1.267658
0.068765,1.270026
0.068895,1.272395
0.069026,1.274764
0.069157,1.277132
0.069288,1.279501
0.069419,1.281869
0.069550,1.284237
0.069681,1.286605
