ts,end,total_shot_number,tv,av,sa_rad,sa_deg,est_distance,final_x_model,final_y_model,dc_x,dc_y,in_house,class,trajectory_file
2026-02-26T13:07:06.183,3,3,2.405675,15.707963,0.054393,3.12,35.941874,35.941874,3.392459,3.392459,35.941874,0,draw,trajectories\traj_025.csv
2026-02-26T13:07:06.306,3,5,2.402255,15.707963,0.054376,3.12,35.890797,35.890797,3.387635,3.387635,35.890797,0,draw,trajectories\traj_026.csv
2026-02-26T13:07:06.443,3,7,2.392392,15.707963,0.055871,3.20,35.740001,35.740001,3.373680,3.373680,35.740001,0,draw,trajectories\traj_027.csv
2026-02-26T13:07:06.646,3,9,2.410047,15.707963,0.057542,3.30,36.001329,36.001329,3.398670,3.398670,36.001329,0,draw,trajectories\traj_028.csv
2026-02-26T13:07:06.776,3,11,2.404536,15.707963,0.055761,3.19,35.922146,35.922146,3.390853,3.390853,35.922146,0,draw,trajectories\traj_029.csv
2026-02-26T13:07:06.945,3,13,2.400764,15.707963,0.051836,2.97,35.873370,35.873370,3.385533,3.385533,35.873370,0,draw,trajectories\traj_030.csv
2026-02-26T13:07:07.082,3,15,2.405893,15.707963,0.054193,3.11,35.945515,35.945515,3.392766,3.392766,35.945515,0,draw,trajectories\traj_031.csv
2026-02-26T13:07:07.247,4,1,2.386820,15.707963,0.056219,3.22,35.655566,35.655566,3.365775,3.365775,35.655566,0,draw,trajectories\traj_032.csv
2026-02-26T13:07:07.382,4,3,2.418438,15.707963,0.056084,3.21,36.130177,36.130177,3.410551,3.410551,36.130177,0,draw,trajectories\traj_033.csv
2026-02-26T13:07:07.576,4,5,2.404235,15.707963,0.057546,3.30,35.914005,35.914005,3.390427,3.390427,35.914005,0,draw,trajectories\traj_034.csv
2026-02-26T13:07:07.722,4,7,2.400182,15.707963,0.054494,3.12,35.859594,35.859594,3.384712,3.384712,35.859594,0,draw,trajectories\traj_035.csv
2026-02-26T13:07:07.848,4,9,2.398951,15.707963,0.055266,3.17,35.839689,35.839689,3.382976,3.382976,35.839689,0,draw,trajectories\traj_036.csv
2026-02-26T13:07:07.973,4,11,2.407236,15.707963,0.055317,3.17,35.963869,35.963869,3.394707,3.394707,35.963869,0,draw,trajectories\traj_037.csv
2026-02-26T13:07:08.099,4,13,2.405924,15.707963,0.054432,3.12,35.945509,35.945509,3.392809,3.392809,35.945509,0,draw,trajectories\traj_038.csv
2026-02-26T13:07:08.222,4,15,2.410540,15.707963,0.055412,3.17,36.013028,36.013028,3.399366,3.399366,36.013028,0,draw,trajectories\traj_039.csv
2026-02-26T13:07:08.362,5,1,2.399991,15.707963,0.052912,3.03,35.859793,35.859793,3.384443,3.384443,35.859793,0,draw,trajectories\traj_040.csv
2026-02-26T13:07:08.488,5,3,2.400527,15.707963,0.057525,3.30,35.858653,35.858653,3.385198,3.385198,35.858653,0,draw,trajectories\traj_041.csv
2026-02-26T13:07:08.604,5,5,2.398376,15.707963,0.055510,3.18,35.830119,35.830119,3.382119,3.382119,35.830119,0,draw,trajectories\traj_042.csv
2026-02-26T13:07:08.712,5,7,2.402591,15.707963,0.052441,3.00,35.899541,35.899541,3.388110,3.388110,35.899541,0,draw,trajectories\traj_043.csv
2026-02-26T13:07:08.814,5,9,2.403771,15.707963,0.052030,2.98,35.917936,35.917936,3.389773,3.389773,35.917936,0,draw,trajectories\traj_044.csv
2026-02-26T13:07:08.916,5,11,2.402928,15.707963,0.057582,3.30,35.894410,35.894410,3.388585,3.388585,35.894410,0,draw,trajectories\traj_045.csv
2026-02-26T13:07:09.027,5,13,2.407793,15.707963,0.098935,5.67,35.851110,35.851110,3.395492,3.395492,35.851110,0,draw,trajectories\traj_046.csv
2026-02-26T13:07:09.130,5,15,2.415624,15.707963,0.096389,5.52,35.977186,35.977186,3.406583,3.406583,35.977186,0,draw,trajectories\traj_047.csv
2026-02-26T13:07:09.255,6,1,2.393273,15.707963,0.054379,3.12,35.756097,35.756097,3.374922,3.374922,35.756097,0,draw,trajectories\traj_048.csv
2026-02-26T13:07:09.356,6,3,2.421450,15.707963,0.054820,3.14,36.177713,36.177713,3.414799,3.414799,36.177713,0,hit,trajectories\traj_049.csv
2026-02-26T13:07:09.460,6,5,2.405674,15.707963,0.051817,2.97,35.946770,35.946770,3.392457,3.392457,35.946770,0,draw,trajectories\traj_050.csv
2026-02-26T13:07:09.563,6,7,2.407727,15.707963,0.052788,3.02,35.976126,35.976126,3.395400,3.395400,35.976126,0,draw,trajectories\traj_051.csv
2026-02-26T13:07:09.674,6,9,2.392739,15.707963,0.053473,3.06,35.749874,35.749874,3.374169,3.374169,35.749874,0,draw,trajectories\traj_052.csv
2026-02-26T13:07:09.802,6,11,2.400688,15.707963,0.058867,3.37,35.858269,35.858269,3.385426,3.385426,35.858269,0,draw,trajectories\traj_053.csv
2026-02-26T13:07:09.908,6,13,2.403071,15.707963,0.053310,3.05,35.905050,35.905050,3.388786,3.388786,35.905050,0,draw,trajectories\traj_054.csv
2026-02-26T13:07:10.013,6,15,2.394143,15.707963,0.055778,3.20,35.766346,35.766346,3.376149,3.376149,35.766346,0,draw,trajectories\traj_055.csv
2026-02-26T13:07:10.218,7,1,2.395416,15.707963,0.055428,3.18,35.786062,35.786062,3.377945,3.377945,35.786062,0,draw,trajectories\traj_056.csv
2026-02-26T13:07:10.345,7,3,2.417750,15.707963,0.052287,3.00,36.127340,36.127340,3.409581,3.409581,36.127340,0,draw,trajectories\traj_057.csv
2026-02-26T13:07:10.544,7,5,2.397300,15.707963,0.057838,3.31,35.809303,35.809303,3.380600,3.380600,35.809303,0,draw,trajectories\traj_058.csv
2026-02-26T13:07:10.707,7,7,2.413888,15.707963,0.051880,2.97,36.069890,36.069890,3.404087,3.404087,36.069890,0,draw,trajectories\traj_059.csv
2026-02-26T13:07:10.826,7,9,2.392412,15.707963,0.053876,3.09,35.744214,35.744214,3.373708,3.373708,35.744214,0,draw,trajectories\traj_060.csv
2026-02-26T13:07:10.960,7,11,2.409978,15.707963,0.056808,3.25,36.001814,36.001814,3.398573,3.398573,36.001814,0,draw,trajectories\traj_061.csv
2026-02-26T13:07:11.108,7,13,2.402743,15.707963,0.057609,3.30,35.891587,35.891587,3.388323,3.388323,35.891587,0,draw,trajectories\traj_062.csv
2026-02-26T13:07:11.226,7,15,2.394713,15.707963,0.055175,3.16,35.776058,35.776058,3.376953,3.376953,35.776058,0,draw,trajectories\traj_063.csv
2026-02-26T13:07:11.377,8,1,2.399586,15.707963,0.055391,3.17,35.848921,35.848921,3.383871,3.383871,35.848921,0,draw,trajectories\traj_064.csv
2026-02-26T13:07:11.496,8,3,2.417694,15.707963,0.054005,3.09,36.123193,36.123193,3.409501,3.409501,36.123193,0,draw,trajectories\traj_065.csv
2026-02-26T13:07:11.623,8,5,2.405722,15.707963,0.055438,3.18,35.940510,35.940510,3.392525,3.392525,35.940510,0,draw,trajectories\traj_066.csv
2026-02-26T13:07:11.739,8,7,2.413872,15.707963,0.053553,3.07,36.066476,36.066476,3.404065,3.404065,36.066476,0,draw,trajectories\traj_067.csv
2026-02-26T13:07:11.868,8,9,2.407035,15.707963,0.055302,3.17,35.960891,35.960891,3.394423,3.394423,35.960891,0,draw,trajectories\traj_068.csv
2026-02-26T13:07:12.057,8,11,2.403423,15.707963,0.054020,3.10,35.908947,35.908947,3.389283,3.389283,35.908947,0,draw,trajectories\traj_069.csv
2026-02-26T13:07:12.171,8,13,2.405449,15.707963,0.054880,3.14,35.937530,35.937530,3.392139,3.392139,35.937530,0,draw,trajectories\traj_070.csv
2026-02-26T13:07:12.309,8,15,2.399774,15.707963,0.056478,3.24,35.849547,35.849547,3.384136,3.384136,35.849547,0,draw,trajectories\traj_071.csv
2026-02-26T13:07:12.488,9,1,2.415737,15.707963,0.053243,3.05,36.095430,36.095430,3.406742,3.406742,36.095430,0,draw,trajectories\traj_072.csv
2026-02-26T13:07:12.606,9,3,2.415860,15.707963,0.053594,3.07,36.096598,36.096598,3.406916,3.406916,36.096598,0,draw,trajectories\traj_073.csv
2026-02-26T13:07:12.716,9,5,2.410357,15.707963,0.057316,3.28,36.006437,36.006437,3.399108,3.399108,36.006437,0,draw,trajectories\traj_074.csv
2026-02-26T13:07:12.848,9,7,2.408276,15.707963,0.055686,3.19,35.978667,35.978667,3.396174,3.396174,35.978667,0,draw,trajectories\traj_075.csv
2026-02-26T13:07:12.977,9,9,2.399057,15.707963,0.052043,2.98,35.847484,35.847484,3.383126,3.383126,35.847484,0,draw,trajectories\traj_076.csv
2026-02-26T13:07:13.217,9,11,2.401993,15.707963,0.056347,3.23,35.882973,35.882973,3.387266,3.387266,35.882973,0,draw,trajectories\traj_077.csv
2026-02-26T13:07:13.357,9,13,2.406614,15.707963,0.055272,3.17,35.954656,35.954656,3.393829,3.393829,35.954656,0,draw,trajectories\traj_078.csv
2026-02-26T13:07:13.512,9,15,2.390560,15.707963,0.053503,3.07,35.717260,35.717260,3.371096,3.371096,35.717260,0,draw,trajectories\traj_079.csv
