end,team,stone_index,x,y,distance_to_button
0,team0,0,0.052947524935007095,38.90410614013672,0.408
0,team0,1,0.5414674282073975,38.58348846435547,0.548
0,team0,2,-0.21299360692501068,38.345977783203125,0.263
0,team0,4,-0.8160722255706787,37.60841369628906,1.209
0,team0,5,-0.4795615077018738,37.51681900024414,1.094
0,team0,6,-0.2759041488170624,37.194976806640625,1.334
0,team0,7,-0.5337569713592529,37.029273986816406,1.565
0,team1,2,0.6420931220054626,37.69776916503906,1.028
0,team1,3,0.20564725995063782,38.53032302856445,0.208
0,team1,4,0.4096173942089081,38.14575958251953,0.542
0,team1,5,0.25111111998558044,37.83538818359375,0.71
0,team1,6,0.1543792188167572,37.43715286254883,1.074
0,team1,7,0.2565266788005829,36.660621643066406,1.857
1,team1,6,-0.15057724714279175,38.785797119140625,0.323
1,team1,7,-0.00873672217130661,38.0556640625,0.444
2,team1,6,-0.8760733604431152,37.900428771972656,1.062
2,team1,7,-0.02183636650443077,38.080570220947266,0.42
3,team0,1,1.296670913696289,39.09599685668945,1.427
3,team0,3,1.3610925674438477,37.557682037353516,1.655
3,team1,1,-0.32355228066444397,38.773555755615234,0.424
3,team1,5,0.02569948509335518,38.486732482910156,0.029
3,team1,6,-0.07349531352519989,38.150394439697266,0.357
3,team1,7,0.12066905200481415,37.8066291809082,0.704
4,team0,0,-0.0695735439658165,38.94024658203125,0.446
4,team1,1,-1.3672120571136475,39.55354690551758,1.726
4,team1,2,0.2585855722427368,38.535316467285156,0.261
4,team1,3,-0.07146678119897842,38.61249923706055,0.133
4,team1,4,0.018902869895100594,38.10184860229492,0.399
4,team1,5,0.19186563789844513,37.37239456176758,1.144
4,team1,6,-0.4732723534107208,37.69941329956055,0.93
4,team1,7,0.2575461268424988,36.48214340209961,2.034
5,team0,0,0.12060196697711945,39.00364303588867,0.518
5,team0,2,-0.26206740736961365,38.52944564819336,0.264
5,team0,3,1.218560814857483,37.0479621887207,1.896
5,team0,4,-0.34149691462516785,38.16309356689453,0.48
5,team0,5,-0.30895867943763733,37.87399673461914,0.698
5,team0,6,-0.9089391231536865,38.04377746582031,1.017
5,team0,7,-0.6241869926452637,37.31072998046875,1.343
5,team1,0,-0.19470638036727905,38.84376525878906,0.395
5,team1,3,0.05420839786529541,38.354549407958984,0.155
5,team1,4,0.6027776002883911,38.29020309448242,0.638
5,team1,6,0.28280243277549744,38.04054641723633,0.54
5,team1,7,-0.007381525356322527,37.88445281982422,0.616
6,team0,2,-0.8420093059539795,37.717979431152344,1.149
6,team0,7,-0.3221774995326996,36.965213775634766,1.568
6,team1,0,0.1786929965019226,38.62015914916992,0.215
6,team1,1,0.4286952018737793,37.95975875854492,0.69
6,team1,4,0.5680496096611023,36.94187927246094,1.658
6,team1,6,-0.12572114169597626,38.20120620727539,0.324
6,team1,7,0.11638282239437103,37.235538482666016,1.27
7,team0,7,0.6918688416481018,38.968467712402344,0.836
7,team1,3,1.2175573110580444,38.55791091918945,1.219
7,team1,7,-0.08614037185907364,37.921661376953125,0.585
8,team0,6,2.0803163051605225,38.03234100341797,2.132
8,team1,4,1.434221863746643,40.0845832824707,2.137
8,team1,5,-0.8884900212287903,40.02061462402344,1.761
8,team1,7,-0.11869555711746216,38.06681823730469,0.449
9,team0,7,0.9419227838516235,38.00883483886719,1.062
9,team1,4,-0.1417270451784134,38.56554412841797,0.156
9,team1,6,-0.2863326072692871,38.208858489990234,0.408
9,team1,7,0.08861471712589264,37.59539031982422,0.909
