end,total_shot_number,shot_number,shooter_team,team0_stones,team1_stones,translational_velocity,angular_velocity,shot_angle
0,1,0,team0,1,0,2.4034158277717195,-15.707963267948966,1.513949000526884
0,2,1,team1,1,1,2.3937956916918153,-1.570796327,1.5173027733722584
0,3,1,team0,2,1,2.404397514022961,-15.707963267948966,1.514271637066003
0,4,2,team1,2,2,2.413936939295178,-1.570796327,1.5159901587814937
0,5,2,team0,3,2,2.4015920615493496,-15.707963267948966,1.518062482747531
0,6,3,team1,3,3,2.406364465185001,-1.570796327,1.5155830528772156
0,7,3,team0,3,1,3.9903088763569534,-0.0001,1.5713356878103175
0,8,4,team1,3,2,2.3956122168209424,-1.570796327,1.5170141765160905
0,9,4,team0,4,2,2.3932264683071147,15.707963267948966,1.6307344879819345
0,10,5,team1,4,3,2.3887603998371323,-1.570796327,1.5150072630876774
0,11,5,team0,5,3,2.383689349903113,15.707963267948966,1.6279079882502618
0,12,6,team1,5,4,2.391903360623237,-1.570796327,1.515947231099199
0,13,6,team0,6,4,2.3938465473484944,15.707963267948966,1.6309589261293038
0,14,7,team1,6,5,2.40292089028293,-1.570796327,1.5167437195341136
0,15,7,team0,7,5,2.386629645760138,15.707963267948966,1.6324067064834833
0,16,8,team1,7,6,2.3903849046625663,-1.570796327,1.5142743977518798
1,1,0,team1,0,1,2.395015352728165,-1.570796327,1.5173943576523163
1,2,1,team0,0,1,4.0043182952990595,0.0001,1.5752831685778506
1,3,1,team1,0,2,2.4072002378687225,-1.570796327,1.5161663245122516
1,4,2,team0,1,1,3.98950374342359,0.0001,1.5816786634721762
1,5,2,team1,1,2,2.394007010610812,-1.570796327,1.5130621233983164
1,6,3,team0,0,0,4.001008635597204,0.0001,1.5796051341299502
1,7,3,team1,0,1,2.3952068883179516,-1.570796327,1.5165743578011521
1,8,4,team0,0,1,4.00628173803269,0.0001,1.5716845420987113
1,9,4,team1,0,2,2.3897495233262194,-1.570796327,1.51473396578813
1,10,5,team0,0,2,3.993273279980589,-0.0001,1.5695284722380798
1,11,5,team1,0,3,2.399615947623935,-1.570796327,1.5158841530280003
1,12,6,team0,0,0,3.989462254922903,0.0001,1.5760206860230759
1,13,6,team1,0,1,2.4016407780951705,-1.570796327,1.5172653356787273
1,14,7,team0,0,1,3.9965154382790367,0.0001,1.571289849430962
1,15,7,team1,0,2,2.4062376808591144,-1.570796327,1.518056772327347
1,16,8,team0,0,2,3.9976831368281074,0.0001,1.5717056356888068
2,1,0,team0,1,0,2.4120579509560742,-15.707963267948966,1.5114145217606931
2,2,1,team1,1,1,2.39794525519299,-1.570796327,1.5186420277256756
2,3,1,team0,0,1,3.9936164644025753,0.0001,1.5742315454478346
2,4,2,team1,0,2,2.400769483089833,-1.570796327,1.518754024339167
2,5,2,team0,0,2,3.9933056078587543,0.0001,1.5775901557862126
2,6,3,team1,0,3,2.4048107143343134,-1.570796327,1.5146678123848
2,7,3,team0,0,0,3.9936191215753003,0.0001,1.5825918258123495
2,8,4,team1,0,1,2.3929356867077947,-1.570796327,1.5149930157045852
2,9,4,team0,0,1,4.001594302223613,-0.0001,1.5725148677880223
2,10,5,team1,0,2,2.3971826351620704,-1.570796327,1.5180117239775344
2,11,5,team0,0,2,3.9989596945854204,0.0001,1.5711471321806096
2,12,6,team1,0,3,2.3959383903124185,-1.570796327,1.5158263892541004
2,13,6,team0,0,1,4.009105456784482,-0.0001,1.5699046792510796
2,14,7,team1,0,2,2.395281508297604,-1.570796327,1.5134763042752044
2,15,7,team0,0,1,3.999523350762436,0.0001,1.574414780770514
2,16,8,team1,0,2,2.394049414883901,-1.570796327,1.5166202431712716
3,1,0,team0,1,0,2.4083512885812297,-15.707963267948966,1.5157828803352666
3,2,1,team1,1,1,2.394075033023199,-1.570796327,1.5144772428162145
3,3,1,team0,2,1,2.4135349800698,-15.707963267948966,1.5135463389746808
3,4,2,team1,2,2,2.3852936457600187,-1.570796327,1.5188005738073387
3,5,2,team0,1,2,3.991333336760561,0.0001,1.5737742836294226
3,6,3,team1,1,3,2.3952717156670036,-1.570796327,1.516673053673745
3,7,3,team0,2,1,3.992719349350804,0.0001,1.5798587798588355
3,8,4,team1,2,2,2.4068336666084917,-1.570796327,1.5153660515061835
3,9,4,team0,2,1,4.0145390119964315,-0.0001,1.571622642829452
3,10,5,team1,2,2,2.4029410750556024,-1.570796327,1.51507246275507
3,11,5,team0,2,1,4.003687640983204,0.0001,1.5743221431262686
3,12,6,team1,2,2,2.4041841972712,-1.570796327,1.5170375312605981
3,13,6,team0,2,2,3.99535973555215,0.0001,1.5730345002951482
3,14,7,team1,2,3,2.4045517025437033,-1.570796327,1.5181063328241844
3,15,7,team0,2,3,4.005377428138976,0.0001,1.573536750845044
3,16,8,team1,2,4,2.3893007204061436,-1.570796327,1.5137002441603338
4,1,0,team0,1,0,2.4111861502330183,-15.707963267948966,1.5145984132393562
4,2,1,team1,1,1,2.406146806725057,-1.570796327,1.514082726711986
4,3,1,team0,1,1,4.000037761672164,-0.0001,1.569135246491812
4,4,2,team1,1,2,2.395784562518272,-1.570796327,1.516360735950468
4,5,2,team0,1,2,3.997726428946099,0.0001,1.5703740214275952
4,6,3,team1,1,3,2.3975233837136716,-1.570796327,1.5137813136859595
4,7,3,team0,1,2,4.00447811629191,-0.0001,1.5647837175175021
4,8,4,team1,1,3,2.389411326429182,-1.570796327,1.5140188266560062
4,9,4,team0,1,3,4.004741689047507,-0.0001,1.5675001693167359
4,10,5,team1,1,4,2.3921898571699867,-1.570796327,1.515269769866955
4,11,5,team0,1,4,4.006433292943437,-0.0001,1.5692658901889098
4,12,6,team1,1,5,2.3885519696503352,-1.570796327,1.515559421225439
4,13,6,team0,1,5,3.994848549327283,-0.0001,1.5705231820183845
4,14,7,team1,1,6,2.3874123729541457,-1.570796327,1.5172805692393525
4,15,7,team0,1,6,3.999086485015585,-0.0001,1.5729803411550092
4,16,8,team1,1,7,2.3877883015588,-1.570796327,1.5155725203376875
5,1,0,team0,1,0,2.401889593894821,-15.707963267948966,1.5156114260626858
5,2,1,team1,1,1,2.3939055102665194,-1.570796327,1.5160683941699769
5,3,1,team0,2,1,2.39503633511381,-15.707963267948966,1.520200722349265
5,4,2,team1,2,2,2.4074084033089016,-1.570796327,1.5159745902531094
5,5,2,team0,3,2,2.4094268467064315,-15.707963267948966,1.5175929611538677
5,6,3,team1,3,3,2.40972261880452,-1.570796327,1.5145040112491397
5,7,3,team0,4,2,3.998632007015304,0.0001,1.5758241212338828
5,8,4,team1,4,3,2.3937724081029454,-1.570796327,1.5154813799369324
5,9,4,team0,5,3,2.3987911832787665,15.707963267948966,1.631538350274022
5,10,5,team1,5,4,2.3878727956780166,-1.570796327,1.5148063933691747
5,11,5,team0,6,4,2.3943245775847326,15.707963267948966,1.628133290489838
5,12,6,team1,6,5,2.3903833196977766,-1.570796327,1.5137210925248081
5,13,6,team0,7,3,3.999301590760277,-0.0001,1.5682428799059407
5,14,7,team1,7,4,2.4117398443424887,-1.570796327,1.5161793803526766
5,15,7,team0,7,4,3.9867201979627866,-0.0001,1.5734990878952033
5,16,8,team1,7,5,2.3887929795327096,-1.570796327,1.5169320540698081
6,1,0,team0,1,0,2.4159137493014273,-15.707963267948966,1.5165314681086233
6,2,1,team1,1,1,2.3893204405684467,-1.570796327,1.5166226128275557
6,3,1,team0,2,1,2.4107969503679585,15.707963267948966,1.623451001604105
6,4,2,team1,2,2,2.3946569872649306,-1.570796327,1.5151499279484226
6,5,2,team0,1,2,4.000852438102613,-0.0001,1.5665608799315405
6,6,3,team1,1,3,2.3863084763064464,-1.570796327,1.514854629159463
6,7,3,team0,1,3,4.006104138297442,-0.0001,1.568312987012546
6,8,4,team1,1,4,2.4064651634013683,-1.570796327,1.517243234300308
6,9,4,team0,1,3,4.00263320581931,-0.0001,1.567131916249866
6,10,5,team1,1,4,2.4120173211729425,-1.570796327,1.514492778729598
6,11,5,team0,1,3,3.991574623312018,-0.0001,1.564536534506916
6,12,6,team1,1,4,2.3970130066428856,-1.570796327,1.5166070935316145
6,13,6,team0,2,3,3.998110198313371,-0.0001,1.565311065308815
6,14,7,team1,2,4,2.3819730858022843,-1.570796327,1.516908196390159
6,15,7,team0,2,4,4.001477663412494,-0.0001,1.5645578882403381
6,16,8,team1,2,5,2.3987084453314536,-1.570796327,1.5166543788967106
7,1,0,team0,1,0,2.40651493371902,-15.707963267948966,1.5157483004611747
7,2,1,team1,1,1,2.399550220801703,-1.570796327,1.5162096348408391
7,3,1,team0,2,1,2.412641457065961,15.707963267948966,1.6278214330073755
7,4,2,team1,2,2,2.3865408023884127,-1.570796327,1.5177309037361022
7,5,2,team0,0,1,4.004345275526845,-0.0001,1.565382056803282
7,6,3,team1,0,2,2.3961089445795247,-1.570796327,1.5113085396644597
7,7,3,team0,0,2,4.010635450946948,-0.0001,1.5653944336347876
7,8,4,team1,0,3,2.395665099737468,-1.570796327,1.51407716063581
7,9,4,team0,0,3,4.004328437085141,-0.0001,1.5665287115364994
7,10,5,team1,0,4,2.3961832012802793,-1.570796327,1.5182016694788667
7,11,5,team0,0,4,3.986965930046875,-0.0001,1.567354978113299
7,12,6,team1,0,5,2.4063023637696364,-1.570796327,1.5132157884619415
7,13,6,team0,0,3,4.000093873855293,-0.0001,1.5645723711538342
7,14,7,team1,0,4,2.397671110524225,-1.570796327,1.5162450577996764
7,15,7,team0,1,1,4.011039244831017,0.0001,1.578215941756626
7,16,8,team1,1,2,2.389412810979726,-1.570796327,1.5183606831500915
8,1,0,team0,1,0,2.4063289618574673,-15.707963267948966,1.5170177664420095
8,2,1,team1,1,1,2.397334857284563,-1.570796327,1.5173613439649696
8,3,1,team0,2,1,2.411136501210668,15.707963267948966,1.629999706300825
8,4,2,team1,2,2,2.3803722673898187,-1.570796327,1.5138147376187494
8,5,2,team0,1,2,3.9966793233152473,-0.0001,1.5723004272680796
8,6,3,team1,1,3,2.400818942460998,-1.570796327,1.5151169116454084
8,7,3,team0,0,2,3.9934005553825416,-0.0001,1.5655586274428919
8,8,4,team1,0,3,2.3851283227643996,-1.570796327,1.516444510142336
8,9,4,team0,0,3,3.997694032838343,-0.0001,1.57060897972199
8,10,5,team1,0,4,2.404373850694153,-1.570796327,1.5122744177338348
8,11,5,team0,0,3,3.9938499294867835,-0.0001,1.5670272491740216
8,12,6,team1,0,4,2.402159459658212,-1.570796327,1.5174335228730274
8,13,6,team0,1,2,4.001933089046305,0.0001,1.5748205817814112
8,14,7,team1,1,3,2.4077509682339584,-1.570796327,1.513904259444369
8,15,7,team0,1,2,4.007941538135028,-0.0001,1.5671931655777274
8,16,8,team1,1,3,2.393635913256724,-1.570796327,1.5191683800241986
9,1,0,team0,1,0,2.4104774761884267,-15.707963267948966,1.5164181665975252
9,2,1,team1,1,1,2.391883334566393,-1.570796327,1.5180292441839462
9,3,1,team0,2,1,2.415622405643314,15.707963267948966,1.624994364525999
9,4,2,team1,2,2,2.4012547675554416,-1.570796327,1.5160625941086374
9,5,2,team0,1,1,3.991110825647119,-0.0001,1.570177251606409
9,6,3,team1,1,2,2.392385814656806,-1.570796327,1.5166531566550148
9,7,3,team0,0,1,4.008043343701164,0.0001,1.572749966017539
9,8,4,team1,0,2,2.3971657507261974,-1.570796327,1.5170383082436567
9,9,4,team0,0,0,3.9818200390332734,0.0001,1.5795268048582305
9,10,5,team1,0,1,2.40101875783954,-1.570796327,1.516813368958218
9,11,5,team0,0,1,3.978560414144116,0.0001,1.5720373560072445
9,12,6,team1,0,2,2.394306255748579,-1.570796327,1.5134313895791986
9,13,6,team0,0,2,3.998617700403815,-0.0001,1.568272620587555
9,14,7,team1,0,3,2.4113425430901247,-1.570796327,1.5194581041577764
9,15,7,team0,1,2,3.996995140639396,0.0001,1.5769293302129426
9,16,8,team1,1,3,2.393655408566509,-1.570796327,1.5166957315835534
