ts,end,total_shot_number,tv,av,sa_rad,sa_deg,est_distance,final_x_model,final_y_model,dc_x,dc_y,in_house,class,trajectory_file
2026-03-02T13:51:55.050,2,4,2.399503,-1.570796,1.519194,87.04,4.064651,4.064651,38.055324,38.055324,4.064651,0,other,trajectories\traj_015.csv
2026-03-02T13:51:55.198,2,6,2.413540,-1.570796,1.516756,86.90,4.215178,4.215178,38.527918,38.527918,4.215178,0,other,trajectories\traj_016.csv
2026-03-02T13:51:55.368,2,8,2.390983,-1.570796,1.516133,86.87,4.146116,4.146116,37.751337,37.751337,4.146116,0,other,trajectories\traj_017.csv
2026-03-02T13:51:55.559,2,10,2.411467,-1.570796,1.516354,86.88,4.222079,4.222079,38.454777,38.454777,4.222079,0,other,trajectories\traj_018.csv
2026-03-02T13:51:55.723,2,12,2.394227,-1.570796,1.516495,86.89,4.145687,4.145687,37.863638,37.863638,4.145687,0,other,trajectories\traj_019.csv
2026-03-02T13:51:55.885,2,14,2.394695,-1.570796,1.514463,86.77,4.224581,4.224581,37.871139,37.871139,4.224581,0,other,trajectories\traj_020.csv
2026-03-02T13:51:56.143,3,1,2.392486,-1.570796,1.517627,86.95,4.095783,4.095783,37.808824,37.808824,4.095783,0,other,trajectories\traj_021.csv
2026-03-02T13:51:56.305,3,3,2.391307,-1.570796,1.515462,86.83,4.172773,4.172773,37.759593,37.759593,4.172773,0,other,trajectories\traj_022.csv
2026-03-02T13:51:56.478,3,5,2.397149,-1.570796,1.516771,86.90,4.147214,4.147214,37.964732,37.964732,4.147214,0,other,trajectories\traj_023.csv
2026-03-02T13:51:56.644,3,7,2.395789,-1.570796,1.514751,86.79,4.218227,4.218227,37.909760,37.909760,4.218227,0,other,trajectories\traj_024.csv
2026-03-02T13:51:56.796,3,9,2.388093,-1.570796,1.518717,87.02,4.036947,4.036947,37.663305,37.663305,4.036947,0,other,trajectories\traj_025.csv
2026-03-02T13:51:56.933,3,11,2.389218,-1.570796,1.514645,86.78,4.194952,4.194952,37.684891,37.684891,4.194952,0,other,trajectories\traj_026.csv
2026-03-02T13:51:57.076,3,13,2.383231,-1.570796,1.516596,86.89,4.097018,4.097018,37.489112,37.489112,4.097018,0,other,trajectories\traj_027.csv
2026-03-02T13:51:57.216,3,15,2.402338,-1.570796,1.514575,86.78,4.252240,4.252240,38.133356,38.133356,4.252240,0,other,trajectories\traj_028.csv
2026-03-02T13:51:57.438,4,2,2.404258,-1.570796,1.515898,86.85,4.209706,4.209706,38.204866,38.204866,4.209706,0,other,trajectories\traj_029.csv
2026-03-02T13:51:57.645,4,4,2.392093,-1.570796,1.515717,86.84,4.166372,4.166372,37.787495,37.787495,4.166372,0,other,trajectories\traj_030.csv
2026-03-02T13:51:57.779,4,6,2.390789,-1.570796,1.512403,86.65,4.286044,4.286044,37.728972,37.728972,4.286044,0,other,trajectories\traj_031.csv
2026-03-02T13:51:57.913,4,8,2.391589,-1.570796,1.518885,87.03,4.044607,4.044607,37.783303,37.783303,4.044607,0,other,trajectories\traj_032.csv
2026-03-02T13:51:58.049,4,10,2.400427,-1.570796,1.515529,86.83,4.207938,4.207938,38.071865,38.071865,4.207938,0,other,trajectories\traj_033.csv
2026-03-02T13:51:58.188,4,12,2.396817,-1.570796,1.514706,86.79,4.224223,4.224223,37.944748,37.944748,4.224223,0,other,trajectories\traj_034.csv
2026-03-02T13:51:58.325,4,14,2.391623,-1.570796,1.517024,86.92,4.115058,4.115058,37.776871,37.776871,4.115058,0,other,trajectories\traj_035.csv
2026-03-02T13:51:58.612,5,2,2.402593,-1.570796,1.513606,86.72,4.290234,4.290234,38.137967,38.137967,4.290234,0,other,trajectories\traj_036.csv
2026-03-02T13:51:58.739,5,4,2.396544,-1.570796,1.515710,86.84,4.184990,4.184990,37.939607,37.939607,4.184990,0,other,trajectories\traj_037.csv
2026-03-02T13:51:58.868,5,6,2.399950,-1.570796,1.518511,87.00,4.092439,4.092439,38.067882,38.067882,4.092439,0,other,trajectories\traj_038.csv
2026-03-02T13:51:59.012,5,8,2.382240,-1.570796,1.513848,86.74,4.195912,4.195912,37.444030,37.444030,4.195912,0,other,trajectories\traj_039.csv
2026-03-02T13:51:59.156,5,10,2.402651,-1.570796,1.514480,86.77,4.257169,4.257169,38.143683,38.143683,4.257169,0,other,trajectories\traj_040.csv
2026-03-02T13:51:59.297,5,12,2.385142,-1.570796,1.515399,86.83,4.149729,4.149729,37.549182,37.549182,4.149729,0,other,trajectories\traj_041.csv
2026-03-02T13:51:59.435,5,14,2.386290,-1.570796,1.517163,86.93,4.088174,4.088174,37.595544,37.595544,4.088174,0,other,trajectories\traj_042.csv
2026-03-02T13:51:59.721,6,2,2.402394,-1.570796,1.511987,86.63,4.351135,4.351135,38.124138,38.124138,4.351135,0,other,trajectories\traj_043.csv
2026-03-02T13:51:59.850,6,4,2.399850,-1.570796,1.517427,86.94,4.133311,4.133311,38.059991,38.059991,4.133311,0,other,trajectories\traj_044.csv
2026-03-02T13:51:59.986,6,6,2.409411,-1.570796,1.513820,86.74,4.310796,4.310796,38.373149,38.373149,4.310796,0,other,trajectories\traj_045.csv
2026-03-02T13:52:00.128,6,8,2.396623,-1.570796,1.512359,86.65,4.312417,4.312417,37.928105,37.928105,4.312417,0,other,trajectories\traj_046.csv
2026-03-02T13:52:00.263,6,10,2.406679,-1.570796,1.516253,86.87,4.206129,4.206129,38.289542,38.289542,4.206129,0,other,trajectories\traj_047.csv
2026-03-02T13:52:00.399,6,12,2.401545,-1.570796,1.514241,86.76,4.261617,4.261617,38.104741,38.104741,4.261617,0,other,trajectories\traj_048.csv
2026-03-02T13:52:00.533,6,14,2.406200,-1.570796,1.518338,86.99,4.124369,4.124369,38.281745,38.281745,4.124369,0,other,trajectories\traj_049.csv
2026-03-02T13:52:00.752,7,1,2.393605,-1.570796,1.517341,86.94,4.111160,4.111160,37.845872,37.845872,4.111160,0,other,trajectories\traj_050.csv
2026-03-02T13:52:00.880,7,3,2.403138,-1.570796,1.513995,86.75,4.277693,4.277693,38.158330,38.158330,4.277693,0,other,trajectories\traj_051.csv
2026-03-02T13:52:01.013,7,5,2.381028,-1.570796,1.516756,86.90,4.082071,4.082071,37.414857,37.414857,4.082071,0,other,trajectories\traj_052.csv
2026-03-02T13:52:01.144,7,7,2.412045,-1.570796,1.518171,86.98,4.154540,4.154540,38.482307,38.482307,4.154540,0,other,trajectories\traj_053.csv
2026-03-02T13:52:01.275,7,9,2.402705,-1.570796,1.517031,86.92,4.160046,4.160046,38.156274,38.156274,4.160046,0,other,trajectories\traj_054.csv
2026-03-02T13:52:01.410,7,11,2.396284,-1.570796,1.516248,86.87,4.163509,4.163509,37.932976,37.932976,4.163509,0,other,trajectories\traj_055.csv
2026-03-02T13:52:01.551,7,13,2.393824,-1.570796,1.513941,86.74,4.240711,4.240711,37.839168,37.839168,4.240711,0,other,trajectories\traj_056.csv
2026-03-02T13:52:01.698,7,15,2.415547,-1.570796,1.519793,87.08,4.106216,4.106216,38.609860,38.609860,4.106216,0,other,trajectories\traj_057.csv
2026-03-02T13:52:01.846,8,1,2.390802,-1.570796,1.513256,86.70,4.253916,4.253916,37.733079,37.733079,4.253916,0,other,trajectories\traj_058.csv
2026-03-02T13:52:01.971,8,3,2.405934,-1.570796,1.517013,86.92,4.173966,4.173966,38.267109,38.267109,4.173966,0,other,trajectories\traj_059.csv
2026-03-02T13:52:02.098,8,5,2.392520,-1.570796,1.515865,86.85,4.162538,4.162538,37.802695,37.802695,4.162538,0,other,trajectories\traj_060.csv
2026-03-02T13:52:02.233,8,7,2.394731,-1.570796,1.515267,86.82,4.194277,4.194277,37.875758,37.875758,4.194277,0,other,trajectories\traj_061.csv
2026-03-02T13:52:02.368,8,9,2.387328,-1.570796,1.514881,86.80,4.178238,4.178238,37.621469,37.621469,4.178238,0,other,trajectories\traj_062.csv
2026-03-02T13:52:02.503,8,11,2.402284,-1.570796,1.514485,86.77,4.255416,4.255416,38.131125,38.131125,4.255416,0,other,trajectories\traj_063.csv
2026-03-02T13:52:02.659,8,13,2.391747,-1.570796,1.515651,86.84,4.167423,4.167423,37.775406,37.775406,4.167423,0,other,trajectories\traj_064.csv
2026-03-02T13:52:02.853,8,15,2.407463,-1.570796,1.517348,86.94,4.167422,4.167422,38.321097,38.321097,4.167422,0,other,trajectories\traj_065.csv
2026-03-02T13:52:03.082,9,2,2.412225,-1.570796,1.515358,86.82,4.263536,4.263536,38.476677,38.476677,4.263536,0,other,trajectories\traj_066.csv
2026-03-02T13:52:03.217,9,4,2.403957,-1.570796,1.516532,86.89,4.184252,4.184252,38.197192,38.197192,4.184252,0,other,trajectories\traj_067.csv
2026-03-02T13:52:03.349,9,6,2.400056,-1.570796,1.516225,86.87,4.179898,4.179898,38.062073,38.062073,4.179898,0,other,trajectories\traj_068.csv
2026-03-02T13:52:03.484,9,8,2.407092,-1.570796,1.518489,87.00,4.122206,4.122206,38.313049,38.313049,4.122206,0,other,trajectories\traj_069.csv
2026-03-02T13:52:03.623,9,10,2.405490,-1.570796,1.516272,86.88,4.200499,4.200499,38.248762,38.248762,4.200499,0,other,trajectories\traj_070.csv
2026-03-02T13:52:03.757,9,12,2.405594,-1.570796,1.516954,86.92,4.174837,4.174837,38.255197,38.255197,4.174837,0,other,trajectories\traj_071.csv
2026-03-02T13:52:03.898,9,14,2.388673,-1.570796,1.518777,87.02,4.036995,4.036995,37.683318,37.683318,4.036995,0,other,trajectories\traj_072.csv
