ts,end,total_shot_number,tv,av,sa_rad,sa_deg,est_distance,final_x_model,final_y_model,dc_x,dc_y,in_house,class,trajectory_file
2026-02-27T11:05:51.893,3,5,2.398574,-15.707963,0.054898,3.15,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_026.csv
2026-02-27T11:05:51.985,3,7,2.415865,-15.707963,0.055653,3.19,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_027.csv
2026-02-27T11:05:52.083,3,9,2.401489,-15.707963,0.055996,3.21,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_028.csv
2026-02-27T11:05:52.181,3,11,2.396396,-15.707963,0.052754,3.02,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_029.csv
2026-02-27T11:05:52.288,3,13,2.406747,-15.707963,0.051330,2.94,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_030.csv
2026-02-27T11:05:52.485,3,15,2.395597,-15.707963,0.055161,3.16,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_031.csv
2026-02-27T11:05:52.624,4,1,2.394769,-15.707963,0.054634,3.13,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_032.csv
2026-02-27T11:05:52.735,4,3,2.377509,-15.707963,0.055329,3.17,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_033.csv
2026-02-27T11:05:52.851,4,5,2.402618,-15.707963,0.055272,3.17,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_034.csv
2026-02-27T11:05:52.944,4,7,2.399599,-15.707963,0.056416,3.23,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_035.csv
2026-02-27T11:05:53.036,4,9,2.399959,-15.707963,0.054143,3.10,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_036.csv
2026-02-27T11:05:53.131,4,11,2.397487,-15.707963,0.054535,3.12,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_037.csv
2026-02-27T11:05:53.228,4,13,2.381390,-15.707963,0.057339,3.29,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_038.csv
2026-02-27T11:05:53.322,4,15,2.407178,-15.707963,0.055245,3.17,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_039.csv
2026-02-27T11:05:53.433,5,1,2.397620,-15.707963,0.054542,3.13,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_040.csv
2026-02-27T11:05:53.522,5,3,2.403053,-15.707963,0.051079,2.93,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_041.csv
2026-02-27T11:05:53.617,5,5,2.388152,-15.707963,0.058282,3.34,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_042.csv
2026-02-27T11:05:53.713,5,7,2.405986,-15.707963,0.054589,3.13,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_043.csv
2026-02-27T11:05:53.805,5,9,2.412047,-15.707963,0.055805,3.20,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_044.csv
2026-02-27T11:05:53.906,5,11,2.423622,-15.707963,0.053442,3.06,0.000000,0.000000,0.000000,0.000000,0.000000,0,hit,trajectories\traj_045.csv
2026-02-27T11:05:54.019,5,13,2.406305,-15.707963,0.053982,3.09,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_046.csv
2026-02-27T11:05:54.115,5,15,2.412119,-15.707963,0.054445,3.12,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_047.csv
2026-02-27T11:05:54.220,6,1,2.401775,-15.707963,0.052562,3.01,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_048.csv
2026-02-27T11:05:54.322,6,3,2.388570,-15.707963,0.054269,3.11,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_049.csv
2026-02-27T11:05:54.441,6,5,2.419704,-15.707963,0.053737,3.08,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_050.csv
2026-02-27T11:05:54.551,6,7,2.407470,-15.707963,0.052586,3.01,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_051.csv
2026-02-27T11:05:54.666,6,9,2.407525,-15.707963,0.054112,3.10,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_052.csv
2026-02-27T11:05:54.779,6,11,2.407978,-15.707963,0.056363,3.23,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_053.csv
2026-02-27T11:05:54.907,6,13,2.404728,-15.707963,0.054865,3.14,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_054.csv
2026-02-27T11:05:55.004,6,15,2.398641,-15.707963,0.056308,3.23,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_055.csv
2026-02-27T11:05:55.117,7,1,2.401873,-15.707963,0.054929,3.15,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_056.csv
2026-02-27T11:05:55.210,7,3,2.401459,-15.707963,0.054447,3.12,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_057.csv
2026-02-27T11:05:55.303,7,5,2.401073,-15.707963,0.051831,2.97,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_058.csv
2026-02-27T11:05:55.400,7,7,2.395531,-15.707963,0.055296,3.17,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_059.csv
2026-02-27T11:05:55.490,7,9,2.404033,-15.707963,0.054459,3.12,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_060.csv
2026-02-27T11:05:55.582,7,11,2.424632,-15.707963,0.052856,3.03,0.000000,0.000000,0.000000,0.000000,0.000000,0,hit,trajectories\traj_061.csv
2026-02-27T11:05:55.675,7,13,2.406298,-15.707963,0.052919,3.03,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_062.csv
2026-02-27T11:05:55.768,7,15,2.413708,-15.707963,0.055748,3.19,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_063.csv
2026-02-27T11:05:55.882,8,1,2.407179,-15.707963,0.059801,3.43,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_064.csv
2026-02-27T11:05:55.976,8,3,2.404908,-15.707963,0.053437,3.06,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_065.csv
2026-02-27T11:05:56.070,8,5,2.409015,-15.707963,0.053352,3.06,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_066.csv
2026-02-27T11:05:56.165,8,7,2.401885,-15.707963,0.055190,3.16,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_067.csv
2026-02-27T11:05:56.257,8,9,2.403810,-15.707963,0.054250,3.11,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_068.csv
2026-02-27T11:05:56.365,8,11,2.405920,-15.707963,0.055362,3.17,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_069.csv
2026-02-27T11:05:56.470,8,13,2.413294,-15.707963,0.052855,3.03,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_070.csv
2026-02-27T11:05:56.572,8,15,2.395789,-15.707963,0.055445,3.18,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_071.csv
2026-02-27T11:05:56.676,9,1,2.413595,-15.707963,0.054068,3.10,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_072.csv
2026-02-27T11:05:56.769,9,3,2.395706,-15.707963,0.053257,3.05,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_073.csv
2026-02-27T11:05:56.868,9,5,2.392384,-15.707963,0.055111,3.16,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_074.csv
2026-02-27T11:05:56.968,9,7,2.410945,-15.707963,0.059734,3.42,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_075.csv
2026-02-27T11:05:57.058,9,9,2.383997,-15.707963,0.054914,3.15,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_076.csv
2026-02-27T11:05:57.155,9,11,2.411510,-15.707963,0.057082,3.27,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_077.csv
2026-02-27T11:05:57.251,9,13,2.393172,-15.707963,0.054714,3.13,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_078.csv
2026-02-27T11:05:57.347,9,15,2.410236,-15.707963,0.054387,3.12,0.000000,0.000000,0.000000,0.000000,0.000000,0,other,trajectories\traj_079.csv
