end,team,index,x,y
1,team0,0,0.0,0.0
1,team0,1,0.0,0.0
1,team0,2,0.0,0.0
1,team0,3,0.0,0.0
1,team0,4,0.0,0.0
1,team0,5,0.0,0.0
1,team0,6,0.0,0.0
1,team0,7,0.0,0.0
1,team1,0,0.0,0.0
1,team1,1,0.0,0.0
1,team1,2,0.0,0.0
1,team1,3,0.0,0.0
1,team1,4,0.0,0.0
1,team1,5,2.0602264404296875,39.529510498046875
1,team1,6,0.0,0.0
1,team1,7,0.0,0.0
