timestamp,end_number,shot_number,total_shot_number,next_shot_team,translational_velocity,angular_velocity,shot_angle,score_team0,score_team1,team1_first_x,team1_first_y,team1_nonzero_count
2026-02-25T12:40:49.134,4,3,6,team0,2.3340467148106794,1.5707963267948966,1.5992075446471434,0,2,0.8311543464660645,36.546451568603516,3
2026-02-25T12:40:49.217,4,3,7,team1,2.3998200800226326,1.5707963267948966,0.05239997373376107,0,2,0.8311543464660645,36.546451568603516,3
2026-02-25T12:40:49.322,4,4,8,team0,2.338125485519489,1.5707963267948966,1.5972843900030937,0,2,0.8301560282707214,36.547264099121094,4
2026-02-25T12:40:49.411,4,4,9,team1,2.4007002475754966,1.5707963267948966,0.055646050403738205,0,2,0.8301560282707214,36.547264099121094,4
2026-02-25T12:40:49.492,4,5,10,team0,2.334187055173726,1.5707963267948966,1.6029697257672204,0,2,0.8301560282707214,36.547264099121094,5
2026-02-25T12:40:49.534,4,5,11,team1,2.4071645083197692,1.5707963267948966,0.05329949193369727,0,2,0.8301560282707214,36.547264099121094,5
2026-02-25T12:40:49.603,4,6,12,team0,2.323517141810124,1.5707963267948966,1.6036781736032553,0,2,0.8301560282707214,36.547264099121094,6
2026-02-25T12:40:49.637,4,6,13,team1,2.387020670372706,1.5707963267948966,0.05626661169822704,0,2,0.8301560282707214,36.547264099121094,6
2026-02-25T12:40:49.712,4,7,14,team0,2.3251585007180084,1.5707963267948966,1.5990236344110298,0,2,0.8301560282707214,36.547264099121094,7
2026-02-25T12:40:49.744,4,7,15,team1,2.3992503194681047,1.5707963267948966,0.055798613945843664,0,2,0.8301560282707214,36.547264099121094,7
2026-02-25T12:40:49.823,4,8,16,,2.3380561245807,1.5707963267948966,1.5990407620605172,0,3,0.8301560282707214,36.547264099121094,8
2026-02-25T12:40:49.866,5,0,1,team1,2.4010128648462925,1.5707963267948966,0.054385977234536156,0,3,0.0,0.0,0
2026-02-25T12:40:49.933,5,1,2,team0,2.3420115068385963,1.5707963267948966,1.6028825665706998,0,3,0.8055333495140076,36.3054313659668,1
2026-02-25T12:40:49.975,5,1,3,team1,2.400556918505408,1.5707963267948966,0.05666598939068522,0,3,0.8055333495140076,36.3054313659668,1
2026-02-25T12:40:50.045,5,2,4,team0,2.3304735195386774,1.5707963267948966,1.5997959770896075,0,3,0.8055333495140076,36.3054313659668,2
2026-02-25T12:40:50.081,5,2,5,team1,2.4031939009177226,1.5707963267948966,0.05159579689507178,0,3,0.8055333495140076,36.3054313659668,2
2026-02-25T12:40:50.161,5,3,6,team0,2.30915658159452,1.5707963267948966,1.6015646790347347,0,3,0.8055333495140076,36.3054313659668,3
2026-02-25T12:40:50.196,5,3,7,team1,2.4124317493268004,1.5707963267948966,0.05423150783668248,0,3,0.8055333495140076,36.3054313659668,3
2026-02-25T12:40:50.264,5,4,8,team0,2.344010651122322,1.5707963267948966,1.6026966378395922,0,3,0.8055333495140076,36.3054313659668,4
2026-02-25T12:40:50.304,5,4,9,team1,2.4048957318804214,1.5707963267948966,0.05557587712698519,0,3,0.8055333495140076,36.3054313659668,4
2026-02-25T12:40:50.400,5,5,10,team0,2.3253594850358628,1.5707963267948966,1.597409809833354,0,3,0.8055333495140076,36.3054313659668,5
2026-02-25T12:40:50.447,5,5,11,team1,2.422117883448105,1.5707963267948966,0.053398084496792085,0,3,0.8055333495140076,36.3054313659668,5
2026-02-25T12:40:50.572,5,6,12,team0,2.321876226250837,1.5707963267948966,1.5981119834456525,0,3,0.7743126153945923,36.389122009277344,6
2026-02-25T12:40:50.643,5,6,13,team1,2.393151973246501,1.5707963267948966,0.0548939729579077,0,3,0.7743126153945923,36.389122009277344,6
2026-02-25T12:40:50.731,5,7,14,team0,2.316822172443811,1.5707963267948966,1.6003046773061325,0,3,0.7673651576042175,36.405494689941406,7
2026-02-25T12:40:50.770,5,7,15,team1,2.402875620383459,1.5707963267948966,0.05791825264084585,0,3,0.7673651576042175,36.405494689941406,7
2026-02-25T12:40:50.856,5,8,16,,2.326834517552257,1.5707963267948966,1.6004590334825854,0,3,0.7526435256004333,36.43513488769531,8
2026-02-25T12:40:50.901,6,0,1,team1,2.409025684695811,1.5707963267948966,0.053342516482290346,0,3,0.0,0.0,0
2026-02-25T12:40:50.973,6,1,2,team0,2.3160908781869236,1.5707963267948966,1.6027675300647992,0,3,0.7818031311035156,35.44111633300781,1
2026-02-25T12:40:51.020,6,1,3,team1,2.414559480988738,1.5707963267948966,0.05634268440465011,0,3,0.7818031311035156,35.44111633300781,1
2026-02-25T12:40:51.095,6,2,4,team0,2.3488031395627877,1.5707963267948966,1.5993881398123664,0,3,1.1279053688049316,36.78266906738281,2
2026-02-25T12:40:51.131,6,2,5,team1,2.402350514342827,1.5707963267948966,0.054683016804054914,0,3,1.1279053688049316,36.78266906738281,2
