x,y
0.000000,0.000000
0.002387,0.000133
0.004775,0.000266
0.007162,0.000400
0.009549,0.000533
0.011936,0.000666
0.014323,0.000799
0.016710,0.000932
0.019097,0.001065
0.021484,0.001198
0.023871,0.001332
0.026257,0.001465
0.028644,0.001598
0.031031,0.001731
0.033417,0.001864
0.035803,0.001997
0.038190,0.002130
0.040576,0.002263
0.042962,0.002396
0.045348,0.002529
0.047734,0.002662
0.050120,0.002795
0.052506,0.002928
0.054892,0.003061
0.057278,0.003194
0.059664,0.003326
0.062049,0.003459
0.064435,0.003592
0.066821,0.003725
0.069206,0.003858
0.071591,0.003991
0.073977,0.004123
0.076362,0.004256
0.078747,0.004389
0.081132,0.004522
0.083517,0.004655
0.085902,0.004787
0.088287,0.004920
0.090672,0.005053
0.093057,0.005185
0.095441,0.005318
0.097826,0.005451
0.100211,0.005584
0.102595,0.005716
0.104980,0.005849
0.107364,0.005981
0.109748,0.006114
0.112132,0.006247
0.114517,0.006379
0.116901,0.006512
0.119285,0.006644
0.121669,0.006777
0.124052,0.006909
0.126436,0.007042
0.128820,0.007174
0.131204,0.007307
0.133587,0.007439
0.135971,0.007572
0.138354,0.007704
0.140738,0.007837
0.143121,0.007969
0.145504,0.008101
0.147887,0.008234
0.150270,0.008366
0.152653,0.008499
0.155036,0.008631
0.157419,0.008763
0.159802,0.008896
0.162185,0.009028
0.164568,0.009160
0.166950,0.009293
0.169333,0.009425
0.171715,0.009557
0.174098,0.009689
0.176480,0.009821
0.178862,0.009954
0.181245,0.010086
0.183627,0.010218
0.186009,0.010350
0.188391,0.010482
0.190773,0.010615
0.193155,0.010747
0.195537,0.010879
0.197918,0.011011
0.200300,0.011143
0.202682,0.011275
0.205063,0.011407
0.207444,0.011539
0.209826,0.011671
0.212207,0.011803
0.214588,0.011935
0.216970,0.012067
0.219351,0.012199
0.221732,0.012331
0.224113,0.012463
0.226494,0.012595
0.228875,0.012727
0.231255,0.012859
0.233636,0.012991
0.236017,0.013123
0.238397,0.013255
0.240778,0.013386
0.243158,0.013518
0.245539,0.013650
0.247919,0.013782
0.250299,0.013914
0.252679,0.014046
0.255059,0.014177
0.257439,0.014309
0.259819,0.014441
0.262199,0.014573
0.264579,0.014704
0.266959,0.014836
0.269338,0.014968
0.271718,0.015099
0.274097,0.015231
0.276477,0.015363
0.278856,0.015494
0.281236,0.015626
0.283615,0.015758
0.285994,0.015889
0.288373,0.016021
0.290752,0.016152
0.293131,0.016284
0.295510,0.016416
0.297889,0.016547
0.300268,0.016679
0.302646,0.016810
0.305025,0.016942
0.307404,0.017073
0.309782,0.017205
0.312161,0.017336
0.314539,0.017467
0.316917,0.017599
0.319296,0.017730
0.321674,0.017862
0.324052,0.017993
0.326430,0.018124
0.328808,0.018256
0.331186,0.018387
0.333563,0.018518
0.335941,0.018650
0.338319,0.018781
0.340696,0.018912
0.343074,0.019044
0.345451,0.019175
0.347829,0.019306
0.350206,0.019437
0.352583,0.019569
0.354961,0.019700
0.357338,0.019831
0.359715,0.019962
0.362092,0.020093
0.364469,0.020224
0.366846,0.020356
0.369222,0.020487
0.371599,0.020618
0.373976,0.020749
0.376352,0.020880
