ts,end,total_shot_number,tv,av,sa_rad,sa_deg,est_distance,final_x_model,final_y_model,dc_x,dc_y,in_house,class,trajectory_file
2026-02-26T17:00:28.706,3,9,2.404859,15.707963,-0.291492,-16.70,37.385114,37.385114,-9.015730,-9.015730,37.385114,0,guard,trajectories\traj_028.csv
2026-02-26T17:00:28.802,3,11,2.405497,15.707963,-0.294028,-16.85,37.383663,37.383663,-9.115519,-9.115519,37.383663,0,guard,trajectories\traj_029.csv
2026-02-26T17:00:28.906,3,13,2.417139,15.707963,-0.293949,-16.84,37.777847,37.777847,-9.204236,-9.204236,37.777847,0,guard,trajectories\traj_030.csv
2026-02-26T17:00:28.998,3,15,2.400296,15.707963,-0.295599,-16.94,37.194236,37.194236,-9.133139,-9.133139,37.194236,0,guard,trajectories\traj_031.csv
2026-02-26T17:00:29.114,4,1,2.397428,15.707963,-0.295576,-16.94,37.098114,37.098114,-9.109669,-9.109669,37.098114,0,guard,trajectories\traj_032.csv
2026-02-26T17:00:29.214,4,3,2.394404,15.707963,-0.293564,-16.82,37.014869,37.014869,-9.011390,-9.011390,37.014869,0,guard,trajectories\traj_033.csv
2026-02-26T17:00:29.315,4,5,2.412072,15.707963,-0.296897,-17.01,37.579144,37.579144,-9.275095,-9.275095,37.579144,0,guard,trajectories\traj_034.csv
2026-02-26T17:00:29.415,4,7,2.417926,15.707963,-0.295172,-16.91,37.793245,37.793245,-9.256646,-9.256646,37.793245,0,guard,trajectories\traj_035.csv
2026-02-26T17:00:29.513,4,9,2.415733,15.707963,-0.294273,-16.86,37.727248,37.727248,-9.205342,-9.205342,37.727248,0,guard,trajectories\traj_036.csv
2026-02-26T17:00:29.614,4,11,2.408502,15.707963,-0.298514,-17.10,37.443626,37.443626,-9.307205,-9.307205,37.443626,0,guard,trajectories\traj_037.csv
2026-02-26T17:00:29.717,4,13,2.406648,15.707963,-0.295488,-16.93,37.409073,37.409073,-9.179205,-9.179205,37.409073,0,guard,trajectories\traj_038.csv
2026-02-26T17:00:29.819,4,15,2.402793,15.707963,-0.293297,-16.80,37.299193,37.299193,-9.067029,-9.067029,37.299193,0,guard,trajectories\traj_039.csv
2026-02-26T17:00:29.946,5,1,2.416688,15.707963,-0.288237,-16.51,37.814497,37.814497,-8.984807,-8.984807,37.814497,0,guard,trajectories\traj_040.csv
2026-02-26T17:00:30.051,5,3,2.408172,15.707963,-0.293491,-16.82,37.478782,37.478782,-9.116406,-9.116406,37.478782,0,guard,trajectories\traj_041.csv
2026-02-26T17:00:30.156,5,5,2.413245,15.707963,-0.294967,-16.90,37.636662,37.636662,-9.211856,-9.211856,37.636662,0,guard,trajectories\traj_042.csv
2026-02-26T17:00:30.251,5,7,2.377583,15.707963,-0.293797,-16.83,36.450890,36.450890,-8.889066,-8.889066,36.450890,0,guard,trajectories\traj_043.csv
2026-02-26T17:00:30.375,5,9,2.395468,15.707963,-0.292914,-16.78,37.056434,37.056434,-8.995635,-8.995635,37.056434,0,guard,trajectories\traj_044.csv
2026-02-26T17:00:30.485,5,11,2.393435,15.707963,-0.296161,-16.97,36.958879,36.958879,-9.099863,-9.099863,36.958879,0,guard,trajectories\traj_045.csv
2026-02-26T17:00:30.603,5,13,2.403857,15.707963,-0.250118,-14.33,37.691959,37.691959,-7.455316,-7.455316,37.691959,0,guard,trajectories\traj_046.csv
2026-02-26T17:00:30.707,5,15,2.409125,15.707963,-0.248610,-14.24,37.882522,37.882522,-7.431751,-7.431751,37.882522,0,guard,trajectories\traj_047.csv
2026-02-26T17:00:30.847,6,1,2.395684,15.707963,-0.295342,-16.92,37.041719,37.041719,-9.087252,-9.087252,37.041719,0,guard,trajectories\traj_048.csv
2026-02-26T17:00:30.946,6,3,2.393390,15.707963,-0.293810,-16.83,36.978670,36.978670,-9.012575,-9.012575,36.978670,0,guard,trajectories\traj_049.csv
2026-02-26T17:00:31.050,6,5,2.409587,15.707963,-0.298528,-17.10,37.480087,37.480087,-9.316438,-9.316438,37.480087,0,guard,trajectories\traj_050.csv
2026-02-26T17:00:31.147,6,7,2.412363,15.707963,-0.292951,-16.78,37.625291,37.625291,-9.129032,-9.129032,37.625291,0,guard,trajectories\traj_051.csv
2026-02-26T17:00:31.248,6,9,2.389237,15.707963,-0.294233,-16.86,36.835785,36.835785,-8.995762,-8.995762,36.835785,0,guard,trajectories\traj_052.csv
2026-02-26T17:00:31.351,6,11,2.401716,15.707963,-0.292473,-16.76,37.270407,37.270407,-9.027901,-9.027901,37.270407,0,guard,trajectories\traj_053.csv
2026-02-26T17:00:31.449,6,13,2.419509,15.707963,-0.290809,-16.66,37.886999,37.886999,-9.104020,-9.104020,37.886999,0,guard,trajectories\traj_054.csv
2026-02-26T17:00:31.546,6,15,2.399368,15.707963,-0.293170,-16.80,37.185104,37.185104,-9.035518,-9.035518,37.185104,0,guard,trajectories\traj_055.csv
2026-02-26T17:00:31.656,7,1,2.398077,15.707963,-0.297066,-17.02,37.106272,37.106272,-9.170067,-9.170067,37.106272,0,guard,trajectories\traj_056.csv
2026-02-26T17:00:31.755,7,3,2.402014,15.707963,-0.293342,-16.81,37.272547,37.272547,-9.062623,-9.062623,37.272547,0,guard,trajectories\traj_057.csv
2026-02-26T17:00:31.852,7,5,2.413326,15.707963,-0.294656,-16.88,37.642254,37.642254,-9.200757,-9.200757,37.642254,0,guard,trajectories\traj_058.csv
2026-02-26T17:00:32.418,7,7,2.403978,15.707963,-0.294747,-16.89,37.325895,37.325895,-9.130442,-9.130442,37.325895,0,guard,trajectories\traj_059.csv
2026-02-26T17:00:32.532,7,9,2.407613,15.707963,-0.294133,-16.85,37.454062,37.454062,-9.136101,-9.136101,37.454062,0,guard,trajectories\traj_060.csv
2026-02-26T17:00:32.634,7,11,2.399360,15.707963,-0.295258,-16.92,37.165888,37.165888,-9.113070,-9.113070,37.165888,0,guard,trajectories\traj_061.csv
2026-02-26T17:00:32.797,7,13,2.400260,15.707963,-0.296278,-16.98,37.186825,37.186825,-9.158131,-9.158131,37.186825,0,guard,trajectories\traj_062.csv
2026-02-26T17:00:32.922,7,15,2.407761,15.707963,-0.297008,-17.02,37.432617,37.432617,-9.244894,-9.244894,37.432617,0,guard,trajectories\traj_063.csv
2026-02-26T17:00:33.060,8,1,2.415344,15.707963,-0.293972,-16.84,37.716831,37.716831,-9.190933,-9.190933,37.716831,0,guard,trajectories\traj_064.csv
2026-02-26T17:00:33.169,8,3,2.405835,15.707963,-0.295766,-16.95,37.379122,37.379122,-9.183168,-9.183168,37.379122,0,guard,trajectories\traj_065.csv
2026-02-26T17:00:33.299,8,5,2.401224,15.707963,-0.293547,-16.82,37.244119,37.244119,-9.064068,-9.064068,37.244119,0,guard,trajectories\traj_066.csv
2026-02-26T17:00:33.412,8,7,2.411027,15.707963,-0.294407,-16.87,37.566809,37.566809,-9.173242,-9.173242,37.566809,0,guard,trajectories\traj_067.csv
2026-02-26T17:00:33.549,8,9,2.396353,15.707963,-0.294846,-16.89,37.068682,37.068682,-9.074128,-9.074128,37.068682,0,guard,trajectories\traj_068.csv
2026-02-26T17:00:33.664,8,11,2.402020,15.707963,-0.295980,-16.96,37.248742,37.248742,-9.160939,-9.160939,37.248742,0,guard,trajectories\traj_069.csv
2026-02-26T17:00:33.822,8,13,2.403905,15.707963,-0.294858,-16.89,37.322447,37.322447,-9.134017,-9.134017,37.322447,0,guard,trajectories\traj_070.csv
2026-02-26T17:00:33.944,8,15,2.391987,15.707963,-0.292798,-16.78,36.940759,36.940759,-8.964261,-8.964261,36.940759,0,guard,trajectories\traj_071.csv
2026-02-26T17:00:34.089,9,1,2.406446,15.707963,-0.293058,-16.79,37.424484,37.424484,-9.086693,-9.086693,37.424484,0,guard,trajectories\traj_072.csv
2026-02-26T17:00:34.200,9,3,2.399482,15.707963,-0.295186,-16.91,37.170675,37.170675,-9.111362,-9.111362,37.170675,0,guard,trajectories\traj_073.csv
2026-02-26T17:00:34.304,9,5,2.395308,15.707963,-0.294505,-16.87,37.036715,37.036715,-9.053314,-9.053314,37.036715,0,guard,trajectories\traj_074.csv
2026-02-26T17:00:34.415,9,7,2.400009,15.707963,-0.293049,-16.79,37.207776,37.207776,-9.036027,-9.036027,37.207776,0,guard,trajectories\traj_075.csv
2026-02-26T17:00:34.537,9,9,2.417065,15.707963,-0.291549,-16.70,37.797314,37.797314,-9.112939,-9.112939,37.797314,0,guard,trajectories\traj_076.csv
2026-02-26T17:00:34.655,9,11,2.410311,15.707963,-0.292685,-16.77,37.558350,37.558350,-9.102939,-9.102939,37.558350,0,guard,trajectories\traj_077.csv
2026-02-26T17:00:34.784,9,13,2.405502,15.707963,-0.290577,-16.65,37.415057,37.415057,-8.986500,-8.986500,37.415057,0,guard,trajectories\traj_078.csv
2026-02-26T17:00:34.911,9,15,2.413531,15.707963,-0.292816,-16.78,37.666069,37.666069,-9.133094,-9.133094,37.666069,0,guard,trajectories\traj_079.csv
