end,team,stone_index,x,y,distance_to_button
0,team0,0,-0.5071446299552917,39.37626647949219,1.012
0,team0,1,-0.30139654874801636,38.37604904174805,0.326
0,team0,2,-0.6478999257087708,37.86528396606445,0.907
0,team0,3,0.751794159412384,37.73650360107422,1.072
0,team0,4,0.1855122596025467,37.84598922729492,0.68
0,team1,0,0.04188833758234978,38.746246337890625,0.25
0,team1,1,0.4782886505126953,38.1078987121582,0.618
0,team1,2,0.039264459162950516,38.228660583496094,0.274
0,team1,3,-0.24559985101222992,37.98603820800781,0.57
0,team1,4,-0.08424118161201477,37.60920715332031,0.895
0,team1,5,0.3419714570045471,37.26796340942383,1.279
0,team1,6,-0.02403455786406994,37.159847259521484,1.34
0,team1,7,0.004361587576568127,36.47688674926758,2.023
1,team0,0,0.13319656252861023,39.00850296020508,0.526
1,team0,3,-0.7006130218505859,37.65599060058594,1.097
1,team0,4,-0.371005117893219,37.68302536010742,0.897
1,team1,0,0.010362666100263596,38.708126068115234,0.208
1,team1,1,-0.07460001111030579,38.18585968017578,0.323
1,team1,2,0.43854987621307373,38.12331008911133,0.578
1,team1,3,0.026232793927192688,37.853485107421875,0.647
1,team1,4,0.4187745451927185,37.81731033325195,0.801
1,team1,5,0.050637684762477875,37.297908782958984,1.203
1,team1,6,-0.09416235238313675,37.03024673461914,1.473
1,team1,7,0.5737695693969727,37.27277755737305,1.355
2,team0,0,-0.3888823091983795,38.80216598510742,0.492
2,team0,1,-0.6053085923194885,38.32130813598633,0.631
2,team0,2,-0.296059250831604,38.02640914916992,0.559
2,team0,3,-0.7750983834266663,37.86247634887695,1.004
2,team0,4,-0.6935601234436035,37.405914306640625,1.295
2,team0,6,1.9833450317382812,38.415000915527344,1.985
2,team1,0,-0.019859859719872475,38.34534454345703,0.156
2,team1,1,0.2273150235414505,38.162174224853516,0.407
2,team1,2,0.14859828352928162,37.86570358276367,0.651
2,team1,4,0.27312278747558594,37.41366195678711,1.12
2,team1,5,-0.05584436655044556,37.489139556884766,1.012
2,team1,6,0.5588772892951965,36.77678680419922,1.812
2,team1,7,0.1757153421640396,36.6497688293457,1.859
3,team0,0,0.10046996921300888,39.117332458496094,0.625
3,team0,1,0.027066556736826897,38.45006561279297,0.057
3,team0,2,0.6210221648216248,38.2199592590332,0.681
3,team0,3,0.6575679779052734,37.82966995239258,0.939
3,team0,4,0.9608543515205383,37.67759704589844,1.265
3,team0,5,0.3294994533061981,38.18611526489258,0.455
3,team0,6,0.7564775347709656,37.13383483886719,1.562
3,team0,7,0.09848269075155258,37.87876510620117,0.629
3,team1,0,0.24542154371738434,38.64796447753906,0.287
3,team1,1,-0.5534721612930298,38.16184997558594,0.649
3,team1,2,-0.5208555459976196,37.69064712524414,0.962
3,team1,3,-0.17479488253593445,38.0794792175293,0.455
3,team1,4,-0.18354783952236176,37.67368698120117,0.846
3,team1,5,-0.41001585125923157,37.37419891357422,1.198
3,team1,6,-0.09827236831188202,37.31583786010742,1.188
3,team1,7,0.20593862235546112,37.22693634033203,1.29
4,team0,1,0.16105160117149353,38.99971008300781,0.525
4,team0,2,0.05929061770439148,38.72085189819336,0.229
4,team0,4,0.4203769564628601,37.66328811645508,0.936
4,team1,0,-0.27514904737472534,38.858558654785156,0.452
4,team1,2,-0.7563409805297852,38.378170013427734,0.766
4,team1,3,-0.3514202833175659,37.11042404174805,1.433
4,team1,4,-0.32154881954193115,37.83155059814453,0.742
4,team1,5,0.4419197738170624,37.31294631958008,1.267
4,team1,6,-0.011439838446676731,37.93695068359375,0.563
4,team1,7,0.11188508570194244,37.4666862487793,1.039
5,team0,0,0.09062117338180542,38.716190338134766,0.234
5,team0,1,-0.3776199221611023,38.521728515625,0.378
5,team0,2,-0.5722459554672241,38.1656379699707,0.663
5,team0,3,0.31472036242485046,38.0837287902832,0.522
5,team0,4,0.785615086555481,37.115318298339844,1.592
5,team1,0,0.21887996792793274,38.98260498046875,0.53
5,team1,1,0.644286036491394,38.36293411254883,0.659
5,team1,2,0.19140052795410156,38.40443420410156,0.214
5,team1,3,-0.4875267446041107,37.602420806884766,1.021
5,team1,4,-0.20892813801765442,37.47135543823242,1.05
5,team1,5,0.5407553911209106,37.732513427734375,0.939
