x,y
0.000000,0.000000
0.000004,0.002413
0.000008,0.004825
0.000012,0.007238
0.000015,0.009650
0.000019,0.012063
0.000023,0.014475
0.000027,0.016887
0.000031,0.019299
0.000034,0.021712
0.000038,0.024124
0.000042,0.026536
0.000046,0.028948
0.000049,0.031359
0.000053,0.033771
0.000057,0.036183
0.000061,0.038594
0.000064,0.041006
0.000068,0.043418
0.000072,0.045829
0.000075,0.048240
0.000079,0.050652
0.000083,0.053063
0.000086,0.055474
0.000090,0.057885
0.000094,0.060296
0.000097,0.062707
0.000101,0.065118
0.000104,0.067529
0.000108,0.069939
0.000111,0.072350
0.000115,0.074761
0.000119,0.077171
0.000122,0.079582
0.000126,0.081992
0.000129,0.084402
0.000133,0.086813
0.000136,0.089223
0.000140,0.091633
0.000143,0.094043
0.000147,0.096453
0.000150,0.098863
0.000154,0.101273
0.000157,0.103682
0.000160,0.106092
0.000164,0.108502
0.000167,0.110911
0.000171,0.113321
0.000174,0.115730
0.000177,0.118140
0.000181,0.120549
0.000184,0.122958
0.000188,0.125367
0.000191,0.127776
0.000194,0.130185
0.000198,0.132594
0.000201,0.135003
0.000204,0.137412
0.000207,0.139821
0.000211,0.142229
0.000214,0.144638
0.000217,0.147046
0.000221,0.149455
0.000224,0.151863
0.000227,0.154271
0.000230,0.156680
0.000233,0.159088
0.000237,0.161496
0.000240,0.163904
0.000243,0.166312
0.000246,0.168720
0.000249,0.171128
0.000253,0.173535
0.000256,0.175943
0.000259,0.178351
0.000262,0.180758
0.000265,0.183166
0.000268,0.185573
0.000271,0.187980
0.000274,0.190388
0.000277,0.192795
0.000281,0.195202
0.000284,0.197609
0.000287,0.200016
0.000290,0.202423
0.000293,0.204830
0.000296,0.207237
0.000299,0.209643
0.000302,0.212050
0.000305,0.214457
0.000308,0.216863
0.000311,0.219269
0.000314,0.221676
0.000317,0.224082
0.000320,0.226488
0.000322,0.228895
0.000325,0.231301
0.000328,0.233707
0.000331,0.236113
0.000334,0.238518
0.000337,0.240924
0.000340,0.243330
0.000343,0.245736
0.000346,0.248141
0.000348,0.250547
0.000351,0.252952
0.000354,0.255358
0.000357,0.257763
0.000360,0.260168
0.000362,0.262573
0.000365,0.264979
0.000368,0.267384
0.000371,0.269789
0.000374,0.272193
0.000376,0.274598
0.000379,0.277003
0.000382,0.279408
0.000384,0.281812
0.000387,0.284217
0.000390,0.286621
0.000393,0.289026
0.000395,0.291430
0.000398,0.293834
0.000401,0.296239
0.000403,0.298643
0.000406,0.301047
0.000408,0.303451
0.000411,0.305855
0.000414,0.308259
0.000416,0.310663
0.000419,0.313066
0.000421,0.315470
0.000424,0.317873
0.000427,0.320277
0.000429,0.322680
0.000432,0.325084
0.000434,0.327487
0.000437,0.329890
0.000439,0.332294
0.000442,0.334697
0.000444,0.337100
0.000447,0.339503
0.000449,0.341906
0.000452,0.344308
0.000454,0.346711
0.000456,0.349114
0.000459,0.351516
0.000461,0.353919
0.000464,0.356321
0.000466,0.358724
0.000468,0.361126
0.000471,0.363528
0.000473,0.365931
0.000476,0.368333
0.000478,0.370735
0.000480,0.373137
0.000483,0.375539
0.000485,0.377941
0.000487,0.380342
0.000490,0.382744
0.000492,0.385146
0.000494,0.387547
0.000496,0.389949
0.000499,0.392350
0.000501,0.394752
0.000503,0.397153
0.000505,0.399554
0.000508,0.401955
0.000510,0.404356
0.000512,0.406757
0.000514,0.409158
0.000516,0.411559
0.000519,0.413960
0.000521,0.416361
0.000523,0.418762
0.000525,0.421162
0.000527,0.423563
0.000529,0.425963
0.000531,0.428364
0.000533,0.430764
0.000536,0.433164
0.000538,0.435564
0.000540,0.437964
0.000542,0.440364
0.000544,0.442764
0.000546,0.445164
0.000548,0.447564
0.000550,0.449964
0.000552,0.452364
0.000554,0.454763
0.000556,0.457163
0.000558,0.459562
0.000560,0.461962
0.000562,0.464361
0.000564,0.466760
0.000566,0.469160
0.000568,0.471559
0.000570,0.473958
0.000572,0.476357
0.000574,0.478756
0.000575,0.481155
0.000577,0.483553
0.000579,0.485952
0.000581,0.488351
0.000583,0.490749
0.000585,0.493148
0.000587,0.495546
0.000588,0.497945
0.000590,0.500343
0.000592,0.502741
0.000594,0.505140
0.000596,0.507538
0.000597,0.509936
0.000599,0.512334
0.000601,0.514732
0.000603,0.517129
0.000604,0.519527
0.000606,0.521925
0.000608,0.524322
0.000610,0.526720
0.000611,0.529117
0.000613,0.531515
0.000615,0.533912
0.000616,0.536309
0.000618,0.538707
0.000620,0.541104
0.000621,0.543501
0.000623,0.545898
0.000625,0.548295
0.000626,0.550692
0.000628,0.553088
0.000629,0.555485
0.000631,0.557882
0.000633,0.560278
0.000634,0.562675
0.000636,0.565071
0.000637,0.567468
0.000639,0.569864
0.000640,0.572260
0.000642,0.574656
0.000643,0.577052
0.000645,0.579448
0.000646,0.581844
0.000648,0.584240
0.000649,0.586636
0.000651,0.589032
0.000652,0.591428
0.000654,0.593823
0.000655,0.596219
0.000656,0.598614
0.000658,0.601010
0.000659,0.603405
0.000661,0.605800
0.000662,0.608195
0.000663,0.610590
0.000665,0.612985
0.000666,0.615380
0.000667,0.617775
0.000669,0.620170
0.000670,0.622565
0.000671,0.624960
0.000673,0.627354
0.000674,0.629749
0.000675,0.632143
0.000676,0.634538
0.000678,0.636932
