x,y
0.000000,0.000000
-0.000007,0.002406
-0.000014,0.004811
-0.000021,0.007217
-0.000029,0.009622
-0.000036,0.012027
-0.000043,0.014433
-0.000050,0.016838
-0.000057,0.019243
-0.000065,0.021648
-0.000072,0.024053
-0.000079,0.026458
-0.000086,0.028863
-0.000093,0.031267
-0.000101,0.033672
-0.000108,0.036077
-0.000115,0.038481
-0.000123,0.040886
-0.000130,0.043290
-0.000137,0.045695
-0.000144,0.048099
-0.000152,0.050503
-0.000159,0.052907
-0.000166,0.055311
-0.000174,0.057715
-0.000181,0.060119
-0.000189,0.062523
-0.000196,0.064927
-0.000203,0.067331
-0.000211,0.069734
-0.000218,0.072138
-0.000226,0.074541
-0.000233,0.076945
-0.000240,0.079348
-0.000248,0.081752
-0.000255,0.084155
-0.000263,0.086558
-0.000270,0.088961
-0.000278,0.091364
-0.000285,0.093767
-0.000293,0.096170
-0.000300,0.098573
-0.000308,0.100976
-0.000315,0.103378
-0.000323,0.105781
-0.000330,0.108184
-0.000338,0.110586
-0.000346,0.112988
-0.000353,0.115391
-0.000361,0.117793
-0.000368,0.120195
-0.000376,0.122597
-0.000384,0.124999
-0.000391,0.127401
-0.000399,0.129803
-0.000407,0.132205
-0.000414,0.134607
-0.000422,0.137009
-0.000430,0.139410
-0.000437,0.141812
-0.000445,0.144213
-0.000453,0.146615
-0.000460,0.149016
-0.000468,0.151418
-0.000476,0.153819
-0.000484,0.156220
-0.000491,0.158621
-0.000499,0.161022
-0.000507,0.163423
-0.000515,0.165824
-0.000522,0.168225
-0.000530,0.170625
-0.000538,0.173026
-0.000546,0.175427
-0.000554,0.177827
-0.000562,0.180228
-0.000569,0.182628
-0.000577,0.185028
-0.000585,0.187429
-0.000593,0.189829
-0.000601,0.192229
-0.000609,0.194629
-0.000617,0.197029
-0.000625,0.199429
-0.000633,0.201829
-0.000640,0.204229
-0.000648,0.206628
-0.000656,0.209028
-0.000664,0.211428
-0.000672,0.213827
-0.000680,0.216226
-0.000688,0.218626
-0.000696,0.221025
-0.000704,0.223424
-0.000712,0.225823
-0.000720,0.228223
-0.000728,0.230622
-0.000736,0.233020
-0.000745,0.235419
-0.000753,0.237818
-0.000761,0.240217
-0.000769,0.242616
-0.000777,0.245014
-0.000785,0.247413
-0.000793,0.249811
-0.000801,0.252209
-0.000809,0.254608
-0.000817,0.257006
-0.000826,0.259404
-0.000834,0.261802
-0.000842,0.264200
-0.000850,0.266598
-0.000858,0.268996
-0.000867,0.271394
-0.000875,0.273792
-0.000883,0.276190
-0.000891,0.278587
-0.000899,0.280985
-0.000908,0.283382
-0.000916,0.285780
-0.000924,0.288177
-0.000933,0.290574
-0.000941,0.292971
-0.000949,0.295369
-0.000957,0.297766
-0.000966,0.300163
-0.000974,0.302560
-0.000982,0.304956
-0.000991,0.307353
-0.000999,0.309750
-0.001007,0.312147
-0.001016,0.314543
-0.001024,0.316940
-0.001033,0.319336
-0.001041,0.321732
-0.001049,0.324129
-0.001058,0.326525
-0.001066,0.328921
-0.001075,0.331317
-0.001083,0.333713
-0.001092,0.336109
-0.001100,0.338505
-0.001109,0.340901
-0.001117,0.343297
-0.001126,0.345692
-0.001134,0.348088
-0.001143,0.350483
-0.001151,0.352879
-0.001160,0.355274
-0.001168,0.357670
-0.001177,0.360065
-0.001185,0.362460
-0.001194,0.364855
-0.001202,0.367250
-0.001211,0.369645
-0.001220,0.372040
-0.001228,0.374435
-0.001237,0.376830
-0.001246,0.379224
-0.001254,0.381619
-0.001263,0.384014
-0.001272,0.386408
-0.001280,0.388803
-0.001289,0.391197
-0.001298,0.393591
-0.001306,0.395985
-0.001315,0.398380
-0.001324,0.400774
-0.001332,0.403168
-0.001341,0.405562
-0.001350,0.407955
-0.001359,0.410349
-0.001367,0.412743
-0.001376,0.415137
-0.001385,0.417530
-0.001394,0.419924
-0.001403,0.422317
-0.001411,0.424711
-0.001420,0.427104
-0.001429,0.429497
-0.001438,0.431890
-0.001447,0.434283
-0.001456,0.436676
-0.001464,0.439069
-0.001473,0.441462
-0.001482,0.443855
-0.001491,0.446248
-0.001500,0.448641
-0.001509,0.451033
-0.001518,0.453426
-0.001527,0.455818
-0.001536,0.458211
-0.001545,0.460603
-0.001554,0.462995
-0.001563,0.465387
-0.001572,0.467780
-0.001581,0.470172
-0.001590,0.472564
-0.001599,0.474956
-0.001608,0.477347
-0.001617,0.479739
-0.001626,0.482131
-0.001635,0.484523
-0.001644,0.486914
-0.001653,0.489306
-0.001662,0.491697
-0.001671,0.494088
-0.001680,0.496480
-0.001689,0.498871
-0.001698,0.501262
-0.001707,0.503653
-0.001717,0.506044
-0.001726,0.508435
-0.001735,0.510826
-0.001744,0.513217
-0.001753,0.515608
-0.001762,0.517998
-0.001772,0.520389
-0.001781,0.522779
-0.001790,0.525170
-0.001799,0.527560
-0.001809,0.529951
-0.001818,0.532341
-0.001827,0.534731
-0.001836,0.537121
-0.001846,0.539511
-0.001855,0.541901
-0.001864,0.544291
-0.001873,0.546681
-0.001883,0.549071
-0.001892,0.551460
-0.001901,0.553850
-0.001911,0.556240
-0.001920,0.558629
-0.001929,0.561019
-0.001939,0.563408
-0.001948,0.565797
-0.001957,0.568186
-0.001967,0.570576
-0.001976,0.572965
-0.001986,0.575354
-0.001995,0.577743
-0.002005,0.580131
-0.002014,0.582520
-0.002023,0.584909
-0.002033,0.587298
-0.002042,0.589686
-0.002052,0.592075
-0.002061,0.594463
-0.002071,0.596852
-0.002080,0.599240
-0.002090,0.601628
-0.002099,0.604016
-0.002109,0.606404
-0.002118,0.608792
-0.002128,0.611180
-0.002138,0.613568
-0.002147,0.615956
-0.002157,0.618344
-0.002166,0.620732
-0.002176,0.623119
-0.002185,0.625507
-0.002195,0.627894
-0.002205,0.630282
-0.002214,0.632669
-0.002224,0.635056
-0.002234,0.637443
-0.002243,0.639830
-0.002253,0.642218
-0.002263,0.644605
-0.002272,0.646991
-0.002282,0.649378
-0.002292,0.651765
-0.002302,0.654152
-0.002311,0.656538
-0.002321,0.658925
-0.002331,0.661312
-0.002341,0.663698
-0.002350,0.666084
-0.002360,0.668471
-0.002370,0.670857
-0.002380,0.673243
-0.002389,0.675629
-0.002399,0.678015
-0.002409,0.680401
-0.002419,0.682787
-0.002429,0.685173
-0.002439,0.687558
-0.002449,0.689944
-0.002458,0.692330
-0.002468,0.694715
-0.002478,0.697101
-0.002488,0.699486
-0.002498,0.701871
-0.002508,0.704257
-0.002518,0.706642
-0.002528,0.709027
-0.002538,0.711412
-0.002548,0.713797
-0.002558,0.716182
-0.002568,0.718567
-0.002578,0.720952
-0.002588,0.723336
-0.002598,0.725721
-0.002608,0.728105
-0.002618,0.730490
-0.002628,0.732874
-0.002638,0.735259
-0.002648,0.737643
-0.002658,0.740027
-0.002668,0.742411
-0.002678,0.744795
-0.002688,0.747179
-0.002698,0.749563
-0.002708,0.751947
-0.002718,0.754331
-0.002729,0.756715
-0.002739,0.759098
-0.002749,0.761482
-0.002759,0.763865
-0.002769,0.766249
-0.002779,0.768632
-0.002790,0.771016
-0.002800,0.773399
-0.002810,0.775782
-0.002820,0.778165
-0.002830,0.780548
-0.002841,0.782931
-0.002851,0.785314
-0.002861,0.787697
-0.002871,0.790079
-0.002882,0.792462
-0.002892,0.794845
-0.002902,0.797227
-0.002913,0.799610
-0.002923,0.801992
-0.002933,0.804375
-0.002944,0.806757
-0.002954,0.809139
-0.002964,0.811521
-0.002975,0.813903
-0.002985,0.816285
-0.002995,0.818667
-0.003006,0.821049
-0.003016,0.823431
-0.003027,0.825812
-0.003037,0.828194
-0.003047,0.830576
-0.003058,0.832957
-0.003068,0.835339
-0.003079,0.837720
-0.003089,0.840101
-0.003100,0.842482
-0.003110,0.844864
-0.003121,0.847245
-0.003131,0.849626
-0.003142,0.852007
-0.003152,0.854387
