end,team,stone_index,x,y,distance_to_button
0,team0,0,-0.10470835119485855,39.0774040222168,0.587
0,team0,1,0.4735388159751892,38.42176055908203,0.48
0,team0,2,0.022700905799865723,38.069644927978516,0.431
0,team0,3,0.5415591597557068,38.02854537963867,0.718
0,team0,4,0.896638810634613,37.44482421875,1.385
0,team1,0,0.0842241644859314,38.5543212890625,0.1
0,team1,1,-0.37950074672698975,38.14136505126953,0.522
0,team1,2,-0.865256130695343,38.001747131347656,0.998
0,team1,3,-0.42919233441352844,37.610050201416016,0.988
0,team1,4,0.4057709872722626,37.61806869506836,0.971
0,team1,5,-0.24824948608875275,37.33847427368164,1.188
0,team1,6,0.36015647649765015,37.30585861206055,1.247
0,team1,7,0.014251372776925564,37.040626525878906,1.459
1,team0,0,0.20262958109378815,39.144691467285156,0.676
1,team0,1,0.376269668340683,38.33076095581055,0.413
1,team0,2,-0.1941222846508026,38.207733154296875,0.351
1,team0,3,-0.6654601097106934,38.18903350830078,0.735
1,team0,4,-0.39656099677085876,37.609954833984375,0.974
1,team0,7,-0.45506322383880615,37.242549896240234,1.337
1,team1,0,0.2557900547981262,38.788211822509766,0.385
1,team1,1,-0.6471942067146301,39.098236083984375,0.881
1,team1,2,0.6018875241279602,38.10566329956055,0.72
1,team1,3,0.6064819693565369,37.66903305053711,1.029
1,team1,4,-0.4178445637226105,38.00723648071289,0.646
1,team1,5,0.19134609401226044,37.936317443847656,0.595
1,team1,6,0.09929563105106354,37.25386428833008,1.25
1,team1,7,0.3096137046813965,36.56964874267578,1.955
2,team0,0,0.2740142047405243,38.61076354980469,0.296
2,team0,1,0.6500445008277893,38.363075256347656,0.664
2,team0,2,0.5346555709838867,37.943328857421875,0.772
2,team0,3,0.7110541462898254,37.031532287597656,1.632
2,team0,4,-0.2505248188972473,37.980873107910156,0.576
2,team1,0,-0.280939519405365,38.85382843017578,0.452
2,team1,1,-0.5169481635093689,38.21950149536133,0.588
2,team1,2,-0.03511727228760719,38.287166595458984,0.216
2,team1,3,-0.5054831504821777,37.61671829223633,1.018
2,team1,4,0.1607457995414734,37.9260139465332,0.596
2,team1,5,0.3216065764427185,37.48173141479492,1.068
2,team1,6,-0.11628928035497665,37.31962966918945,1.186
2,team1,7,0.06197647750377655,36.948368072509766,1.553
3,team0,0,-0.18171381950378418,39.785213470458984,1.298
3,team0,1,-0.07009100168943405,38.60526657104492,0.126
3,team0,2,0.5688059329986572,38.40308380126953,0.577
3,team0,3,0.04610396921634674,38.28213119506836,0.223
3,team0,4,-0.659977376461029,38.014949798583984,0.819
3,team0,5,-0.29603254795074463,38.06924057006836,0.523
3,team0,6,0.02729753591120243,37.077735900878906,1.423
3,team0,7,-0.9262176752090454,36.798519134521484,1.937
3,team1,0,0.2754468023777008,38.58797073364258,0.289
3,team1,1,-0.6343566179275513,38.59366989135742,0.641
3,team1,2,0.01163619663566351,37.95853042602539,0.542
3,team1,3,-0.07626836001873016,37.52766418457031,0.975
3,team1,4,1.0273922681808472,38.223148345947266,1.064
3,team1,5,0.21578174829483032,37.63930892944336,0.887
3,team1,6,0.6437222957611084,37.32907485961914,1.336
3,team1,7,0.9084311127662659,36.19633865356445,2.476
4,team0,0,-0.014097373001277447,38.31599426269531,0.185
4,team0,1,-0.7859459519386292,38.39052200317383,0.794
4,team0,2,-0.07673537731170654,37.58257293701172,0.921
4,team0,3,-0.9637020230293274,38.077083587646484,1.052
4,team0,4,-0.09522109478712082,37.2646598815918,1.239
4,team0,5,-0.6035875082015991,37.38772964477539,1.265
4,team0,6,-0.3394179344177246,36.84464645385742,1.69
4,team0,7,-0.24681356549263,36.389892578125,2.124
4,team1,0,-0.10266172140836716,38.609134674072266,0.15
4,team1,1,0.2703566551208496,38.82210159301758,0.421
4,team1,2,0.9316837191581726,39.0355110168457,1.075
4,team1,3,0.39177414774894714,38.25410461425781,0.463
4,team1,4,0.5736192464828491,37.739498138427734,0.953
4,team1,5,0.2682879865169525,37.401363372802734,1.131
4,team1,6,1.065993070602417,37.68768310546875,1.34
4,team1,7,0.35082176327705383,37.09299850463867,1.45
5,team0,0,-0.1619977504014969,38.37080001831055,0.207
5,team0,1,-0.6876665949821472,38.62843322753906,0.7
5,team0,2,-0.9415472745895386,38.2120246887207,0.985
5,team0,3,-0.3527463972568512,38.01637649536133,0.599
5,team0,4,0.09046684950590134,37.56208038330078,0.942
5,team0,5,-0.20028848946094513,37.507877349853516,1.012
