end,team,stone_index,x,y,distance_to_button
0,team0,7,-0.4189094305038452,37.96622085571289,0.679
0,team1,4,-0.06975702941417694,38.63303756713867,0.15
0,team1,5,0.016858354210853577,38.01559066772461,0.485
0,team1,6,0.06349308788776398,37.622894287109375,0.879
0,team1,7,0.11662803590297699,37.25909423828125,1.246
1,team0,0,0.24753695726394653,39.646812438964844,1.173
1,team0,4,0.7442696690559387,39.151790618896484,0.989
1,team0,6,0.7336047291755676,38.23731994628906,0.779
1,team0,7,0.546488344669342,37.75000762939453,0.928
1,team1,0,-0.3513247072696686,38.855281829833984,0.5
1,team1,4,-0.7685423493385315,38.53852462768555,0.77
1,team1,5,0.22573335468769073,38.00437927246094,0.545
1,team1,6,0.08524563908576965,37.488037109375,1.016
1,team1,7,0.25718674063682556,36.33345031738281,2.182
2,team0,0,0.012058905325829983,39.015464782714844,0.516
2,team0,1,0.014177658595144749,38.69542694091797,0.196
2,team0,2,0.48181575536727905,38.34652328491211,0.506
2,team0,5,-0.7481783628463745,38.144287109375,0.828
2,team0,6,-0.474719762802124,37.549251556396484,1.063
2,team1,0,-0.3237057626247406,38.88140106201172,0.5
2,team1,1,0.16533848643302917,38.204010009765625,0.339
2,team1,2,-1.5694130659103394,39.47906494140625,1.85
2,team1,3,-0.40756118297576904,38.35661315917969,0.432
2,team1,4,-0.24195243418216705,38.087581634521484,0.478
2,team1,5,0.4725756347179413,37.86595916748047,0.791
2,team1,6,0.44414258003234863,37.20612335205078,1.368
2,team1,7,0.3095110356807709,35.5235595703125,2.992
3,team0,0,-0.1286042034626007,38.527549743652344,0.132
3,team0,1,-0.77875155210495,38.8526725769043,0.855
3,team0,2,-0.5879129767417908,38.42033004760742,0.593
3,team0,3,-0.2600821256637573,38.18559265136719,0.408
3,team0,4,-0.8681652545928955,38.11631774902344,0.949
3,team0,5,-0.23831748962402344,37.631404876708984,0.901
3,team0,6,-0.17500728368759155,37.26778793334961,1.245
3,team0,7,-0.4847981035709381,36.48102569580078,2.076
3,team1,0,0.5607279539108276,38.56443405151367,0.564
3,team1,1,0.1810096651315689,38.48773193359375,0.181
3,team1,2,0.8650197982788086,38.355472564697266,0.877
3,team1,3,0.2892296314239502,38.21761703491211,0.404
3,team1,4,0.5857221484184265,38.07926559448242,0.721
3,team1,5,0.05222439393401146,36.82505416870117,1.676
3,team1,6,0.7408492565155029,37.68336486816406,1.103
3,team1,7,0.2122528851032257,35.958946228027344,2.55
4,team1,2,-0.12467934191226959,38.31392288208008,0.224
4,team1,7,-0.06886494904756546,37.73632049560547,0.767
5,team0,1,-2.029862403869629,39.31370162963867,2.187
5,team0,4,0.9842122793197632,38.302738189697266,1.004
5,team0,6,1.950160264968872,36.785552978515625,2.597
5,team0,7,0.4194685220718384,38.015045166015625,0.641
5,team1,6,-0.02643364481627941,38.90795135498047,0.409
5,team1,7,-0.030117185786366463,38.017127990722656,0.484
6,team0,3,-1.3719346523284912,37.509647369384766,1.692
6,team0,4,-0.34833797812461853,37.576637268066406,0.987
6,team0,5,-0.22934386134147644,36.73469543457031,1.78
6,team1,0,1.2063519954681396,37.51063537597656,1.56
6,team1,2,-0.1854979693889618,38.73515701293945,0.3
6,team1,6,-0.21520879864692688,38.20707321166992,0.363
6,team1,7,0.19663362205028534,38.06108474731445,0.481
7,team0,6,-0.7255478501319885,37.785404205322266,1.018
7,team1,5,0.34603095054626465,37.939510345458984,0.659
7,team1,6,-0.4021289646625519,38.684234619140625,0.442
7,team1,7,0.2793598473072052,36.89077377319336,1.633
8,team1,5,-0.37386801838874817,38.98455047607422,0.612
8,team1,6,-0.015111641958355904,37.99773025512695,0.502
8,team1,7,0.14132118225097656,37.716041564941406,0.797
9,team0,1,-0.04341595992445946,38.66136932373047,0.167
9,team0,2,-0.6636384725570679,39.220481872558594,0.98
9,team0,3,-0.6793550252914429,37.8039436340332,0.973
9,team0,4,-0.37317124009132385,37.8459587097168,0.753
9,team0,7,-0.17254848778247833,37.44465637207031,1.069
9,team1,0,-0.0467647947371006,38.122554779052734,0.38
9,team1,1,1.0412392616271973,38.525550842285156,1.042
9,team1,2,0.0918189063668251,37.84828186035156,0.658
9,team1,3,-0.4569936990737915,38.16417694091797,0.567
9,team1,4,1.0435736179351807,37.931514739990234,1.188
9,team1,5,1.7720041275024414,36.80103302001953,2.455
9,team1,6,0.49029669165611267,37.6042594909668,1.021
9,team1,7,0.21806378662586212,37.43013381958008,1.092
