team,x,y
team0,0.0,0.0
team0,0.0,0.0
team0,0.0,0.0
team0,0.0,0.0
team0,0.0,0.0
team0,0.0,0.0
team0,0.0,0.0
team0,0.0,0.0
team1,0.0,0.0
team1,0.0,0.0
team1,0.0,0.0
team1,0.0,0.0
team1,0.0,0.0
team1,0.0,0.0
team1,0.0,0.0
team1,0.0,0.0
