team,x,y
team0,0.0,0.0
team0,0.0,0.0
team0,0.0,0.0
team0,0.0,0.0
team0,0.0,0.0
team0,0.0,0.0
team0,0.0,0.0
team0,2.062603235244751,38.65610122680664
team1,0.0,0.0
team1,0.0,0.0
team1,0.0,0.0
team1,0.0,0.0
team1,0.0,0.0
team1,0.0,0.0
team1,0.0,0.0
team1,0.0,0.0
