team,x,y
team0,0.0,0.0
team0,0.0,0.0
team0,0.0,0.0
team0,0.0,0.0
team0,0.0,0.0
team0,0.0,0.0
team0,0.0,0.0
team0,2.083432197570801,38.98677062988281
team1,0.0,0.0
team1,0.0,0.0
team1,0.0,0.0
team1,0.0,0.0
team1,0.0,0.0
team1,0.0,0.0
team1,0.0,0.0
team1,0.0,0.0
