x,y
0.000000,0.000000
0.002302,-0.000705
0.004604,-0.001409
0.006907,-0.002114
0.009209,-0.002818
0.011511,-0.003523
0.013813,-0.004227
0.016115,-0.004932
0.018416,-0.005636
0.020718,-0.006341
0.023020,-0.007045
0.025322,-0.007749
0.027623,-0.008454
0.029925,-0.009158
0.032226,-0.009862
0.034527,-0.010566
0.036829,-0.011270
0.039130,-0.011975
0.041431,-0.012679
0.043732,-0.013383
0.046033,-0.014087
0.048334,-0.014791
0.050635,-0.015495
0.052936,-0.016199
0.055237,-0.016903
0.057538,-0.017607
0.059839,-0.018311
0.062139,-0.019015
0.064440,-0.019718
0.066740,-0.020422
0.069041,-0.021126
0.071341,-0.021830
0.073641,-0.022533
0.075942,-0.023237
0.078242,-0.023941
0.080542,-0.024644
0.082842,-0.025348
0.085142,-0.026051
0.087442,-0.026755
0.089742,-0.027458
0.092042,-0.028162
0.094341,-0.028865
0.096641,-0.029569
0.098941,-0.030272
0.101240,-0.030976
0.103540,-0.031679
0.105839,-0.032382
0.108138,-0.033085
0.110438,-0.033789
0.112737,-0.034492
0.115036,-0.035195
0.117335,-0.035898
0.119634,-0.036601
0.121933,-0.037304
0.124232,-0.038007
0.126531,-0.038710
0.128830,-0.039413
0.131128,-0.040116
0.133427,-0.040819
0.135726,-0.041522
0.138024,-0.042225
0.140323,-0.042928
0.142621,-0.043631
0.144919,-0.044334
0.147218,-0.045036
0.149516,-0.045739
0.151814,-0.046442
0.154112,-0.047144
0.156410,-0.047847
0.158708,-0.048550
0.161006,-0.049252
0.163304,-0.049955
0.165602,-0.050657
0.167899,-0.051360
0.170197,-0.052062
0.172495,-0.052765
0.174792,-0.053467
0.177090,-0.054169
0.179387,-0.054872
0.181684,-0.055574
0.183982,-0.056276
0.186279,-0.056979
0.188576,-0.057681
0.190873,-0.058383
0.193170,-0.059085
0.195467,-0.059787
0.197764,-0.060489
0.200061,-0.061192
0.202357,-0.061894
0.204654,-0.062596
0.206951,-0.063298
0.209247,-0.064000
0.211544,-0.064702
0.213840,-0.065403
0.216136,-0.066105
0.218433,-0.066807
0.220729,-0.067509
0.223025,-0.068211
0.225321,-0.068912
0.227617,-0.069614
0.229913,-0.070316
0.232209,-0.071018
0.234505,-0.071719
0.236801,-0.072421
0.239097,-0.073122
0.241392,-0.073824
0.243688,-0.074525
0.245984,-0.075227
0.248279,-0.075928
0.250574,-0.076630
0.252870,-0.077331
0.255165,-0.078033
0.257460,-0.078734
0.259755,-0.079435
0.262051,-0.080136
0.264346,-0.080838
0.266641,-0.081539
0.268935,-0.082240
0.271230,-0.082941
0.273525,-0.083642
0.275820,-0.084343
0.278114,-0.085045
0.280409,-0.085746
0.282704,-0.086447
0.284998,-0.087148
0.287292,-0.087849
0.289587,-0.088549
0.291881,-0.089250
0.294175,-0.089951
0.296469,-0.090652
0.298764,-0.091353
0.301058,-0.092054
0.303351,-0.092754
0.305645,-0.093455
0.307939,-0.094156
0.310233,-0.094856
0.312527,-0.095557
0.314820,-0.096258
0.317114,-0.096958
0.319407,-0.097659
0.321701,-0.098359
0.323994,-0.099060
0.326288,-0.099760
0.328581,-0.100461
0.330874,-0.101161
0.333167,-0.101861
0.335460,-0.102562
0.337753,-0.103262
0.340046,-0.103962
0.342339,-0.104662
0.344632,-0.105363
0.346925,-0.106063
0.349217,-0.106763
0.351510,-0.107463
0.353802,-0.108163
0.356095,-0.108863
0.358387,-0.109563
0.360680,-0.110263
0.362972,-0.110963
0.365264,-0.111663
0.367556,-0.112363
0.369849,-0.113063
0.372141,-0.113763
0.374433,-0.114463
0.376725,-0.115163
0.379016,-0.115862
0.381308,-0.116562
0.383600,-0.117262
0.385892,-0.117961
0.388183,-0.118661
0.390475,-0.119361
0.392766,-0.120060
0.395058,-0.120760
0.397349,-0.121459
0.399640,-0.122159
0.401932,-0.122858
0.404223,-0.123558
0.406514,-0.124257
0.408805,-0.124957
0.411096,-0.125656
0.413387,-0.126355
0.415678,-0.127055
0.417968,-0.127754
0.420259,-0.128453
0.422550,-0.129152
0.424840,-0.129851
0.427131,-0.130551
0.429421,-0.131250
0.431712,-0.131949
0.434002,-0.132648
0.436292,-0.133347
0.438582,-0.134046
0.440873,-0.134745
0.443163,-0.135444
0.445453,-0.136143
0.447743,-0.136841
0.450033,-0.137540
0.452322,-0.138239
0.454612,-0.138938
0.456902,-0.139637
0.459191,-0.140335
0.461481,-0.141034
0.463771,-0.141733
0.466060,-0.142431
0.468349,-0.143130
0.470639,-0.143829
0.472928,-0.144527
0.475217,-0.145226
0.477506,-0.145924
0.479795,-0.146623
0.482084,-0.147321
0.484373,-0.148020
0.486662,-0.148718
0.488951,-0.149416
0.491240,-0.150115
0.493528,-0.150813
0.495817,-0.151511
0.498106,-0.152209
0.500394,-0.152908
0.502682,-0.153606
0.504971,-0.154304
0.507259,-0.155002
0.509547,-0.155700
0.511836,-0.156398
0.514124,-0.157096
0.516412,-0.157794
0.518700,-0.158492
0.520988,-0.159190
0.523275,-0.159888
0.525563,-0.160586
0.527851,-0.161284
0.530139,-0.161981
0.532426,-0.162679
0.534714,-0.163377
0.537001,-0.164075
0.539289,-0.164772
0.541576,-0.165470
0.543863,-0.166168
0.546150,-0.166865
0.548438,-0.167563
0.550725,-0.168260
0.553012,-0.168958
0.555299,-0.169655
0.557586,-0.170353
0.559872,-0.171050
0.562159,-0.171748
0.564446,-0.172445
0.566733,-0.173142
0.569019,-0.173840
0.571306,-0.174537
0.573592,-0.175234
0.575879,-0.175931
0.578165,-0.176629
0.580451,-0.177326
0.582737,-0.178023
0.585023,-0.178720
0.587310,-0.179417
0.589596,-0.180114
0.591882,-0.180811
0.594167,-0.181508
0.596453,-0.182205
0.598739,-0.182902
0.601025,-0.183599
0.603310,-0.184296
0.605596,-0.184993
0.607881,-0.185689
0.610167,-0.186386
0.612452,-0.187083
0.614737,-0.187780
0.617023,-0.188476
0.619308,-0.189173
0.621593,-0.189870
0.623878,-0.190566
0.626163,-0.191263
0.628448,-0.191959
0.630733,-0.192656
0.633018,-0.193352
0.635302,-0.194049
0.637587,-0.194745
0.639872,-0.195442
0.642156,-0.196138
0.644441,-0.196834
0.646725,-0.197531
0.649010,-0.198227
0.651294,-0.198923
0.653578,-0.199619
0.655862,-0.200315
0.658146,-0.201012
0.660430,-0.201708
0.662714,-0.202404
0.664998,-0.203100
0.667282,-0.203796
0.669566,-0.204492
0.671850,-0.205188
0.674133,-0.205884
0.676417,-0.206580
0.678700,-0.207276
0.680984,-0.207972
0.683267,-0.208667
0.685551,-0.209363
0.687834,-0.210059
0.690117,-0.210755
0.692400,-0.211450
0.694683,-0.212146
0.696966,-0.212842
0.699249,-0.213537
0.701532,-0.214233
0.703815,-0.214928
0.706098,-0.215624
0.708381,-0.216320
0.710663,-0.217015
0.712946,-0.217710
0.715228,-0.218406
0.717511,-0.219101
0.719793,-0.219797
0.722075,-0.220492
0.724358,-0.221187
0.726640,-0.221883
0.728922,-0.222578
0.731204,-0.223273
0.733486,-0.223968
0.735768,-0.224663
0.738050,-0.225358
0.740332,-0.226053
0.742613,-0.226749
0.744895,-0.227444
0.747177,-0.228139
0.749458,-0.228834
0.751740,-0.229528
