x,y
0.000000,0.000000
0.002298,-0.000695
0.004597,-0.001389
0.006895,-0.002084
0.009193,-0.002779
0.011492,-0.003474
0.013790,-0.004168
0.016088,-0.004863
0.018386,-0.005557
0.020684,-0.006252
0.022982,-0.006946
0.025279,-0.007641
0.027577,-0.008335
0.029875,-0.009030
0.032172,-0.009724
0.034470,-0.010418
0.036767,-0.011113
0.039065,-0.011807
0.041362,-0.012501
0.043660,-0.013195
0.045957,-0.013890
0.048254,-0.014584
0.050551,-0.015278
0.052848,-0.015972
0.055145,-0.016666
0.057442,-0.017360
0.059739,-0.018054
0.062036,-0.018748
0.064332,-0.019442
0.066629,-0.020136
0.068926,-0.020830
0.071222,-0.021524
0.073519,-0.022218
0.075815,-0.022912
0.078111,-0.023605
0.080408,-0.024299
0.082704,-0.024993
0.085000,-0.025687
0.087296,-0.026380
0.089592,-0.027074
0.091888,-0.027768
0.094184,-0.028461
0.096480,-0.029155
0.098776,-0.029848
0.101071,-0.030542
0.103367,-0.031235
0.105663,-0.031929
0.107958,-0.032622
0.110254,-0.033315
0.112549,-0.034009
0.114844,-0.034702
0.117140,-0.035395
0.119435,-0.036089
0.121730,-0.036782
0.124025,-0.037475
0.126320,-0.038168
0.128615,-0.038861
0.130910,-0.039555
0.133205,-0.040248
0.135499,-0.040941
0.137794,-0.041634
0.140089,-0.042327
0.142383,-0.043020
0.144678,-0.043713
0.146972,-0.044406
0.149267,-0.045098
0.151561,-0.045791
0.153855,-0.046484
0.156149,-0.047177
0.158443,-0.047870
0.160737,-0.048562
0.163031,-0.049255
0.165325,-0.049948
0.167619,-0.050640
0.169913,-0.051333
0.172207,-0.052026
0.174500,-0.052718
0.176794,-0.053411
0.179088,-0.054103
0.181381,-0.054796
0.183674,-0.055488
0.185968,-0.056180
0.188261,-0.056873
0.190554,-0.057565
0.192848,-0.058258
0.195141,-0.058950
0.197434,-0.059642
0.199727,-0.060334
0.202020,-0.061027
0.204312,-0.061719
0.206605,-0.062411
0.208898,-0.063103
0.211191,-0.063795
0.213483,-0.064487
0.215776,-0.065179
0.218068,-0.065871
0.220361,-0.066563
0.222653,-0.067255
0.224945,-0.067947
0.227237,-0.068639
0.229529,-0.069331
0.231822,-0.070022
0.234114,-0.070714
0.236406,-0.071406
0.238697,-0.072098
0.240989,-0.072789
0.243281,-0.073481
0.245573,-0.074173
0.247864,-0.074864
0.250156,-0.075556
0.252447,-0.076248
0.254739,-0.076939
0.257030,-0.077631
0.259322,-0.078322
0.261613,-0.079013
0.263904,-0.079705
0.266195,-0.080396
0.268486,-0.081088
0.270777,-0.081779
0.273068,-0.082470
0.275359,-0.083161
0.277650,-0.083853
0.279941,-0.084544
0.282231,-0.085235
0.284522,-0.085926
0.286812,-0.086617
0.289103,-0.087308
0.291393,-0.087999
0.293684,-0.088691
0.295974,-0.089382
0.298264,-0.090072
0.300554,-0.090763
0.302844,-0.091454
0.305135,-0.092145
0.307425,-0.092836
0.309714,-0.093527
0.312004,-0.094218
0.314294,-0.094908
0.316584,-0.095599
0.318873,-0.096290
0.321163,-0.096981
0.323453,-0.097671
0.325742,-0.098362
0.328031,-0.099052
0.330321,-0.099743
0.332610,-0.100433
0.334899,-0.101124
0.337188,-0.101814
0.339478,-0.102505
0.341767,-0.103195
0.344056,-0.103886
0.346344,-0.104576
0.348633,-0.105266
0.350922,-0.105957
0.353211,-0.106647
0.355499,-0.107337
0.357788,-0.108027
0.360076,-0.108718
0.362365,-0.109408
0.364653,-0.110098
0.366942,-0.110788
0.369230,-0.111478
0.371518,-0.112168
0.373806,-0.112858
0.376094,-0.113548
0.378382,-0.114238
0.380670,-0.114928
0.382958,-0.115618
0.385246,-0.116307
0.387534,-0.116997
0.389821,-0.117687
0.392109,-0.118377
0.394397,-0.119067
0.396684,-0.119756
0.398972,-0.120446
0.401259,-0.121136
0.403546,-0.121825
0.405833,-0.122515
0.408121,-0.123204
0.410408,-0.123894
0.412695,-0.124583
0.414982,-0.125273
0.417269,-0.125962
0.419556,-0.126652
0.421842,-0.127341
0.424129,-0.128030
0.426416,-0.128720
0.428702,-0.129409
0.430989,-0.130098
0.433275,-0.130788
0.435562,-0.131477
0.437848,-0.132166
0.440134,-0.132855
0.442421,-0.133544
0.444707,-0.134233
0.446993,-0.134922
0.449279,-0.135611
0.451565,-0.136300
0.453851,-0.136989
0.456137,-0.137678
0.458422,-0.138367
0.460708,-0.139056
0.462994,-0.139745
0.465279,-0.140434
0.467565,-0.141123
0.469850,-0.141811
0.472136,-0.142500
0.474421,-0.143189
0.476706,-0.143877
0.478992,-0.144566
0.481277,-0.145255
0.483562,-0.145943
0.485847,-0.146632
0.488132,-0.147320
0.490417,-0.148009
0.492701,-0.148697
0.494986,-0.149386
0.497271,-0.150074
0.499556,-0.150763
0.501840,-0.151451
0.504125,-0.152139
0.506409,-0.152828
0.508693,-0.153516
0.510978,-0.154204
0.513262,-0.154892
0.515546,-0.155580
0.517830,-0.156269
0.520114,-0.156957
0.522398,-0.157645
0.524682,-0.158333
0.526966,-0.159021
0.529250,-0.159709
0.531534,-0.160397
0.533817,-0.161085
0.536101,-0.161773
0.538385,-0.162461
0.540668,-0.163148
0.542951,-0.163836
0.545235,-0.164524
0.547518,-0.165212
0.549801,-0.165899
0.552084,-0.166587
0.554368,-0.167275
0.556651,-0.167963
0.558934,-0.168650
0.561217,-0.169338
0.563499,-0.170025
0.565782,-0.170713
0.568065,-0.171400
0.570348,-0.172088
0.572630,-0.172775
0.574913,-0.173463
0.577195,-0.174150
0.579478,-0.174837
0.581760,-0.175525
0.584042,-0.176212
0.586324,-0.176899
0.588606,-0.177586
0.590889,-0.178274
0.593171,-0.178961
0.595453,-0.179648
0.597734,-0.180335
0.600016,-0.181022
0.602298,-0.181709
0.604580,-0.182396
0.606861,-0.183083
0.609143,-0.183770
0.611424,-0.184457
0.613706,-0.185144
0.615987,-0.185831
0.618269,-0.186518
0.620550,-0.187205
0.622831,-0.187892
0.625112,-0.188578
0.627393,-0.189265
0.629674,-0.189952
0.631955,-0.190638
0.634236,-0.191325
0.636517,-0.192012
0.638798,-0.192698
0.641078,-0.193385
0.643359,-0.194071
0.645639,-0.194758
0.647920,-0.195444
0.650200,-0.196131
0.652481,-0.196817
0.654761,-0.197504
0.657041,-0.198190
0.659321,-0.198876
0.661602,-0.199563
0.663882,-0.200249
0.666162,-0.200935
0.668441,-0.201621
0.670721,-0.202307
