ts,end,total_shot_number,tv,av,sa_rad,sa_deg,est_distance,final_x_model,final_y_model,dc_x,dc_y,in_house,class,trajectory_file
2026-02-27T11:05:52.624,4,1,2.394769,-15.707963,0.054634,3.13,38.108590,38.108590,-0.004804,-0.004804,38.108590,1,draw,trajectories\traj_032.csv
2026-02-27T11:05:52.735,4,3,2.377509,-15.707963,0.055329,3.17,37.516567,37.516567,0.027343,0.027343,37.516567,1,draw,trajectories\traj_033.csv
2026-02-27T11:05:52.851,4,5,2.402618,-15.707963,0.055272,3.17,38.379377,38.379377,0.016892,0.016892,38.379377,1,draw,trajectories\traj_034.csv
2026-02-27T11:05:52.944,4,7,2.399599,-15.707963,0.056416,3.23,38.275044,38.275044,0.061682,0.061682,38.275044,1,draw,trajectories\traj_035.csv
2026-02-27T11:05:53.036,4,9,2.399959,-15.707963,0.054143,3.10,38.287522,38.287522,-0.025426,-0.025426,38.287522,1,draw,trajectories\traj_036.csv
2026-02-27T11:05:53.131,4,11,2.397487,-15.707963,0.054535,3.12,38.202245,38.202245,-0.009542,-0.009542,38.202245,1,draw,trajectories\traj_037.csv
2026-02-27T11:05:53.228,4,13,2.381390,-15.707963,0.057339,3.29,37.649150,37.649150,0.101765,0.101765,37.649150,1,draw,trajectories\traj_038.csv
2026-02-27T11:05:53.322,4,15,2.407178,-15.707963,0.055245,3.17,38.537157,38.537157,0.014319,0.014319,38.537157,1,draw,trajectories\traj_039.csv
2026-02-27T11:05:53.433,5,1,2.397620,-15.707963,0.054542,3.13,38.206823,38.206823,-0.009327,-0.009327,38.206823,1,draw,trajectories\traj_040.csv
2026-02-27T11:05:53.522,5,3,2.403053,-15.707963,0.051079,2.93,38.394130,38.394130,-0.144253,-0.144253,38.394130,1,draw,trajectories\traj_041.csv
2026-02-27T11:05:53.617,5,5,2.388152,-15.707963,0.058282,3.34,37.880825,37.880825,0.135722,0.135722,37.880825,1,draw,trajectories\traj_042.csv
2026-02-27T11:05:53.713,5,7,2.405986,-15.707963,0.054589,3.13,38.495891,38.495891,-0.010533,-0.010533,38.495891,1,draw,trajectories\traj_043.csv
2026-02-27T11:05:53.805,5,9,2.412047,-15.707963,0.055805,3.20,38.705972,38.705972,0.034328,0.034328,38.705972,1,draw,trajectories\traj_044.csv
2026-02-27T11:05:53.906,5,11,2.423622,-15.707963,0.053442,3.06,39.108810,39.108810,-0.061852,-0.061852,39.108810,1,hit,trajectories\traj_045.csv
2026-02-27T11:05:54.019,5,13,2.406305,-15.707963,0.053982,3.09,38.506902,38.506902,-0.034002,-0.034002,38.506902,1,draw,trajectories\traj_046.csv
2026-02-27T11:05:54.115,5,15,2.412119,-15.707963,0.054445,3.12,38.708476,38.708476,-0.018324,-0.018324,38.708476,1,draw,trajectories\traj_047.csv
2026-02-27T11:05:54.220,6,1,2.401775,-15.707963,0.052562,3.01,38.350151,38.350151,-0.086732,-0.086732,38.350151,1,draw,trajectories\traj_048.csv
2026-02-27T11:05:54.322,6,3,2.388570,-15.707963,0.054269,3.11,37.895410,37.895410,-0.016442,-0.016442,37.895410,1,draw,trajectories\traj_049.csv
2026-02-27T11:05:54.441,6,5,2.419704,-15.707963,0.053737,3.08,38.972217,38.972217,-0.048751,-0.048751,38.972217,1,draw,trajectories\traj_050.csv
2026-02-27T11:05:54.551,6,7,2.407470,-15.707963,0.052586,3.01,38.547159,38.547159,-0.088272,-0.088272,38.547159,1,draw,trajectories\traj_051.csv
2026-02-27T11:05:54.666,6,9,2.407525,-15.707963,0.054112,3.10,38.549150,38.549150,-0.029479,-0.029479,38.549150,1,draw,trajectories\traj_052.csv
2026-02-27T11:05:54.779,6,11,2.407978,-15.707963,0.056363,3.23,38.564830,38.564830,0.057142,0.057142,38.564830,1,draw,trajectories\traj_053.csv
2026-02-27T11:05:54.907,6,13,2.404728,-15.707963,0.054865,3.14,38.452356,38.452356,0.000528,0.000528,38.452356,1,draw,trajectories\traj_054.csv
2026-02-27T11:05:55.004,6,15,2.398641,-15.707963,0.056308,3.23,38.242003,38.242003,0.057857,0.057857,38.242003,1,draw,trajectories\traj_055.csv
2026-02-27T11:05:55.117,7,1,2.401873,-15.707963,0.054929,3.15,38.353642,38.353642,0.004012,0.004012,38.353642,1,draw,trajectories\traj_056.csv
2026-02-27T11:05:55.210,7,3,2.401459,-15.707963,0.054447,3.12,38.339331,38.339331,-0.014339,-0.014339,38.339331,1,draw,trajectories\traj_057.csv
2026-02-27T11:05:55.303,7,5,2.401073,-15.707963,0.051831,2.97,38.325844,38.325844,-0.114445,-0.114445,38.325844,1,draw,trajectories\traj_058.csv
2026-02-27T11:05:55.400,7,7,2.395531,-15.707963,0.055296,3.17,38.134813,38.134813,0.020181,0.020181,38.134813,1,draw,trajectories\traj_059.csv
2026-02-27T11:05:55.490,7,9,2.404033,-15.707963,0.054459,3.12,38.428294,38.428294,-0.014835,-0.014835,38.428294,1,draw,trajectories\traj_060.csv
2026-02-27T11:05:55.582,7,11,2.424632,-15.707963,0.052856,3.03,39.144016,39.144016,-0.085201,-0.085201,39.144016,1,hit,trajectories\traj_061.csv
2026-02-27T11:05:55.675,7,13,2.406298,-15.707963,0.052919,3.03,38.506612,38.506612,-0.074944,-0.074944,38.506612,1,draw,trajectories\traj_062.csv
2026-02-27T11:05:55.768,7,15,2.413708,-15.707963,0.055748,3.19,38.763660,38.763660,0.031593,0.031593,38.763660,1,draw,trajectories\traj_063.csv
2026-02-27T11:05:55.882,8,1,2.407179,-15.707963,0.059801,3.43,38.536737,38.536737,0.189889,0.189889,38.536737,1,draw,trajectories\traj_064.csv
2026-02-27T11:05:55.976,8,3,2.404908,-15.707963,0.053437,3.06,38.458546,38.458546,-0.054450,-0.054450,38.458546,1,draw,trajectories\traj_065.csv
2026-02-27T11:05:56.070,8,5,2.409015,-15.707963,0.053352,3.06,38.600749,38.600749,-0.059365,-0.059365,38.600749,1,draw,trajectories\traj_066.csv
2026-02-27T11:05:56.165,8,7,2.401885,-15.707963,0.055190,3.16,38.354062,38.354062,0.013994,0.013994,38.354062,1,draw,trajectories\traj_067.csv
2026-02-27T11:05:56.257,8,9,2.403810,-15.707963,0.054250,3.11,38.420587,38.420587,-0.022788,-0.022788,38.420587,1,draw,trajectories\traj_068.csv
2026-02-27T11:05:56.365,8,11,2.405920,-15.707963,0.055362,3.17,38.493573,38.493573,0.019255,0.019255,38.493573,1,draw,trajectories\traj_069.csv
2026-02-27T11:05:56.470,8,13,2.413294,-15.707963,0.052855,3.03,38.749211,38.749211,-0.080366,-0.080366,38.749211,1,draw,trajectories\traj_070.csv
2026-02-27T11:05:56.572,8,15,2.395789,-15.707963,0.055445,3.18,38.143730,38.143730,0.025778,0.025778,38.143730,1,draw,trajectories\traj_071.csv
2026-02-27T11:05:56.676,9,1,2.413595,-15.707963,0.054068,3.10,38.759741,38.759741,-0.033494,-0.033494,38.759741,1,draw,trajectories\traj_072.csv
2026-02-27T11:05:56.769,9,3,2.395706,-15.707963,0.053257,3.05,38.140819,38.140819,-0.057655,-0.057655,38.140819,1,draw,trajectories\traj_073.csv
2026-02-27T11:05:56.868,9,5,2.392384,-15.707963,0.055111,3.16,38.026505,38.026505,0.014180,0.014180,38.026505,1,draw,trajectories\traj_074.csv
2026-02-27T11:05:56.968,9,7,2.410945,-15.707963,0.059734,3.42,38.667304,38.667304,0.186626,0.186626,38.667304,1,draw,trajectories\traj_075.csv
2026-02-27T11:05:57.058,9,9,2.383997,-15.707963,0.054914,3.15,37.738566,37.738566,0.009574,0.009574,37.738566,1,draw,trajectories\traj_076.csv
2026-02-27T11:05:57.155,9,11,2.411510,-15.707963,0.057082,3.27,38.687251,38.687251,0.083922,0.083922,38.687251,1,draw,trajectories\traj_077.csv
2026-02-27T11:05:57.251,9,13,2.393172,-15.707963,0.054714,3.13,38.053623,38.053623,-0.001169,-0.001169,38.053623,1,draw,trajectories\traj_078.csv
2026-02-27T11:05:57.347,9,15,2.410236,-15.707963,0.054387,3.12,38.643127,38.643127,-0.019865,-0.019865,38.643127,1,draw,trajectories\traj_079.csv
