end,total_shot_number,shot_number,shooter_team,team0_stones,team1_stones,translational_velocity,angular_velocity,shot_angle
0,1,0,team0,1,0,2.4150767534122095,-1.570796327,1.5183483000130775
0,2,1,team1,1,1,2.3933527403767267,-15.707963267948966,1.5150597599003401
0,3,1,team0,2,1,2.417732421512106,-1.570796327,1.516212805350928
0,4,2,team1,2,2,2.4097913637606636,15.707963267948966,1.6266272306401632
0,5,2,team0,3,2,2.4008903940884836,-1.570796327,1.5155439538037525
0,6,3,team1,3,3,2.400840950464014,15.707963267948966,1.6264458538160285
0,7,3,team0,4,3,2.3989980649301246,-1.570796327,1.5152511580073933
0,8,4,team1,4,4,2.3969679301373024,15.707963267948966,1.6297278001775286
0,9,4,team0,5,4,2.3971156304543815,-1.570796327,1.5150927215688754
0,10,5,team1,5,5,2.402957468631293,15.707963267948966,1.6266911106127298
0,11,5,team0,6,5,2.389966503712582,-1.570796327,1.5180247797429058
0,12,6,team1,5,5,4.0029967678161436,0.0,1.5714397628763817
0,13,6,team0,6,5,2.3937178992797614,-1.570796327,1.5175702153942483
0,14,7,team1,5,5,4.00716343234991,0.0,1.5635327576274056
0,15,7,team0,6,5,2.3945808303041103,-1.570796327,1.5189932520369736
0,16,8,team1,3,5,4.004464642449826,0.0,1.572499659991789
1,1,0,team0,1,0,2.3986712769785528,-1.570796327,1.5152621219631122
1,2,1,team1,1,1,2.397958493617125,-15.707963267948966,1.5175874231606152
1,3,1,team0,2,1,2.4011966069481914,-1.570796327,1.5186254073239094
1,4,2,team1,2,2,2.400134982129274,15.707963267948966,1.6282864850935523
1,5,2,team0,3,2,2.400821374075173,-1.570796327,1.5183543877593815
1,6,3,team1,3,3,2.403965812326168,15.707963267948966,1.6311017942653472
1,7,3,team0,4,3,2.4016506570546685,-1.570796327,1.5210907848737005
1,8,4,team1,4,4,2.3992801863610675,15.707963267948966,1.6260278955997283
1,9,4,team0,5,4,2.398570824595672,-1.570796327,1.51242930955441
1,10,5,team1,5,5,2.409327260239659,15.707963267948966,1.6279681785865094
1,11,5,team0,6,5,2.4137557626305775,-1.570796327,1.5186322477919731
1,12,6,team1,4,4,4.0105693867305785,0.0,1.5769148778704958
1,13,6,team0,5,4,2.4035205357155456,-1.570796327,1.5185505172021168
1,14,7,team1,3,4,3.9960658876780704,0.0,1.57837079899234
1,15,7,team0,4,4,2.409251130975679,-1.570796327,1.5149014897112216
1,16,8,team1,3,4,4.002945555347149,0.0,1.567710805060219
2,1,0,team0,1,0,2.4002906141137705,-1.570796327,1.51726405311261
2,2,1,team1,1,1,2.4024394844968313,-15.707963267948966,1.5161981625088956
2,3,1,team0,2,1,2.4071651323201233,-1.570796327,1.5158485779947015
2,4,2,team1,2,2,2.396773395823414,15.707963267948966,1.6279478950685247
2,5,2,team0,3,2,2.4044040791755497,-1.570796327,1.5134444001823821
2,6,3,team1,3,3,2.3988911211228667,15.707963267948966,1.628451679685665
2,7,3,team0,4,3,2.403995037638159,-1.570796327,1.5158563084481942
2,8,4,team1,4,4,2.400605861171767,15.707963267948966,1.6243329246217035
2,9,4,team0,5,4,2.4033681169123735,-1.570796327,1.5163286640513605
2,10,5,team1,5,5,2.40381157983786,-15.707963267948966,1.5198313844427251
2,11,5,team0,6,5,2.394638966103154,-1.570796327,1.5145932299342266
2,12,6,team1,6,5,3.9996792398155883,0.0,1.5637619065363844
2,13,6,team0,7,5,2.401411744476134,-1.570796327,1.5155595428414292
2,14,7,team1,5,3,3.9955695813435286,0.0,1.567052942044299
2,15,7,team0,6,3,2.4149813942751144,-1.570796327,1.5169666623651659
2,16,8,team1,5,4,3.9964410351042456,0.0,1.5665477254286113
3,1,0,team1,0,1,2.4031748031297875,-15.707963267948966,1.5160024567248838
3,2,1,team0,1,1,2.401925292894656,-1.570796327,1.5173325703496197
3,3,1,team1,1,2,2.4011592354768507,15.707963267948966,1.6270716308536273
3,4,2,team0,2,2,2.391904014264355,-1.570796327,1.5166466210981862
3,5,2,team1,2,3,2.414677766351801,-15.707963267948966,1.5104724707262924
3,6,3,team0,3,3,2.4024098018212086,-1.570796327,1.5167721278194832
3,7,3,team1,3,4,2.4000571566695657,-15.707963267948966,1.5108897158467962
3,8,4,team0,4,4,2.399830318423471,-1.570796327,1.5145542394374387
3,9,4,team1,4,5,2.382803692493145,-15.707963267948966,1.511681963645173
3,10,5,team0,5,5,2.3828009368169436,-1.570796327,1.5179997298684287
3,11,5,team1,2,5,4.005957649643985,0.0,1.5699549207594394
3,12,6,team0,3,5,2.4022693104839785,-1.570796327,1.516679627243493
3,13,6,team1,3,5,4.0023359710660475,0.0,1.5592821109072
3,14,7,team0,4,5,2.3982528034822885,-1.570796327,1.5192922944098788
3,15,7,team1,4,3,3.995272315046896,0.0,1.5628632216933764
3,16,8,team0,5,3,2.3960507493988854,-1.570796327,1.51513623981295
4,1,0,team0,1,0,2.389648715358336,-1.570796327,1.5170738668700439
4,2,1,team1,1,1,2.4071105279928493,-15.707963267948966,1.5131756717803648
4,3,1,team0,2,1,2.396092823145221,-1.570796327,1.5168413421218327
4,4,2,team1,2,2,2.384456693431009,15.707963267948966,1.633936368403649
4,5,2,team0,3,2,2.39488937404358,-1.570796327,1.5190211001471785
4,6,3,team1,3,3,2.3882081151167087,-15.707963267948966,1.5162667114542165
4,7,3,team0,4,3,2.385441768808446,-1.570796327,1.5139263426654483
4,8,4,team1,4,4,2.3850977444166515,-15.707963267948966,1.5111499501834176
4,9,4,team0,5,4,2.392222949331853,-1.570796327,1.5172585181730125
4,10,5,team1,5,5,2.3882253480120657,-15.707963267948966,1.5165115753662142
4,11,5,team0,6,5,2.3955229742525783,-1.570796327,1.5206835857175018
4,12,6,team1,6,4,4.004667785803882,0.0,1.575172370178097
4,13,6,team0,7,4,2.4003908679966104,-1.570796327,1.5163205375513402
4,14,7,team1,7,3,3.9868375171045445,0.0,1.5668035023069613
4,15,7,team0,8,3,2.393320760826642,-1.570796327,1.5143150309975826
4,16,8,team1,8,3,4.001329325221019,0.0,1.5624826632617856
5,1,0,team1,0,1,2.417379157506887,-15.707963267948966,1.519644180702596
5,2,1,team0,1,1,2.3925434276021673,-1.570796327,1.51537616885854
5,3,1,team1,1,2,2.3944821011716173,-15.707963267948966,1.5180878259756478
