x,y
-0.000000,0.000000
-0.000003,0.002419
-0.000006,0.004839
-0.000009,0.007258
-0.000011,0.009677
-0.000014,0.012096
-0.000017,0.014515
-0.000020,0.016934
-0.000023,0.019353
-0.000025,0.021772
-0.000028,0.024191
-0.000031,0.026609
-0.000034,0.029028
-0.000036,0.031446
-0.000039,0.033865
-0.000042,0.036283
-0.000045,0.038702
-0.000047,0.041120
-0.000050,0.043538
-0.000053,0.045956
-0.000055,0.048374
-0.000058,0.050792
-0.000061,0.053210
-0.000063,0.055628
-0.000066,0.058046
-0.000069,0.060463
-0.000071,0.062881
-0.000074,0.065299
-0.000076,0.067716
-0.000079,0.070133
-0.000081,0.072551
-0.000084,0.074968
-0.000087,0.077385
-0.000089,0.079802
-0.000092,0.082220
-0.000094,0.084637
-0.000097,0.087053
-0.000099,0.089470
-0.000102,0.091887
-0.000104,0.094304
-0.000107,0.096721
-0.000109,0.099137
-0.000111,0.101554
-0.000114,0.103970
-0.000116,0.106386
-0.000119,0.108803
-0.000121,0.111219
-0.000124,0.113635
-0.000126,0.116051
-0.000128,0.118467
-0.000131,0.120883
-0.000133,0.123299
-0.000135,0.125715
-0.000138,0.128131
-0.000140,0.130546
-0.000142,0.132962
-0.000145,0.135378
-0.000147,0.137793
-0.000149,0.140209
-0.000151,0.142624
-0.000154,0.145039
-0.000156,0.147454
-0.000158,0.149870
-0.000160,0.152285
-0.000163,0.154700
-0.000165,0.157115
-0.000167,0.159529
-0.000169,0.161944
-0.000171,0.164359
-0.000174,0.166774
-0.000176,0.169188
-0.000178,0.171603
-0.000180,0.174017
-0.000182,0.176431
-0.000184,0.178846
-0.000186,0.181260
-0.000188,0.183674
-0.000191,0.186088
-0.000193,0.188502
-0.000195,0.190916
-0.000197,0.193330
-0.000199,0.195744
-0.000201,0.198158
-0.000203,0.200571
-0.000205,0.202985
-0.000207,0.205398
-0.000209,0.207812
-0.000211,0.210225
-0.000213,0.212639
-0.000215,0.215052
-0.000217,0.217465
-0.000219,0.219878
-0.000221,0.222291
-0.000222,0.224704
-0.000224,0.227117
-0.000226,0.229530
-0.000228,0.231943
-0.000230,0.234356
-0.000232,0.236768
-0.000234,0.239181
-0.000236,0.241593
-0.000237,0.244006
-0.000239,0.246418
-0.000241,0.248830
-0.000243,0.251243
-0.000245,0.253655
-0.000246,0.256067
-0.000248,0.258479
-0.000250,0.260891
-0.000252,0.263303
-0.000254,0.265714
-0.000255,0.268126
-0.000257,0.270538
-0.000259,0.272949
-0.000260,0.275361
-0.000262,0.277772
-0.000264,0.280184
-0.000265,0.282595
-0.000267,0.285006
-0.000269,0.287418
-0.000270,0.289829
-0.000272,0.292240
-0.000274,0.294651
-0.000275,0.297062
-0.000277,0.299472
-0.000279,0.301883
-0.000280,0.304294
-0.000282,0.306705
-0.000283,0.309115
-0.000285,0.311526
-0.000286,0.313936
-0.000288,0.316346
-0.000289,0.318757
-0.000291,0.321167
-0.000292,0.323577
-0.000294,0.325987
-0.000295,0.328397
-0.000297,0.330807
-0.000298,0.333217
-0.000300,0.335627
-0.000301,0.338036
-0.000303,0.340446
-0.000304,0.342856
-0.000305,0.345265
-0.000307,0.347675
-0.000308,0.350084
-0.000310,0.352493
-0.000311,0.354902
-0.000312,0.357312
-0.000314,0.359721
-0.000315,0.362130
-0.000316,0.364539
-0.000318,0.366948
-0.000319,0.369356
-0.000320,0.371765
-0.000322,0.374174
-0.000323,0.376583
-0.000324,0.378991
-0.000325,0.381400
-0.000327,0.383808
-0.000328,0.386216
-0.000329,0.388625
-0.000330,0.391033
-0.000331,0.393441
-0.000333,0.395849
-0.000334,0.398257
-0.000335,0.400665
-0.000336,0.403073
-0.000337,0.405481
-0.000338,0.407888
-0.000340,0.410296
-0.000341,0.412703
-0.000342,0.415111
-0.000343,0.417518
-0.000344,0.419926
-0.000345,0.422333
-0.000346,0.424740
-0.000347,0.427147
-0.000348,0.429555
-0.000349,0.431962
-0.000350,0.434368
-0.000351,0.436775
-0.000352,0.439182
-0.000353,0.441589
-0.000354,0.443996
-0.000355,0.446402
-0.000356,0.448809
-0.000357,0.451215
-0.000358,0.453622
-0.000359,0.456028
-0.000360,0.458434
-0.000361,0.460840
-0.000362,0.463246
-0.000363,0.465653
-0.000364,0.468058
-0.000365,0.470464
-0.000365,0.472870
-0.000366,0.475276
-0.000367,0.477682
-0.000368,0.480087
-0.000369,0.482493
-0.000370,0.484898
-0.000370,0.487304
-0.000371,0.489709
-0.000372,0.492114
-0.000373,0.494520
-0.000374,0.496925
-0.000374,0.499330
-0.000375,0.501735
-0.000376,0.504140
-0.000376,0.506545
-0.000377,0.508950
-0.000378,0.511354
-0.000379,0.513759
-0.000379,0.516163
-0.000380,0.518568
-0.000381,0.520972
-0.000381,0.523377
-0.000382,0.525781
-0.000383,0.528185
-0.000383,0.530590
-0.000384,0.532994
-0.000384,0.535398
-0.000385,0.537802
-0.000386,0.540206
-0.000386,0.542609
-0.000387,0.545013
-0.000387,0.547417
-0.000388,0.549820
-0.000388,0.552224
-0.000389,0.554628
-0.000389,0.557031
-0.000390,0.559434
-0.000390,0.561838
-0.000391,0.564241
-0.000391,0.566644
-0.000392,0.569047
-0.000392,0.571450
-0.000393,0.573853
-0.000393,0.576256
-0.000393,0.578659
-0.000394,0.581061
-0.000394,0.583464
-0.000395,0.585866
-0.000395,0.588269
-0.000395,0.590671
-0.000396,0.593074
-0.000396,0.595476
-0.000396,0.597878
-0.000397,0.600280
-0.000397,0.602683
-0.000397,0.605085
-0.000398,0.607487
-0.000398,0.609888
-0.000398,0.612290
-0.000398,0.614692
-0.000399,0.617094
-0.000399,0.619495
-0.000399,0.621897
-0.000399,0.624298
-0.000400,0.626700
-0.000400,0.629101
-0.000400,0.631502
-0.000400,0.633903
-0.000400,0.636305
-0.000401,0.638706
-0.000401,0.641107
-0.000401,0.643508
-0.000401,0.645908
-0.000401,0.648309
-0.000401,0.650710
-0.000401,0.653110
-0.000401,0.655511
-0.000402,0.657912
-0.000402,0.660312
-0.000402,0.662712
-0.000402,0.665113
-0.000402,0.667513
-0.000402,0.669913
-0.000402,0.672313
-0.000402,0.674713
-0.000402,0.677113
-0.000402,0.679513
-0.000402,0.681913
-0.000402,0.684312
-0.000402,0.686712
-0.000402,0.689112
-0.000402,0.691511
-0.000401,0.693911
-0.000401,0.696310
-0.000401,0.698709
-0.000401,0.701109
-0.000401,0.703508
-0.000401,0.705907
-0.000401,0.708306
-0.000401,0.710705
-0.000401,0.713104
-0.000400,0.715503
-0.000400,0.717901
-0.000400,0.720300
-0.000400,0.722699
-0.000400,0.725097
-0.000399,0.727496
-0.000399,0.729894
-0.000399,0.732292
-0.000399,0.734691
-0.000398,0.737089
-0.000398,0.739487
-0.000398,0.741885
-0.000398,0.744283
-0.000397,0.746681
-0.000397,0.749079
-0.000397,0.751477
-0.000396,0.753874
-0.000396,0.756272
-0.000396,0.758670
-0.000395,0.761067
-0.000395,0.763465
-0.000395,0.765862
-0.000394,0.768259
-0.000394,0.770657
-0.000393,0.773054
-0.000393,0.775451
