x,y
-0.000000,0.000000
0.000005,0.002420
0.000009,0.004840
0.000014,0.007260
0.000018,0.009680
0.000023,0.012100
0.000027,0.014519
0.000032,0.016939
0.000037,0.019359
0.000041,0.021778
0.000046,0.024198
0.000050,0.026617
0.000055,0.029036
0.000060,0.031456
0.000064,0.033875
0.000069,0.036294
0.000074,0.038713
0.000078,0.041132
0.000083,0.043551
0.000088,0.045970
0.000092,0.048388
0.000097,0.050807
0.000102,0.053226
0.000107,0.055644
0.000111,0.058063
0.000116,0.060481
0.000121,0.062899
0.000126,0.065318
0.000130,0.067736
0.000135,0.070154
0.000140,0.072572
0.000145,0.074990
0.000150,0.077408
0.000154,0.079826
0.000159,0.082244
0.000164,0.084661
0.000169,0.087079
0.000174,0.089497
0.000179,0.091914
0.000183,0.094331
0.000188,0.096749
0.000193,0.099166
0.000198,0.101583
0.000203,0.104001
0.000208,0.106418
0.000213,0.108835
0.000218,0.111252
0.000223,0.113668
0.000228,0.116085
0.000233,0.118502
0.000238,0.120919
0.000243,0.123335
0.000248,0.125752
0.000253,0.128168
0.000258,0.130585
0.000263,0.133001
0.000268,0.135417
0.000273,0.137833
0.000278,0.140250
0.000283,0.142666
0.000288,0.145082
0.000293,0.147498
0.000298,0.149913
0.000303,0.152329
0.000308,0.154745
0.000313,0.157160
0.000319,0.159576
0.000324,0.161992
0.000329,0.164407
0.000334,0.166822
0.000339,0.169238
0.000344,0.171653
0.000349,0.174068
0.000355,0.176483
0.000360,0.178898
0.000365,0.181313
0.000370,0.183728
0.000375,0.186143
0.000381,0.188557
0.000386,0.190972
0.000391,0.193387
0.000396,0.195801
0.000402,0.198216
0.000407,0.200630
0.000412,0.203044
0.000417,0.205459
0.000423,0.207873
0.000428,0.210287
0.000433,0.212701
0.000439,0.215115
0.000444,0.217529
0.000449,0.219943
0.000455,0.222356
0.000460,0.224770
0.000465,0.227184
0.000471,0.229597
0.000476,0.232011
0.000482,0.234424
0.000487,0.236837
0.000492,0.239251
0.000498,0.241664
0.000503,0.244077
0.000509,0.246490
0.000514,0.248903
0.000520,0.251316
0.000525,0.253729
0.000531,0.256142
0.000536,0.258554
0.000541,0.260967
0.000547,0.263380
0.000553,0.265792
0.000558,0.268205
0.000564,0.270617
0.000569,0.273029
0.000575,0.275441
0.000580,0.277854
0.000586,0.280266
0.000591,0.282678
0.000597,0.285090
0.000603,0.287502
0.000608,0.289913
0.000614,0.292325
0.000619,0.294737
0.000625,0.297148
0.000631,0.299560
0.000636,0.301971
0.000642,0.304383
0.000648,0.306794
0.000653,0.309205
0.000659,0.311617
0.000665,0.314028
0.000670,0.316439
0.000676,0.318850
0.000682,0.321261
0.000687,0.323671
0.000693,0.326082
0.000699,0.328493
0.000705,0.330904
0.000710,0.333314
0.000716,0.335725
0.000722,0.338135
0.000728,0.340545
0.000734,0.342956
0.000739,0.345366
0.000745,0.347776
0.000751,0.350186
0.000757,0.352596
0.000763,0.355006
0.000769,0.357416
0.000774,0.359826
0.000780,0.362235
0.000786,0.364645
0.000792,0.367055
0.000798,0.369464
0.000804,0.371874
0.000810,0.374283
0.000816,0.376692
0.000822,0.379102
0.000827,0.381511
0.000833,0.383920
0.000839,0.386329
