x,y
0.000000,0.000000
0.002394,0.000132
0.004788,0.000264
0.007182,0.000396
0.009575,0.000527
0.011969,0.000659
0.014363,0.000791
0.016756,0.000923
0.019150,0.001055
0.021543,0.001187
0.023936,0.001319
0.026330,0.001451
0.028723,0.001583
0.031116,0.001715
0.033509,0.001847
0.035902,0.001979
0.038295,0.002111
0.040688,0.002242
0.043080,0.002374
0.045473,0.002506
0.047866,0.002638
0.050258,0.002770
0.052651,0.002902
0.055043,0.003034
0.057436,0.003166
0.059828,0.003298
0.062220,0.003430
0.064612,0.003562
0.067004,0.003694
0.069396,0.003826
0.071788,0.003958
0.074180,0.004091
0.076572,0.004223
0.078963,0.004355
0.081355,0.004487
0.083747,0.004619
0.086138,0.004751
0.088530,0.004883
0.090921,0.005015
0.093312,0.005147
0.095704,0.005279
0.098095,0.005411
0.100486,0.005543
0.102877,0.005675
0.105268,0.005808
0.107659,0.005940
0.110049,0.006072
0.112440,0.006204
0.114831,0.006336
0.117221,0.006468
0.119612,0.006600
0.122002,0.006733
0.124393,0.006865
0.126783,0.006997
0.129173,0.007129
0.131564,0.007261
0.133954,0.007394
0.136344,0.007526
0.138734,0.007658
0.141124,0.007790
0.143513,0.007922
0.145903,0.008055
0.148293,0.008187
0.150682,0.008319
0.153072,0.008451
0.155461,0.008583
0.157851,0.008716
0.160240,0.008848
0.162629,0.008980
0.165019,0.009113
0.167408,0.009245
0.169797,0.009377
0.172186,0.009509
0.174575,0.009642
0.176964,0.009774
0.179352,0.009906
0.181741,0.010039
0.184130,0.010171
0.186518,0.010303
0.188907,0.010435
0.191295,0.010568
0.193684,0.010700
0.196072,0.010833
0.198460,0.010965
0.200848,0.011097
0.203236,0.011230
0.205624,0.011362
0.208012,0.011494
0.210400,0.011627
0.212788,0.011759
0.215176,0.011891
0.217563,0.012024
0.219951,0.012156
0.222338,0.012289
0.224726,0.012421
0.227113,0.012554
0.229501,0.012686
0.231888,0.012818
0.234275,0.012951
0.236662,0.013083
0.239049,0.013216
0.241436,0.013348
0.243823,0.013481
0.246210,0.013613
0.248597,0.013746
0.250983,0.013878
0.253370,0.014011
0.255756,0.014143
0.258143,0.014276
0.260529,0.014408
0.262916,0.014541
0.265302,0.014673
0.267688,0.014806
0.270074,0.014938
0.272460,0.015071
0.274846,0.015203
0.277232,0.015336
0.279618,0.015468
0.282004,0.015601
0.284390,0.015733
0.286775,0.015866
0.289161,0.015999
0.291546,0.016131
0.293932,0.016264
0.296317,0.016396
0.298702,0.016529
0.301088,0.016661
0.303473,0.016794
0.305858,0.016927
0.308243,0.017059
0.310628,0.017192
0.313013,0.017325
0.315397,0.017457
0.317782,0.017590
0.320167,0.017722
0.322551,0.017855
0.324936,0.017988
0.327320,0.018120
0.329705,0.018253
0.332089,0.018386
0.334473,0.018519
0.336857,0.018651
0.339241,0.018784
0.341625,0.018917
0.344009,0.019049
0.346393,0.019182
0.348777,0.019315
0.351161,0.019447
0.353545,0.019580
0.355928,0.019713
0.358312,0.019846
0.360695,0.019978
0.363079,0.020111
0.365462,0.020244
0.367845,0.020377
0.370228,0.020509
0.372611,0.020642
0.374995,0.020775
0.377378,0.020908
0.379760,0.021041
0.382143,0.021173
0.384526,0.021306
0.386909,0.021439
0.389291,0.021572
0.391674,0.021705
0.394056,0.021838
0.396439,0.021970
0.398821,0.022103
0.401203,0.022236
0.403586,0.022369
0.405968,0.022502
0.408350,0.022635
0.410732,0.022768
0.413114,0.022900
0.415496,0.023033
0.417877,0.023166
0.420259,0.023299
0.422641,0.023432
0.425022,0.023565
0.427404,0.023698
0.429785,0.023831
0.432167,0.023964
0.434548,0.024097
0.436929,0.024230
0.439310,0.024362
0.441692,0.024495
0.444073,0.024628
0.446454,0.024761
0.448834,0.024894
0.451215,0.025027
0.453596,0.025160
0.455977,0.025293
0.458357,0.025426
0.460738,0.025559
0.463118,0.025692
0.465499,0.025825
0.467879,0.025958
0.470259,0.026091
0.472639,0.026224
0.475019,0.026357
0.477400,0.026490
0.479780,0.026623
0.482159,0.026756
0.484539,0.026890
0.486919,0.027023
0.489299,0.027156
0.491678,0.027289
0.494058,0.027422
0.496437,0.027555
0.498817,0.027688
0.501196,0.027821
0.503575,0.027954
0.505955,0.028087
0.508334,0.028220
0.510713,0.028354
0.513092,0.028487
0.515471,0.028620
0.517850,0.028753
0.520228,0.028886
0.522607,0.029019
0.524986,0.029152
0.527364,0.029286
0.529743,0.029419
0.532121,0.029552
0.534500,0.029685
0.536878,0.029818
0.539256,0.029951
0.541634,0.030085
0.544012,0.030218
0.546390,0.030351
0.548768,0.030484
0.551146,0.030617
0.553524,0.030751
0.555902,0.030884
0.558279,0.031017
0.560657,0.031150
0.563035,0.031284
0.565412,0.031417
0.567789,0.031550
0.570167,0.031683
0.572544,0.031817
0.574921,0.031950
0.577298,0.032083
0.579675,0.032217
0.582052,0.032350
0.584429,0.032483
0.586806,0.032616
0.589183,0.032750
