end,total_shot_number,shot_number,shooter_team,team0_stones,team1_stones,translational_velocity,angular_velocity,shot_angle
5,9,4,team0,5,4,2.404732927489744,15.707963267948966,1.6241632186000665
5,10,5,team1,5,5,2.4070376631327077,-1.570796327,1.516006501014754
5,11,5,team0,6,5,2.3911868183659366,15.707963267948966,1.627368956278667
5,12,6,team1,6,6,2.396937125143243,-1.570796327,1.5166867628191039
5,13,6,team0,7,6,2.3950128713319945,15.707963267948966,1.6248443338921255
5,14,7,team1,7,7,2.4037140157096837,-1.570796327,1.5177319404840397
5,15,7,team0,8,7,2.404209812253048,15.707963267948966,1.6263375453357483
5,16,8,team1,8,8,2.39280029734813,-1.570796327,1.5156226136217819
6,1,0,team1,0,1,2.3940962110257233,-1.570796327,1.5172893414626494
6,2,1,team0,0,1,3.9935369057063332,0.1,1.5696391569946837
6,3,1,team1,0,2,2.3931190564300815,-1.570796327,1.5170488790380667
6,4,2,team0,0,2,4.001347911093584,-0.1,1.570699540366025
6,5,2,team1,0,3,2.4093679412613103,-1.570796327,1.5187137769592518
6,6,3,team0,0,3,3.993097962511355,0.1,1.5717473439927423
6,7,3,team1,0,4,2.3901846525821364,-1.570796327,1.5183632715068165
6,8,4,team0,0,3,4.004471664808956,0.1,1.5758537905558132
6,9,4,team1,0,4,2.4052284109082906,-1.570796327,1.5190828158562377
6,10,5,team0,0,3,3.9974646084669474,0.1,1.576797404691025
6,11,5,team1,0,4,2.3902925025249253,-1.570796327,1.5169199733829768
6,12,6,team0,0,2,3.997146691455338,0.1,1.5807239156045596
6,13,6,team1,0,3,2.402879016021083,-1.570796327,1.5156212481935527
6,14,7,team0,0,2,4.012851518433946,-0.1,1.5718368676348222
6,15,7,team1,0,3,2.415809924020774,-1.570796327,1.5183481280632214
6,16,8,team0,0,2,4.001449933446589,-0.1,1.5676398285129114
7,1,0,team0,1,0,2.4074191826386064,-15.707963267948966,1.5131822552206853
7,2,1,team1,1,1,2.3849056067510706,-1.570796327,1.516508552521782
7,3,1,team0,2,1,2.413269371880447,-15.707963267948966,1.5144540926689758
7,4,2,team1,2,2,2.403833391245911,-1.570796327,1.5144350263950919
7,5,2,team0,2,1,3.9946957150334454,-0.1,1.5685538522561784
7,6,3,team1,2,2,2.3939254528039404,-1.570796327,1.5161779882148605
7,7,3,team0,2,2,4.000135958586017,-0.1,1.5698565200396384
7,8,4,team1,2,3,2.391356972326388,-1.570796327,1.515874563946864
7,9,4,team0,2,3,3.997276872530268,-0.1,1.5680619647193137
7,10,5,team1,2,4,2.4089500336104077,-1.570796327,1.5166389599318888
7,11,5,team0,1,3,4.004666974797313,-0.1,1.5676630851676925
7,12,6,team1,1,4,2.3911982575547515,-1.570796327,1.517764813898054
7,13,6,team0,1,4,3.999710229653268,-0.1,1.5685993963409692
7,14,7,team1,1,5,2.398278431806159,-1.570796327,1.5175299687266055
7,15,7,team0,2,4,4.003984363421901,-0.1,1.5693380219398385
7,16,8,team1,2,5,2.3880992041055906,-1.570796327,1.5167005874757036
8,1,0,team0,1,0,2.40369312970322,-15.707963267948966,1.5173596064318904
8,2,1,team1,1,1,2.403662128028998,-1.570796327,1.513819658042619
8,3,1,team0,2,1,2.4027302731643454,15.707963267948966,1.629219491296291
8,4,2,team1,2,2,2.3955032431234833,-1.570796327,1.5150394910129268
8,5,2,team0,2,1,3.9947530335584673,-0.1,1.5679310930694592
8,6,3,team1,2,2,2.3782449880681016,-1.570796327,1.5190900774470926
8,7,3,team0,3,2,2.3986773975048687,15.707963267948966,1.6263630156590982
8,8,4,team1,3,3,2.399420871760448,-1.570796327,1.5176152588152578
8,9,4,team0,4,3,2.3990291749739807,15.707963267948966,1.6247502491097818
8,10,5,team1,4,4,2.3950078814307862,-1.570796327,1.516615211783027
8,11,5,team0,5,4,2.3889240084114816,15.707963267948966,1.6255992067411915
8,12,6,team1,5,5,2.3978435416851775,-1.570796327,1.5144463025218475
8,13,6,team0,6,5,2.394223256090269,15.707963267948966,1.6319836537937922
8,14,7,team1,6,6,2.3903006500195154,-1.570796327,1.5132562159320875
8,15,7,team0,7,6,2.4040617402012976,15.707963267948966,1.6308092073804257
8,16,8,team1,7,7,2.396158050445394,-1.570796327,1.5164938060698288
9,1,0,team1,0,1,2.3995593866003713,-1.570796327,1.5128229879236863
9,2,1,team0,0,1,3.993966801044142,-0.1,1.5669316361669723
9,3,1,team1,0,2,2.397573731528741,-1.570796327,1.5158422622171224
9,4,2,team0,0,2,4.0121900356585,-0.1,1.5677523676455791
9,5,2,team1,0,3,2.4113447574500744,-1.570796327,1.5200412607917129
9,6,3,team0,0,3,3.9976360313525743,-0.1,1.5708315129642112
9,7,3,team1,0,4,2.3981050697695525,-1.570796327,1.5173912930356106
9,8,4,team0,0,2,3.9911501879166047,-0.1,1.5683485355049651
9,9,4,team1,0,3,2.3983455093295225,-1.570796327,1.5172202074893306
9,10,5,team0,0,2,3.992798457654505,0.1,1.570827882653612
9,11,5,team1,0,3,2.389380129351148,-1.570796327,1.5145164454000761
9,12,6,team0,0,1,3.9981211320748544,0.1,1.5724780886099659
9,13,6,team1,0,2,2.4045569520205707,-1.570796327,1.51623631685292
9,14,7,team0,0,1,4.0030382698509435,-0.1,1.568517505268296
9,15,7,team1,0,2,2.385836360922816,-1.570796327,1.5150825601224327
9,16,8,team0,0,2,3.997660120849446,-0.1,1.5698293631950053
