x,y
0.000000,0.000000
0.002399,0.000131
0.004798,0.000262
0.007197,0.000393
0.009596,0.000524
0.011995,0.000655
0.014393,0.000786
0.016792,0.000916
0.019191,0.001047
0.021589,0.001178
0.023988,0.001309
0.026386,0.001440
0.028784,0.001571
0.031182,0.001702
0.033581,0.001832
0.035979,0.001963
0.038377,0.002094
0.040775,0.002225
0.043173,0.002355
0.045570,0.002486
0.047968,0.002617
0.050366,0.002747
0.052763,0.002878
0.055161,0.003009
0.057559,0.003139
0.059956,0.003270
0.062353,0.003401
0.064751,0.003531
0.067148,0.003662
0.069545,0.003793
0.071942,0.003923
0.074339,0.004054
0.076736,0.004184
0.079133,0.004315
0.081530,0.004445
0.083926,0.004576
0.086323,0.004706
0.088719,0.004837
0.091116,0.004967
0.093512,0.005098
0.095909,0.005228
0.098305,0.005359
0.100701,0.005489
0.103098,0.005619
0.105494,0.005750
0.107890,0.005880
0.110286,0.006010
0.112682,0.006141
0.115077,0.006271
0.117473,0.006401
0.119869,0.006532
0.122264,0.006662
0.124660,0.006792
0.127056,0.006923
0.129451,0.007053
0.131846,0.007183
0.134242,0.007313
0.136637,0.007443
0.139032,0.007574
0.141427,0.007704
0.143822,0.007834
0.146217,0.007964
0.148612,0.008094
0.151007,0.008224
0.153401,0.008355
0.155796,0.008485
0.158191,0.008615
0.160585,0.008745
0.162980,0.008875
0.165374,0.009005
0.167768,0.009135
0.170162,0.009265
0.172557,0.009395
0.174951,0.009525
0.177345,0.009655
0.179739,0.009785
0.182133,0.009915
0.184527,0.010045
0.186920,0.010175
0.189314,0.010305
0.191708,0.010435
0.194101,0.010564
0.196495,0.010694
0.198888,0.010824
0.201281,0.010954
0.203675,0.011084
0.206068,0.011214
0.208461,0.011343
0.210854,0.011473
0.213247,0.011603
0.215640,0.011733
0.218033,0.011863
0.220426,0.011992
0.222819,0.012122
0.225211,0.012252
0.227604,0.012381
0.229996,0.012511
0.232389,0.012641
0.234781,0.012770
0.237173,0.012900
0.239566,0.013030
0.241958,0.013159
0.244350,0.013289
0.246742,0.013418
0.249134,0.013548
0.251526,0.013678
0.253918,0.013807
0.256310,0.013937
0.258701,0.014066
0.261093,0.014196
0.263484,0.014325
0.265876,0.014455
0.268267,0.014584
0.270659,0.014714
0.273050,0.014843
0.275441,0.014972
0.277832,0.015102
0.280223,0.015231
0.282614,0.015361
0.285005,0.015490
0.287396,0.015619
0.289787,0.015749
0.292178,0.015878
0.294569,0.016007
0.296959,0.016137
0.299350,0.016266
0.301740,0.016395
0.304131,0.016524
0.306521,0.016654
0.308911,0.016783
0.311301,0.016912
0.313691,0.017041
0.316081,0.017171
0.318471,0.017300
0.320861,0.017429
0.323251,0.017558
0.325641,0.017687
0.328031,0.017816
0.330420,0.017945
0.332810,0.018075
0.335199,0.018204
0.337589,0.018333
0.339978,0.018462
0.342367,0.018591
0.344757,0.018720
0.347146,0.018849
0.349535,0.018978
0.351924,0.019107
0.354313,0.019236
0.356702,0.019365
0.359091,0.019494
0.361479,0.019623
0.363868,0.019752
0.366257,0.019881
0.368645,0.020009
0.371034,0.020138
0.373422,0.020267
0.375810,0.020396
0.378199,0.020525
0.380587,0.020654
0.382975,0.020783
0.385363,0.020911
0.387751,0.021040
0.390139,0.021169
0.392527,0.021298
0.394915,0.021426
0.397302,0.021555
0.399690,0.021684
0.402077,0.021813
0.404465,0.021941
0.406852,0.022070
0.409240,0.022199
0.411627,0.022327
0.414014,0.022456
0.416401,0.022585
0.418789,0.022713
0.421176,0.022842
0.423562,0.022970
0.425949,0.023099
0.428336,0.023228
0.430723,0.023356
0.433110,0.023485
0.435496,0.023613
0.437883,0.023742
0.440269,0.023870
0.442656,0.023999
0.445042,0.024127
0.447428,0.024256
0.449814,0.024384
0.452201,0.024512
0.454587,0.024641
0.456973,0.024769
0.459359,0.024898
0.461744,0.025026
0.464130,0.025154
0.466516,0.025283
0.468902,0.025411
0.471287,0.025539
0.473673,0.025668
0.476058,0.025796
0.478443,0.025924
0.480829,0.026052
0.483214,0.026181
0.485599,0.026309
0.487984,0.026437
0.490369,0.026565
0.492754,0.026694
0.495139,0.026822
0.497524,0.026950
0.499909,0.027078
0.502293,0.027206
0.504678,0.027334
0.507063,0.027462
0.509447,0.027591
0.511831,0.027719
0.514216,0.027847
0.516600,0.027975
0.518984,0.028103
0.521368,0.028231
0.523752,0.028359
0.526136,0.028487
0.528520,0.028615
0.530904,0.028743
0.533288,0.028871
0.535672,0.028999
0.538055,0.029127
0.540439,0.029255
0.542822,0.029383
0.545206,0.029511
0.547589,0.029638
0.549973,0.029766
0.552356,0.029894
0.554739,0.030022
0.557122,0.030150
0.559505,0.030278
0.561888,0.030405
0.564271,0.030533
0.566654,0.030661
0.569037,0.030789
0.571419,0.030917
0.573802,0.031044
0.576184,0.031172
0.578567,0.031300
0.580949,0.031427
0.583332,0.031555
0.585714,0.031683
0.588096,0.031810
0.590478,0.031938
0.592860,0.032066
0.595242,0.032193
0.597624,0.032321
0.600006,0.032449
0.602388,0.032576
0.604770,0.032704
0.607151,0.032831
0.609533,0.032959
0.611914,0.033086
0.614296,0.033214
0.616677,0.033341
0.619058,0.033469
0.621440,0.033596
0.623821,0.033724
0.626202,0.033851
0.628583,0.033979
0.630964,0.034106
0.633345,0.034233
0.635726,0.034361
0.638106,0.034488
0.640487,0.034616
0.642868,0.034743
0.645248,0.034870
0.647629,0.034998
0.650009,0.035125
0.652390,0.035252
0.654770,0.035379
0.657150,0.035507
0.659530,0.035634
0.661910,0.035761
0.664290,0.035888
0.666670,0.036016
0.669050,0.036143
0.671430,0.036270
0.673810,0.036397
0.676189,0.036524
0.678569,0.036651
0.680948,0.036779
0.683328,0.036906
0.685707,0.037033
0.688086,0.037160
0.690466,0.037287
0.692845,0.037414
0.695224,0.037541
0.697603,0.037668
0.699982,0.037795
0.702361,0.037922
0.704740,0.038049
0.707118,0.038176
0.709497,0.038303
0.711876,0.038430
0.714254,0.038557
0.716633,0.038684
0.719011,0.038811
0.721390,0.038938
0.723768,0.039065
0.726146,0.039192
0.728524,0.039318
0.730902,0.039445
0.733280,0.039572
0.735658,0.039699
0.738036,0.039826
0.740414,0.039953
0.742792,0.040079
0.745169,0.040206
0.747547,0.040333
0.749924,0.040460
0.752302,0.040586
0.754679,0.040713
0.757057,0.040840
0.759434,0.040966
0.761811,0.041093
0.764188,0.041220
0.766565,0.041346
0.768942,0.041473
0.771319,0.041600
0.773696,0.041726
0.776073,0.041853
0.778449,0.041980
0.780826,0.042106
0.783202,0.042233
0.785579,0.042359
0.787955,0.042486
0.790332,0.042612
0.792708,0.042739
0.795084,0.042865
0.797460,0.042992
0.799836,0.043118
0.802212,0.043245
0.804588,0.043371
0.806964,0.043497
0.809340,0.043624
0.811716,0.043750
0.814091,0.043877
0.816467,0.044003
0.818843,0.044129
0.821218,0.044256
0.823593,0.044382
0.825969,0.044508
0.828344,0.044635
0.830719,0.044761
0.833094,0.044887
0.835469,0.045013
0.837844,0.045140
0.840219,0.045266
0.842594,0.045392
0.844969,0.045518
0.847344,0.045645
0.849718,0.045771
0.852093,0.045897
0.854467,0.046023
0.856842,0.046149
0.859216,0.046275
0.861590,0.046401
0.863964,0.046528
0.866339,0.046654
0.868713,0.046780
0.871087,0.046906
0.873461,0.047032
0.875835,0.047158
0.878208,0.047284
0.880582,0.047410
0.882956,0.047536
0.885329,0.047662
0.887703,0.047788
0.890076,0.047914
0.892450,0.048040
0.894823,0.048166
0.897196,0.048292
0.899569,0.048417
0.901943,0.048543
0.904316,0.048669
0.906689,0.048795
0.909062,0.048921
0.911434,0.049047
0.913807,0.049173
0.916180,0.049298
0.918552,0.049424
0.920925,0.049550
0.923298,0.049676
0.925670,0.049801
0.928042,0.049927
0.930415,0.050053
0.932787,0.050179
0.935159,0.050304
0.937531,0.050430
0.939903,0.050556
0.942275,0.050681
0.944647,0.050807
0.947019,0.050933
0.949390,0.051058
0.951762,0.051184
0.954134,0.051309
0.956505,0.051435
0.958877,0.051561
0.961248,0.051686
0.963619,0.051812
0.965991,0.051937
0.968362,0.052063
0.970733,0.052188
0.973104,0.052314
0.975475,0.052439
0.977846,0.052565
0.980217,0.052690
0.982587,0.052815
0.984958,0.052941
0.987329,0.053066
0.989699,0.053192
0.992070,0.053317
0.994440,0.053442
0.996811,0.053568
0.999181,0.053693
1.001551,0.053818
1.003921,0.053944
1.006291,0.054069
1.008661,0.054194
1.011031,0.054320
1.013401,0.054445
1.015771,0.054570
1.018141,0.054695
1.020510,0.054820
1.022880,0.054946
1.025250,0.055071
1.027619,0.055196
1.029988,0.055321
1.032358,0.055446
1.034727,0.055571
1.037096,0.055697
1.039465,0.055822
1.041834,0.055947
1.044203,0.056072
1.046572,0.056197
1.048941,0.056322
1.051310,0.056447
1.053679,0.056572
1.056047,0.056697
1.058416,0.056822
1.060784,0.056947
1.063153,0.057072
1.065521,0.057197
1.067889,0.057322
1.070258,0.057447
1.072626,0.057572
1.074994,0.057697
1.077362,0.057822
1.079730,0.057946
1.082098,0.058071
1.084466,0.058196
1.086833,0.058321
1.089201,0.058446
1.091569,0.058571
1.093936,0.058695
1.096304,0.058820
1.098671,0.058945
1.101038,0.059070
1.103406,0.059194
1.105773,0.059319
1.108140,0.059444
1.110507,0.059569
1.112874,0.059693
1.115241,0.059818
1.117608,0.059943
1.119974,0.060067
1.122341,0.060192
1.124708,0.060317
1.127074,0.060441
1.129441,0.060566
1.131807,0.060690
1.134174,0.060815
1.136540,0.060940
1.138906,0.061064
1.141272,0.061189
1.143638,0.061313
1.146004,0.061438
1.148370,0.061562
1.150736,0.061687
1.153102,0.061811
1.155468,0.061936
1.157833,0.062060
1.160199,0.062184
1.162565,0.062309
1.164930,0.062433
1.167295,0.062558
1.169661,0.062682
1.172026,0.062806
1.174391,0.062931
1.176756,0.063055
1.179121,0.063179
1.181486,0.063304
1.183851,0.063428
1.186216,0.063552
1.188581,0.063676
1.190946,0.063801
1.193310,0.063925
1.195675,0.064049
