end,team,stone_index,x,y,distance_to_button
0,team0,1,-0.4260597229003906,38.392642974853516,0.439
0,team0,2,-0.5854063034057617,37.99815368652344,0.771
0,team0,4,-1.6112568378448486,39.949684143066406,2.167
0,team0,5,-0.8065959811210632,36.95463943481445,1.743
0,team1,4,-0.01847350224852562,38.09906768798828,0.401
0,team1,5,-0.018568100407719612,37.704341888427734,0.796
0,team1,6,0.435651570558548,37.80853271484375,0.817
0,team1,7,-0.005808042362332344,36.875404357910156,1.625
1,team0,0,-0.7039174437522888,38.85846710205078,0.79
1,team0,1,-0.610133171081543,38.28971862792969,0.645
1,team0,2,-0.537887692451477,38.00259780883789,0.733
1,team0,3,-1.442455768585205,37.627925872802734,1.686
1,team0,4,-0.2792772948741913,37.255672454833984,1.275
1,team0,7,1.4812198877334595,36.2592658996582,2.686
1,team1,1,-0.0615115724503994,38.73789596557617,0.246
1,team1,2,-0.2600240409374237,38.36886978149414,0.291
1,team1,3,0.2006193995475769,38.9659309387207,0.507
1,team1,4,-0.2947535216808319,37.840816497802734,0.722
1,team1,5,-0.3636505901813507,36.70810317993164,1.828
1,team1,6,0.06769457459449768,37.64280700683594,0.86
1,team1,7,0.06714747846126556,36.942909240722656,1.559
2,team0,1,-0.4414694011211395,38.62236404418945,0.458
2,team0,2,-0.7293352484703064,38.4822883605957,0.73
2,team0,4,-0.026134904474020004,38.257564544677734,0.244
2,team1,0,-0.2925383150577545,39.42848205566406,0.973
2,team1,2,-0.44558417797088623,38.225868225097656,0.523
2,team1,3,0.8500017523765564,38.16911315917969,0.912
2,team1,4,-0.6008262634277344,37.94535446166992,0.818
2,team1,7,0.1399463415145874,37.804656982421875,0.709
3,team0,0,-0.5862984657287598,38.327022552490234,0.611
3,team0,3,-1.583160161972046,36.734256744384766,2.372
3,team0,4,-0.993767499923706,37.671531677246094,1.294
3,team1,5,-0.04495161399245262,36.85198974609375,1.649
3,team1,6,1.3270756006240845,37.124813079833984,1.911
4,team0,0,0.5971902012825012,38.977821350097656,0.765
4,team0,1,0.38226816058158875,38.55513381958008,0.386
4,team0,3,0.04990420863032341,38.64168930053711,0.15
4,team0,4,-0.28691402077674866,37.87579345703125,0.687
4,team1,2,-1.2337806224822998,38.83643341064453,1.279
4,team1,3,0.39961856603622437,37.988189697265625,0.649
4,team1,5,-0.6477251648902893,37.8317756652832,0.931
4,team1,7,-0.3825695216655731,38.32908630371094,0.419
5,team0,2,1.9520697593688965,38.334999084472656,1.959
5,team0,3,-1.044313669204712,38.14169692993164,1.104
5,team0,4,-0.47821491956710815,37.02499771118164,1.551
5,team0,5,-1.2362316846847534,36.717838287353516,2.169
5,team0,7,-0.18621839582920074,36.56306457519531,1.946
5,team1,0,-0.00010773269605124369,39.0072135925293,0.507
5,team1,1,-1.7081820964813232,38.8668098449707,1.747
5,team1,6,-0.34903034567832947,38.630638122558594,0.373
6,team0,0,-0.09843716025352478,39.040199279785156,0.549
6,team0,2,-0.4532807469367981,39.1903076171875,0.826
6,team0,3,-0.7395468950271606,38.0345344543457,0.874
6,team0,4,-0.41046467423439026,38.28239059448242,0.465
6,team1,0,0.519477367401123,39.47350311279297,1.103
6,team1,2,0.1099984273314476,38.643165588378906,0.181
6,team1,3,0.4571339190006256,38.57941818237305,0.464
6,team1,4,0.2863504886627197,38.25001907348633,0.38
6,team1,5,0.19841407239437103,37.17406463623047,1.341
6,team1,6,-0.2877410054206848,37.476104736328125,1.064
6,team1,7,0.3625050485134125,36.32906723022461,2.201
7,team0,0,-0.24280939996242523,39.96595001220703,1.486
7,team0,7,0.6315440535545349,36.033992767333984,2.546
7,team1,1,-0.8454625606536865,38.4432373046875,0.847
7,team1,2,-0.0956059917807579,39.22024154663086,0.727
7,team1,3,-0.9176844358444214,37.54887771606445,1.322
7,team1,4,-1.3888334035873413,34.4885139465332,4.245
7,team1,5,-0.22829362750053406,38.020172119140625,0.531
7,team1,6,0.059671707451343536,38.17680740356445,0.329
7,team1,7,0.1019301787018776,37.3958854675293,1.109
8,team0,5,-0.4073813557624817,37.41725540161133,1.157
8,team0,7,0.3029630184173584,37.831687927246094,0.734
8,team1,1,-0.4972427785396576,37.95417785644531,0.738
8,team1,2,-0.5834954380989075,38.96625518798828,0.747
8,team1,5,0.9280420541763306,39.20326614379883,1.164
8,team1,6,-0.18537458777427673,38.17637252807617,0.373
8,team1,7,0.27960529923439026,37.35383605957031,1.18
9,team0,4,-0.6218915581703186,37.663639068603516,1.042
9,team0,6,-0.11744077503681183,37.26601791381836,1.24
9,team1,2,-0.21601127088069916,39.001895904541016,0.546
9,team1,3,-0.3284492492675781,37.614410400390625,0.945
9,team1,6,0.019716477021574974,38.46628952026367,0.039
9,team1,7,0.1582394689321518,37.95289611816406,0.57
