ts,end,total_shot_number,tv,av,sa_rad,sa_deg,est_distance,final_x_model,final_y_model,dc_x,dc_y,in_house,class,trajectory_file
2026-02-26T13:07:03.509,1,11,2.403765,15.707963,0.052747,3.02,38.196887,38.196887,4.125523,4.125523,38.196887,0,draw,trajectories\traj_013.csv
2026-02-26T13:07:03.613,1,13,2.391823,15.707963,0.058869,3.37,37.762233,37.762233,4.308384,4.308384,37.762233,0,draw,trajectories\traj_014.csv
2026-02-26T13:07:03.801,1,15,2.400638,15.707963,0.057179,3.28,38.070974,38.070974,4.281564,4.281564,38.070974,0,draw,trajectories\traj_015.csv
2026-02-26T13:07:03.944,2,1,2.393503,15.707963,0.057460,3.29,37.825633,37.825633,4.262227,4.262227,37.825633,0,draw,trajectories\traj_016.csv
2026-02-26T13:07:04.061,2,3,2.396704,15.707963,0.058090,3.33,37.932369,37.932369,4.299596,4.299596,37.932369,0,draw,trajectories\traj_017.csv
2026-02-26T13:07:04.239,2,5,2.407272,15.707963,0.054453,3.12,38.310325,38.310325,4.205134,4.205134,38.310325,0,draw,trajectories\traj_018.csv
2026-02-26T13:07:04.374,2,7,2.407414,15.707963,0.053881,3.09,38.317603,38.317603,4.183811,4.183811,38.317603,0,draw,trajectories\traj_019.csv
2026-02-26T13:07:04.477,2,9,2.393319,15.707963,0.053314,3.05,37.836675,37.836675,4.104617,4.104617,37.836675,0,draw,trajectories\traj_020.csv
2026-02-26T13:07:04.612,2,11,2.407397,15.707963,0.054653,3.13,38.313761,38.313761,4.213300,4.213300,38.313761,0,draw,trajectories\traj_021.csv
2026-02-26T13:07:04.727,2,13,2.408822,15.707963,0.054190,3.10,38.364746,38.364746,4.201457,4.201457,38.364746,0,draw,trajectories\traj_022.csv
2026-02-26T13:07:04.841,2,15,2.404163,15.707963,0.055747,3.19,38.197997,38.197997,4.241733,4.241733,38.197997,0,draw,trajectories\traj_023.csv
2026-02-26T13:07:06.044,3,1,2.405872,15.707963,0.052541,3.01,38.270134,38.270134,4.126181,4.126181,38.270134,0,draw,trajectories\traj_024.csv
2026-02-26T13:07:06.183,3,3,2.405675,15.707963,0.054393,3.12,38.255679,38.255679,4.196231,4.196231,38.255679,0,draw,trajectories\traj_025.csv
2026-02-26T13:07:06.306,3,5,2.402255,15.707963,0.054376,3.12,38.138277,38.138277,4.181490,4.181490,38.138277,0,draw,trajectories\traj_026.csv
2026-02-26T13:07:06.443,3,7,2.392392,15.707963,0.055871,3.20,37.794402,37.794402,4.197539,4.197539,37.794402,0,draw,trajectories\traj_027.csv
2026-02-26T13:07:06.646,3,9,2.410047,15.707963,0.057542,3.30,38.392593,38.392593,4.335229,4.335229,38.392593,0,draw,trajectories\traj_028.csv
2026-02-26T13:07:06.776,3,11,2.404536,15.707963,0.055761,3.19,38.210773,38.210773,4.243825,4.243825,38.210773,0,draw,trajectories\traj_029.csv
2026-02-26T13:07:06.945,3,13,2.400764,15.707963,0.051836,2.97,38.097629,38.097629,4.078621,4.078621,38.097629,0,draw,trajectories\traj_030.csv
2026-02-26T13:07:07.082,3,15,2.405893,15.707963,0.054193,3.11,38.263995,38.263995,4.189484,4.189484,38.263995,0,draw,trajectories\traj_031.csv
2026-02-26T13:07:07.247,4,1,2.386820,15.707963,0.056219,3.22,37.602904,37.602904,4.187550,4.187550,37.602904,0,draw,trajectories\traj_032.csv
2026-02-26T13:07:07.382,4,3,2.418438,15.707963,0.056084,3.21,38.688343,38.688343,4.314510,4.314510,38.688343,0,draw,trajectories\traj_033.csv
2026-02-26T13:07:07.576,4,5,2.404235,15.707963,0.057546,3.30,38.192784,38.192784,4.310753,4.310753,38.192784,0,draw,trajectories\traj_034.csv
2026-02-26T13:07:07.722,4,7,2.400182,15.707963,0.054494,3.12,38.066685,38.066685,4.177473,4.177473,38.066685,0,draw,trajectories\traj_035.csv
2026-02-26T13:07:07.848,4,9,2.398951,15.707963,0.055266,3.17,38.021281,38.021281,4.201769,4.201769,38.021281,0,draw,trajectories\traj_036.csv
2026-02-26T13:07:07.973,4,11,2.407236,15.707963,0.055317,3.17,38.305443,38.305443,4.238087,4.238087,38.305443,0,draw,trajectories\traj_037.csv
2026-02-26T13:07:08.099,4,13,2.405924,15.707963,0.054432,3.12,38.264053,38.264053,4.198745,4.198745,38.264053,0,draw,trajectories\traj_038.csv
2026-02-26T13:07:08.222,4,15,2.410540,15.707963,0.055412,3.17,38.418714,38.418714,4.255501,4.255501,38.418714,0,draw,trajectories\traj_039.csv
2026-02-26T13:07:08.362,5,1,2.399991,15.707963,0.052912,3.03,38.066705,38.066705,4.116475,4.116475,38.066705,0,draw,trajectories\traj_040.csv
2026-02-26T13:07:08.488,5,3,2.400527,15.707963,0.057525,3.30,38.065669,38.065669,4.294290,4.294290,38.065669,0,draw,trajectories\traj_041.csv
2026-02-26T13:07:08.604,5,5,2.398376,15.707963,0.055510,3.18,38.000570,38.000570,4.208649,4.208649,38.000570,0,draw,trajectories\traj_042.csv
2026-02-26T13:07:08.712,5,7,2.402591,15.707963,0.052441,3.00,38.157854,38.157854,4.109050,4.109050,38.157854,0,draw,trajectories\traj_043.csv
2026-02-26T13:07:08.814,5,9,2.403771,15.707963,0.052030,2.98,38.200037,38.200037,4.098137,4.098137,38.200037,0,draw,trajectories\traj_044.csv
2026-02-26T13:07:08.916,5,11,2.402928,15.707963,0.057582,3.30,38.147779,38.147779,4.306610,4.306610,38.147779,0,draw,trajectories\traj_045.csv
2026-02-26T13:07:09.027,5,13,2.407793,15.707963,0.098935,5.67,38.103224,38.103224,5.907491,5.907491,38.103224,0,draw,trajectories\traj_046.csv
2026-02-26T13:07:09.130,5,15,2.415624,15.707963,0.096389,5.52,38.386427,38.386427,5.854140,5.854140,38.386427,0,draw,trajectories\traj_047.csv
2026-02-26T13:07:09.255,6,1,2.393273,15.707963,0.054379,3.12,37.830700,37.830700,4.144749,4.144749,37.830700,0,draw,trajectories\traj_048.csv
2026-02-26T13:07:09.356,6,3,2.421450,15.707963,0.054820,3.14,38.797955,38.797955,4.278137,4.278137,38.797955,0,hit,trajectories\traj_049.csv
2026-02-26T13:07:09.460,6,5,2.405674,15.707963,0.051817,2.97,38.266303,38.266303,4.097668,4.097668,38.266303,0,draw,trajectories\traj_050.csv
2026-02-26T13:07:09.563,6,7,2.407727,15.707963,0.052788,3.02,38.332929,38.332929,4.143204,4.143204,38.332929,0,draw,trajectories\traj_051.csv
2026-02-26T13:07:09.674,6,9,2.392739,15.707963,0.053473,3.06,37.816208,37.816208,4.108299,4.108299,37.816208,0,draw,trajectories\traj_052.csv
2026-02-26T13:07:09.802,6,11,2.400688,15.707963,0.058867,3.37,38.065422,38.065422,4.346037,4.346037,38.065422,0,draw,trajectories\traj_053.csv
2026-02-26T13:07:09.908,6,13,2.403071,15.707963,0.053310,3.05,38.170718,38.170718,4.144190,4.144190,38.170718,0,draw,trajectories\traj_054.csv
2026-02-26T13:07:10.013,6,15,2.394143,15.707963,0.055778,3.20,37.854616,37.854616,4.201249,4.201249,37.854616,0,draw,trajectories\traj_055.csv
2026-02-26T13:07:10.218,7,1,2.395416,15.707963,0.055428,3.18,37.899612,37.899612,4.193299,4.193299,37.899612,0,draw,trajectories\traj_056.csv
2026-02-26T13:07:10.345,7,3,2.417750,15.707963,0.052287,3.00,38.680665,38.680665,4.164759,4.164759,38.680665,0,draw,trajectories\traj_057.csv
2026-02-26T13:07:10.544,7,5,2.397300,15.707963,0.057838,3.31,37.953814,37.953814,4.292541,4.292541,37.953814,0,draw,trajectories\traj_058.csv
2026-02-26T13:07:10.707,7,7,2.413888,15.707963,0.051880,2.97,38.548953,38.548953,4.133318,4.133318,38.548953,0,draw,trajectories\traj_059.csv
2026-02-26T13:07:10.826,7,9,2.392412,15.707963,0.053876,3.09,37.803379,37.803379,4.122209,4.122209,37.803379,0,draw,trajectories\traj_060.csv
2026-02-26T13:07:10.960,7,11,2.409978,15.707963,0.056808,3.25,38.393397,38.393397,4.306753,4.306753,38.393397,0,draw,trajectories\traj_061.csv
2026-02-26T13:07:11.108,7,13,2.402743,15.707963,0.057609,3.30,38.141306,38.141306,4.306846,4.306846,38.141306,0,draw,trajectories\traj_062.csv
2026-02-26T13:07:11.226,7,15,2.394713,15.707963,0.055175,3.16,37.876627,37.876627,4.180788,4.180788,37.876627,0,draw,trajectories\traj_063.csv
2026-02-26T13:07:11.377,8,1,2.399586,15.707963,0.055391,3.17,38.042496,38.042496,4.209121,4.209121,38.042496,0,draw,trajectories\traj_064.csv
2026-02-26T13:07:11.496,8,3,2.417694,15.707963,0.054005,3.09,38.671497,38.671497,4.230960,4.230960,38.671497,0,draw,trajectories\traj_065.csv
2026-02-26T13:07:11.623,8,5,2.405722,15.707963,0.055438,3.18,38.252884,38.252884,4.236423,4.236423,38.252884,0,draw,trajectories\traj_066.csv
2026-02-26T13:07:11.739,8,7,2.413872,15.707963,0.053553,3.07,38.541451,38.541451,4.197741,4.197741,38.541451,0,draw,trajectories\traj_067.csv
2026-02-26T13:07:11.868,8,9,2.407035,15.707963,0.055302,3.17,38.298584,38.298584,4.236683,4.236683,38.298584,0,draw,trajectories\traj_068.csv
2026-02-26T13:07:12.057,8,11,2.403423,15.707963,0.054020,3.10,38.179867,38.179867,4.172739,4.172739,38.179867,0,draw,trajectories\traj_069.csv
2026-02-26T13:07:12.171,8,13,2.405449,15.707963,0.054880,3.14,38.245843,38.245843,4.213954,4.213954,38.245843,0,draw,trajectories\traj_070.csv
2026-02-26T13:07:12.309,8,15,2.399774,15.707963,0.056478,3.24,38.044339,38.044339,4.251278,4.251278,38.044339,0,draw,trajectories\traj_071.csv
2026-02-26T13:07:12.488,9,1,2.415737,15.707963,0.053243,3.05,38.607105,38.607105,4.193451,4.193451,38.607105,0,draw,trajectories\traj_072.csv
2026-02-26T13:07:12.606,9,3,2.415860,15.707963,0.053594,3.07,38.609894,38.609894,4.207502,4.207502,38.609894,0,draw,trajectories\traj_073.csv
2026-02-26T13:07:12.716,9,5,2.410357,15.707963,0.057316,3.28,38.404267,38.404267,4.327835,4.327835,38.404267,0,draw,trajectories\traj_074.csv
2026-02-26T13:07:12.848,9,7,2.408276,15.707963,0.055686,3.19,38.339642,38.339642,4.256574,4.256574,38.339642,0,draw,trajectories\traj_075.csv
2026-02-26T13:07:12.977,9,9,2.399057,15.707963,0.052043,2.98,38.038274,38.038274,4.079622,4.079622,38.038274,0,draw,trajectories\traj_076.csv
2026-02-26T13:07:13.217,9,11,2.401993,15.707963,0.056347,3.23,38.120996,38.120996,4.255556,4.255556,38.120996,0,draw,trajectories\traj_077.csv
2026-02-26T13:07:13.357,9,13,2.406614,15.707963,0.055272,3.17,38.284224,38.284224,4.233769,4.233769,38.284224,0,draw,trajectories\traj_078.csv
2026-02-26T13:07:13.512,9,15,2.390560,15.707963,0.053503,3.07,37.741676,37.741676,4.100579,4.100579,37.741676,0,draw,trajectories\traj_079.csv
