x,y
0.000000,0.000000
0.119790,0.006240
0.239082,0.012454
0.357873,0.018642
0.476166,0.024803
0.593959,0.030939
0.711253,0.037049
0.828047,0.043133
0.944343,0.049191
1.060139,0.055223
1.175435,0.061228
1.290232,0.067208
1.404530,0.073162
1.518329,0.079090
1.631628,0.084992
1.744428,0.090867
1.856729,0.096717
1.968530,0.102541
2.079832,0.108339
2.190635,0.114110
2.300938,0.119856
2.410742,0.125576
2.520047,0.131269
2.628852,0.136937
2.737158,0.142579
2.844965,0.148194
2.952272,0.153784
3.059080,0.159348
3.165389,0.164885
3.271198,0.170397
3.376508,0.175882
3.481319,0.181342
3.585631,0.186776
3.689443,0.192183
3.792756,0.197565
3.895569,0.202920
3.997883,0.208250
4.099698,0.213553
4.201014,0.218831
4.301830,0.224082
4.402147,0.229308
4.501964,0.234507
4.601282,0.239681
4.700101,0.244828
4.798421,0.249950
4.896241,0.255045
4.993562,0.260115
5.090384,0.265158
5.186706,0.270176
5.282529,0.275167
5.377853,0.280133
5.472677,0.285072
5.567002,0.289985
5.660828,0.294873
5.754154,0.299734
5.846981,0.304569
5.939309,0.309379
6.031137,0.314162
6.122466,0.318919
6.213296,0.323651
6.303626,0.328356
6.393457,0.333035
6.482789,0.337689
6.571621,0.342316
6.659955,0.346917
6.747788,0.351493
6.835123,0.356042
6.921958,0.360565
7.008294,0.365062
7.094130,0.369534
7.179468,0.373979
7.264305,0.378398
7.348644,0.382791
7.432483,0.387158
7.515823,0.391499
7.598664,0.395815
7.681005,0.400104
7.762847,0.404367
7.844189,0.408604
7.925033,0.412815
8.005377,0.417000
8.085221,0.421159
8.164566,0.425293
8.243412,0.429400
8.321759,0.433481
8.399606,0.437536
8.476954,0.441565
8.553803,0.445568
8.630152,0.449545
8.706003,0.453496
8.781353,0.457421
8.856205,0.461320
8.930557,0.465193
9.004409,0.469040
9.077763,0.472861
9.150617,0.476656
9.222972,0.480425
9.294827,0.484168
9.366183,0.487885
9.437040,0.491576
9.507398,0.495241
9.577256,0.498880
9.646615,0.502492
9.715474,0.506079
9.783834,0.509640
9.851695,0.513175
9.919057,0.516684
9.985919,0.520167
10.052282,0.523624
10.118145,0.527055
10.183510,0.530459
10.248375,0.533838
10.312740,0.537191
10.376607,0.540518
10.439974,0.543819
10.502841,0.547093
10.565209,0.550342
10.627078,0.553565
10.688448,0.556762
10.749318,0.559932
10.809689,0.563077
10.869561,0.566196
10.928934,0.569289
10.987807,0.572355
11.046180,0.575396
11.104055,0.578411
11.161430,0.581399
11.218306,0.584362
11.274682,0.587299
11.330559,0.590209
11.385937,0.593094
11.440815,0.595952
11.495195,0.598785
11.549074,0.601592
11.602455,0.604372
11.655336,0.607127
11.707718,0.609855
11.759601,0.612558
11.810984,0.615235
11.861868,0.617885
11.912252,0.620510
11.962137,0.623108
12.011523,0.625681
12.060410,0.628227
12.108797,0.630748
12.156685,0.633242
12.204074,0.635711
12.250963,0.638153
12.297353,0.640570
12.343244,0.642960
12.388635,0.645324
12.433527,0.647663
12.477920,0.649975
12.521813,0.652262
12.565207,0.654522
12.608102,0.656756
12.650497,0.658965
12.692393,0.661147
12.733790,0.663304
12.774688,0.665434
12.815086,0.667538
12.854984,0.669617
12.894384,0.671669
12.933284,0.673695
12.971685,0.675696
13.009586,0.677670
13.046988,0.679618
13.083891,0.681540
13.120295,0.683437
13.156199,0.685307
13.191604,0.687151
13.226509,0.688969
13.260916,0.690762
13.294823,0.692528
13.328230,0.694268
13.361138,0.695982
13.393547,0.697670
13.425457,0.699333
13.456867,0.700969
13.487778,0.702579
13.518190,0.704163
13.548102,0.705721
13.577515,0.707253
13.606429,0.708759
13.634843,0.710239
13.662758,0.711694
13.690174,0.713122
13.717090,0.714524
13.743507,0.715900
13.769425,0.717250
13.794844,0.718574
13.819763,0.719872
13.844182,0.721144
13.868103,0.722390
13.891524,0.723610
13.914446,0.724804
13.936868,0.725972
13.958791,0.727114
13.980215,0.728230
14.001140,0.729320
14.021565,0.730384
14.041491,0.731422
14.060917,0.732434
14.079845,0.733420
14.098272,0.734380
14.116201,0.735313
14.133630,0.736221
14.150560,0.737103
14.166991,0.737959
14.182922,0.738789
14.198354,0.739593
14.213287,0.740371
14.227720,0.741122
14.241654,0.741848
14.255089,0.742548
14.268024,0.743222
14.280460,0.743870
14.292397,0.744491
14.303834,0.745087
14.314772,0.745657
14.325211,0.746201
14.335150,0.746718
14.344590,0.747210
14.353531,0.747676
14.361972,0.748116
14.369914,0.748529
14.377357,0.748917
14.384301,0.749279
14.390745,0.749614
14.396690,0.749924
14.402135,0.750208
14.407081,0.750465
14.411528,0.750697
14.415476,0.750903
14.418924,0.751082
14.421873,0.751236
14.424322,0.751363
14.426273,0.751465
14.427723,0.751541
14.428675,0.751590
14.429127,0.751614
