x,y
0.000000,0.000000
0.119938,0.006917
0.239377,0.013806
0.358316,0.020665
0.476756,0.027496
0.594698,0.034298
0.712139,0.041071
0.829082,0.047816
0.945526,0.054531
1.061470,0.061218
1.176916,0.067876
1.291862,0.074505
1.406309,0.081106
1.520257,0.087678
1.633705,0.094220
1.746655,0.100735
1.859105,0.107220
1.971056,0.113676
2.082508,0.120104
2.193461,0.126503
2.303914,0.132873
2.413869,0.139215
2.523324,0.145527
2.632280,0.151811
2.740737,0.158066
2.848695,0.164292
2.956153,0.170490
3.063113,0.176658
3.169573,0.182798
3.275534,0.188909
3.380996,0.194992
3.485959,0.201045
3.590422,0.207070
3.694387,0.213066
3.797852,0.219033
3.900818,0.224971
4.003285,0.230881
4.105253,0.236762
4.206721,0.242614
4.307690,0.248437
4.408161,0.254231
4.508132,0.259997
4.607604,0.265734
4.706576,0.271442
4.805050,0.277121
4.903024,0.282771
5.000499,0.288393
5.097475,0.293986
5.193952,0.299550
5.289930,0.305085
5.385408,0.310592
5.480388,0.316069
5.574868,0.321518
5.668849,0.326939
5.762330,0.332330
5.855313,0.337693
5.947797,0.343026
6.039781,0.348331
6.131266,0.353608
6.222252,0.358855
6.312739,0.364074
6.402726,0.369263
6.492215,0.374424
6.581204,0.379557
6.669694,0.384660
6.757685,0.389735
6.845177,0.394781
6.932169,0.399798
7.018663,0.404786
7.104657,0.409746
7.190152,0.414676
7.275148,0.419578
7.359645,0.424452
7.443642,0.429296
7.527141,0.434112
7.610140,0.438898
7.692640,0.443656
7.774641,0.448386
7.856143,0.453086
7.937145,0.457758
8.017649,0.462401
8.097653,0.467015
8.177158,0.471600
8.256164,0.476156
8.334670,0.480684
8.412678,0.485183
8.490186,0.489653
8.567195,0.494094
8.643705,0.498507
8.719716,0.502891
8.795228,0.507246
8.870240,0.511572
8.944754,0.515869
9.018768,0.520138
9.092283,0.524378
9.165299,0.528589
9.237815,0.532771
9.309833,0.536924
9.381351,0.541049
9.452370,0.545145
9.522890,0.549212
9.592911,0.553250
9.662433,0.557260
9.731455,0.561241
9.799978,0.565193
9.868002,0.569116
9.935527,0.573010
10.002553,0.576876
10.069080,0.580712
10.135107,0.584520
10.200635,0.588300
10.265664,0.592050
10.330194,0.595772
10.394225,0.599464
10.457757,0.603128
10.520789,0.606764
10.583322,0.610370
10.645356,0.613948
10.706891,0.617497
10.767927,0.621017
10.828464,0.624508
10.888501,0.627971
10.948039,0.631404
11.007078,0.634809
11.065618,0.638186
11.123659,0.641533
11.181200,0.644852
11.238243,0.648141
11.294786,0.651402
11.350830,0.654635
11.406375,0.657838
11.461420,0.661013
11.515967,0.664158
11.570014,0.667276
11.623562,0.670364
11.676611,0.673423
11.729161,0.676454
11.781212,0.679456
11.832763,0.682429
11.883816,0.685373
11.934369,0.688289
11.984423,0.691176
12.033977,0.694034
12.083033,0.696863
12.131590,0.699663
12.179647,0.702435
12.227205,0.705178
12.274264,0.707892
12.320824,0.710577
12.366884,0.713233
12.412446,0.715861
12.457508,0.718460
12.502071,0.721030
12.546135,0.723571
12.589700,0.726084
12.632765,0.728567
12.675332,0.731022
12.717399,0.733448
12.758967,0.735846
12.800036,0.738214
12.840606,0.740554
12.880676,0.742865
12.920248,0.745147
12.959320,0.747401
12.997893,0.749625
13.035967,0.751821
13.073541,0.753988
13.110617,0.756126
13.147193,0.758236
13.183271,0.760317
13.218849,0.762368
13.253927,0.764392
13.288507,0.766386
13.322588,0.768351
13.356169,0.770288
13.389251,0.772196
13.421834,0.774075
13.453918,0.775926
13.485503,0.777747
13.516588,0.779540
13.547174,0.781304
13.577262,0.783039
13.606850,0.784746
13.635938,0.786423
13.664528,0.788072
13.692618,0.789692
13.720210,0.791283
13.747302,0.792846
13.773895,0.794380
13.799989,0.795884
13.825583,0.797361
13.850679,0.798808
13.875275,0.800226
13.899372,0.801616
13.922970,0.802977
13.946069,0.804309
13.968668,0.805613
13.990769,0.806887
14.012370,0.808133
14.033472,0.809350
14.054075,0.810538
14.074179,0.811698
14.093783,0.812828
14.112889,0.813930
14.131495,0.815003
14.149602,0.816048
14.167210,0.817063
14.184319,0.818050
14.200928,0.819008
14.217038,0.819937
14.232650,0.820837
14.247762,0.821709
14.262375,0.822552
14.276488,0.823366
14.290103,0.824151
14.303218,0.824907
14.315834,0.825635
14.327951,0.826334
14.339569,0.827004
14.350688,0.827645
14.361307,0.828257
14.371428,0.828841
14.381049,0.829396
14.390171,0.829922
14.398794,0.830419
14.406917,0.830888
14.414542,0.831328
14.421667,0.831738
14.428293,0.832121
14.434420,0.832474
14.440048,0.832799
14.445177,0.833094
14.449806,0.833361
14.453936,0.833600
14.457567,0.833809
14.460699,0.833990
14.463332,0.834141
14.465466,0.834264
14.467100,0.834359
14.468235,0.834424
14.468871,0.834461
14.469008,0.834469
